variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
A[1],605374778.4166666,596492000,43309128.65210223,34633536,555475900,684832500,1.0002918186388952,15242.491664040006,14077.604732464568
A[2],2635076.316666667,2618770,95414.48361532019,83892.921,2514979.5,2809392.5,1.0004515395452478,18669.258944758178,15057.954357427767
A[3],10778683226.666666,9814310000,5688733828.252443,5772562404,3592378500,21223644999.999996,1.0001285079710018,19414.146563339338,16390.99986314701
A[4],3404658.5304166665,3107270,1126894.911754153,539851.725,2530180,5170628.499999999,1.0002329302744324,13418.565877099083,10526.533524994204
A[5],900918.9785,898060.5,19712.29625839614,17888.310299999997,874561.6499999999,937206.1,0.9999549985307132,17740.88264101072,14542.019168681934
A[6],24503459.523333333,19653200,13461937.939378107,8650526.219999999,11681430,54272089.999999985,0.9999422511565952,13288.711967319598,12383.883378906137
A[7],2736784.118333333,2672230,302299.68727412913,214094.85299999997,2422738.5,3250171.9999999995,1.0002612637393504,16042.061864490452,13836.915177091103
A[8],7256384.114583333,6610000,4016616.436483926,3925205.7389999996,2198598.5,14669299.999999998,1.000097489930143,20013.97379823231,17443.44783060084
A[9],82988421.78333333,82813650,1469083.1249371103,1373406.51,80965690,85659420,1.0002309916865832,19309.755352774748,16626.649063099583
A[10],58487212.12083333,57788800,3673099.832032204,2970833.88,54217285,65097884.99999999,1.0002942149619671,14804.719604476457,14507.806070753799
A[11],1184838.41125,1162210,109202.20058415593,82254.648,1066410,1375293,1.0000966801876028,15145.474927705991,13609.86055475318
A[12],48421504.770833336,48418750,382921.78679739026,383400.36,47790195,49051910,1.000323136077321,41223.376848116255,17506.87652543894
A[13],196319444300,177721000000,102707192460.99898,103957688100,66548720000,386548600000,1.0001655017592086,17275.835886197634,16632.93804990026
A[14],5725368.891666667,5709450,115508.5055732149,105405.447,5568457,5936704.5,1.0001596677008975,18634.849103595505,16480.34943381156
A[15],13963030292.916666,12649400000,4836237289.527846,2309223630,10222595000,21649594999.999996,1.0002649380100255,12697.124437250726,10164.688637946541
