1.treedepth__,2.treedepth__,3.treedepth__,4.treedepth__,5.treedepth__,6.treedepth__,1.divergent__,2.divergent__,3.divergent__,4.divergent__,5.divergent__,6.divergent__,1.energy__,2.energy__,3.energy__,4.energy__,5.energy__,6.energy__,1.accept_stat__,2.accept_stat__,3.accept_stat__,4.accept_stat__,5.accept_stat__,6.accept_stat__,1.stepsize__,2.stepsize__,3.stepsize__,4.stepsize__,5.stepsize__,6.stepsize__,1.n_leapfrog__,2.n_leapfrog__,3.n_leapfrog__,4.n_leapfrog__,5.n_leapfrog__,6.n_leapfrog__
8,8,8,7,8,8,0,0,0,0,0,0,7919.94,7927.09,7959.94,7864.65,8010.12,7961.11,0.738567,0.948715,0.89627,0.789863,0.908273,0.9938,0.0246734,0.0239073,0.0226374,0.0281279,0.026,0.025766,255,255,255,127,255,255
8,8,8,7,8,8,0,0,0,0,0,0,7967.63,7993.96,7863.5,7846.42,7941.37,8042.45,0.924374,0.990809,0.977327,0.567876,0.865601,0.944871,0.0246734,0.0239073,0.0226374,0.0281279,0.026,0.025766,255,255,255,127,255,255
8,8,8,7,8,8,0,0,0,0,0,0,7890.94,7917.44,7741.11,7973.61,7947.95,7941.45,0.962513,0.92193,0.923654,0.62189,0.892888,0.959496,0.0246734,0.0239073,0.0226374,0.0281279,0.026,0.025766,255,255,255,127,255,255
8,8,8,7,8,8,0,0,0,0,0,0,7946.9,7850.28,7925.42,8009.49,8048.1,7941.26,0.971846,0.93844,0.963076,0.913222,0.792529,0.932557,0.0246734,0.0239073,0.0226374,0.0281279,0.026,0.025766,255,255,255,127,255,255
8,8,8,7,8,8,0,0,0,0,0,0,7964.07,7914.67,8028.82,7960.42,8025.85,7950.28,0.7744,0.932107,0.823412,0.473134,0.803358,0.938406,0.0246734,0.0239073,0.0226374,0.0281279,0.026,0.025766,255,255,255,127,511,255
8,8,8,7,8,8,0,0,0,0,0,0,7968.9,7992.66,8045.04,7998.41,8039.03,7987.99,0.83966,0.913834,0.873341,0.728324,0.981501,0.905449,0.0246734,0.0239073,0.0226374,0.0281279,0.026,0.025766,255,255,255,127,255,255
8,8,8,7,8,8,0,0,0,0,0,0,7985.43,8083.32,7949.11,8009.2,8003.65,7993.56,0.857173,0.741127,0.767459,0.969753,0.925959,0.944093,0.0246734,0.0239073,0.0226374,0.0281279,0.026,0.025766,255,255,255,127,255,255
8,8,8,7,8,8,0,0,0,0,0,0,7955.55,8173.57,8011.42,7971.85,8072.22,7932.44,0.975379,0.97114,0.721904,0.91445,0.512491,0.896338,0.0246734,0.0239073,0.0226374,0.0281279,0.026,0.025766,255,255,255,127,255,255
8,8,8,7,8,8,0,0,0,0,0,0,7908.06,8152.9,7964.78,7931.47,7996.51,8106.25,0.990997,0.999821,0.915654,0.85536,0.813003,0.818993,0.0246734,0.0239073,0.0226374,0.0281279,0.026,0.025766,255,255,255,127,255,255
8,8,8,7,8,8,0,0,0,0,0,0,7939.99,8057.63,7918.5,7946.88,7942.05,8088.79,0.824416,0.933488,0.874428,0.623177,0.991758,0.946635,0.0246734,0.0239073,0.0226374,0.0281279,0.026,0.025766,255,255,255,127,255,255
8,8,8,7,8,8,0,0,0,0,0,0,7883.66,8008.32,7837.42,7935.03,7925.83,8112.6,0.989048,0.916776,0.927541,0.783584,0.66864,1,0.0246734,0.0239073,0.0226374,0.0281279,0.026,0.025766,255,255,255,127,255,255
8,8,8,7,8,8,0,0,0,0,0,0,7878.5,8042.24,7890.25,7818.82,7918.97,8020.86,0.969047,0.747449,0.90099,0.939884,0.877662,0.917667,0.0246734,0.0239073,0.0226374,0.0281279,0.026,0.025766,255,255,255,127,255,255
8,8,8,7,8,8,0,0,0,0,0,0,7976.47,8019.04,7962.59,7777.61,8019.2,8063.82,0.955181,0.946196,0.964323,0.877695,0.920414,0.905333,0.0246734,0.0239073,0.0226374,0.0281279,0.026,0.025766,255,255,255,127,255,255
8,8,8,7,8,8,0,0,0,0,0,0,7940.47,7980.38,7868.06,7884.79,8050.97,8142.83,0.889373,0.695303,0.706267,0.817566,0.755909,0.968529,0.0246734,0.0239073,0.0226374,0.0281279,0.026,0.025766,255,255,255,127,255,255
8,8,8,7,8,8,0,0,0,0,0,0,8086.87,7977.85,7931.2,7859.25,7902.7,8191.27,0.757668,0.593012,0.892713,0.652964,0.804167,0.926639,0.0246734,0.0239073,0.0226374,0.0281279,0.026,0.025766,255,255,255,127,255,255
8,8,8,7,8,8,0,0,0,0,0,0,7997.12,7991.75,7896.85,7948.2,7951.29,8098.65,0.73916,0.692201,0.930346,0.653309,0.991121,0.877104,0.0246734,0.0239073,0.0226374,0.0281279,0.026,0.025766,255,255,255,127,255,255
8,8,8,7,8,8,0,0,0,0,0,0,8148.87,8002.37,7737.57,8054.07,7960.53,8030.55,0.977515,0.871922,0.837834,0.686675,0.98727,0.992249,0.0246734,0.0239073,0.0226374,0.0281279,0.026,0.025766,255,255,255,127,255,255
8,8,8,7,8,8,0,0,0,0,0,0,8024.07,7998,8070.71,8143.77,7896.49,8011.59,0.928173,0.925628,0.559987,0.986112,0.978426,0.952134,0.0246734,0.0239073,0.0226374,0.0281279,0.026,0.025766,255,255,255,127,255,255
8,8,8,7,8,8,0,0,0,0,0,0,7979.72,8112.5,8092.53,8102.23,7952.36,7898.6,0.761179,0.940579,0.900207,0.909482,0.934585,0.658954,0.0246734,0.0239073,0.0226374,0.0281279,0.026,0.025766,255,255,255,127,255,255
8,8,8,7,8,8,0,0,0,0,0,0,7927.45,8152.57,8091.11,8018.66,8065.21,7998.91,0.989049,0.980044,0.917496,0.815073,0.969542,0.524786,0.0246734,0.0239073,0.0226374,0.0281279,0.026,0.025766,255,255,255,127,255,255
8,8,8,7,8,8,0,0,0,0,0,0,7995.81,8065.42,8171.95,8026.06,8053.8,8035.98,0.830817,0.771542,0.868424,0.87484,0.901632,0.960357,0.0246734,0.0239073,0.0226374,0.0281279,0.026,0.025766,255,255,255,127,255,255
8,8,8,7,8,8,0,0,0,0,0,0,8004.07,8031.27,8121.43,8110.51,8040.7,7901.04,0.726316,0.779676,0.954217,0.682911,0.942137,0.947983,0.0246734,0.0239073,0.0226374,0.0281279,0.026,0.025766,255,255,255,127,255,255
8,8,8,7,8,8,0,0,0,0,0,0,7983.03,7966.61,8164.93,8128.84,7972.98,7939.18,0.97512,0.857894,0.990695,0.645028,0.956126,0.955921,0.0246734,0.0239073,0.0226374,0.0281279,0.026,0.025766,255,255,255,127,255,255
8,8,8,7,8,8,0,0,0,0,0,0,8033.77,8030.41,8133.46,8083.65,7975.59,7813,0.861329,0.724737,0.850638,0.929992,0.700722,0.884554,0.0246734,0.0239073,0.0226374,0.0281279,0.026,0.025766,255,255,255,127,255,255
8,8,8,7,8,8,0,0,0,0,0,0,8079.37,7968.09,8061.78,7959.77,8052.41,7902.17,0.830627,0.668203,0.954999,0.846145,0.883708,0.729854,0.0246734,0.0239073,0.0226374,0.0281279,0.026,0.025766,255,255,255,127,255,255
8,8,8,7,8,8,0,0,0,0,0,0,8133.11,7945.52,8084.71,8025.12,7891.15,7822.45,0.99703,0.995312,0.592737,0.981545,0.967235,1,0.0246734,0.0239073,0.0226374,0.0281279,0.026,0.025766,255,255,255,127,255,255
8,8,8,7,8,8,0,0,0,0,0,0,8126.61,8018.18,8097.59,8029.13,7833.37,7925.06,0.968731,0.994956,0.808894,0.538235,0.952408,0.730501,0.0246734,0.0239073,0.0226374,0.0281279,0.026,0.025766,255,255,255,127,255,255
8,8,8,7,8,8,0,0,0,0,0,0,8124.17,8155.5,8031.81,7880.12,7875.65,8002.75,0.732544,0.68599,0.956755,0.822561,0.972803,0.729202,0.0246734,0.0239073,0.0226374,0.0281279,0.026,0.025766,255,255,255,127,255,255
8,8,8,7,8,8,0,0,0,0,0,0,8011.25,7963.35,8048.47,8005.61,7893.25,7921.49,0.999826,0.910231,0.968769,0.881197,0.92393,0.625925,0.0246734,0.0239073,0.0226374,0.0281279,0.026,0.025766,255,255,255,127,255,255
8,8,8,7,8,8,0,0,0,0,0,0,7934.68,7828.82,8072.05,7946.93,7937.61,7927.05,0.725175,0.832304,0.878713,0.999705,0.967937,0.861011,0.0246734,0.0239073,0.0226374,0.0281279,0.026,0.025766,255,255,255,127,511,255
8,8,8,7,8,8,0,0,0,0,0,0,8053.84,7791.04,8076.23,7984.78,7906.52,8006.07,0.668732,0.924545,0.817423,0.944326,0.96275,0.828534,0.0246734,0.0239073,0.0226374,0.0281279,0.026,0.025766,255,255,255,127,255,255
8,8,8,7,8,8,0,0,0,0,0,0,8120.1,7880.19,8045.47,7938.83,7999.28,7971.91,0.813577,0.892923,0.63128,0.91629,0.804516,0.995245,0.0246734,0.0239073,0.0226374,0.0281279,0.026,0.025766,255,255,255,127,255,255
8,8,8,7,8,8,0,0,0,0,0,0,8049.99,7805.95,8046.75,7930.41,8086.58,8053.19,0.996221,0.960613,0.999765,0.914152,0.823232,0.890852,0.0246734,0.0239073,0.0226374,0.0281279,0.026,0.025766,255,255,255,127,255,255
8,8,8,7,8,8,0,0,0,0,0,0,7956.38,7777.63,8011.3,7945.05,8114.93,7989.26,0.836471,0.823132,0.992626,0.696214,0.946621,0.952612,0.0246734,0.0239073,0.0226374,0.0281279,0.026,0.025766,255,255,255,127,255,255
