t_sf_uni,t_sf_sd,tau_uni,tau_sd,A_uni,A_sd,x_uni,x_sd,id_uni,id_sd,logSFR_today_pred_uni,logSFR_today_pred_sd
10.586755140333333,2.0619092695357297,11.489818835,4.925357797453925,2904337848.366667,1509229587.7675724,1.119832227,0.5259877009749107,3127,0,-2.3754794249,0.51856004868075
10.144986381,2.042677787202236,11.879365280666667,4.907124351519959,1834610502.2,967025529.9270505,1.0270753298666666,0.48203184990559395,3144,0,-2.6618460978,0.5107453392167152
10.730186749333333,2.242084164792776,2.8852542266666665,0.9249343667756846,1029832001.9333333,64596801.498287745,3.8873246596666666,0.5819322687747995,3244,0,-1.3314164468666667,0.2497511341584097
10.740691796666667,2.1337008441658027,2.203133322333333,0.5897591469616839,142469008.73333332,2971607.0763271507,4.987705517,0.4940426671975135,3280,0,-2.1604743546666665,0.19955081983122341
10.726925612333334,2.2904965466496994,3.1924965313333336,1.1096829397681522,96045174.57333334,8862805.851428475,3.554508402,0.6119488867451807,3367,0,-2.402878395666667,0.27557435591072443
10.729894680333333,2.194272257461957,2.382378981,0.6789558524390794,557910102.5,16304488.14955934,4.6347010299999996,0.5256447163823627,3385,0,-1.5616008398,0.21521648721594044
10.811684362333333,2.041013812303337,1.936546262,0.4697992067650568,395094025.3,4887130.945673127,5.6722089313333335,0.4498130853361678,3407,0,-1.7630239936666667,0.1783560433107706
10.218078798,2.0619770965392874,11.84115274,4.960945009761829,137493345.6,72858139.97331549,1.0429564339333333,0.4935824091630992,3469,0,-3.773586802,0.518403433772634
10.827429735333334,2.2963774136171873,3.8313830866666665,1.5566499656829793,46910018436.666664,8892407783.996017,3.0730107682333334,0.6635423440810431,3501,0,0.17176845092495213,0.3192204571388474
10.838868554666666,2.3135904116087276,3.839336486666667,1.5426940087337657,4677186629,828812290.5336996,3.0688837212,0.6655113603134523,3515,0,-0.830886786674896,0.32038767049526024
10.710202967666667,2.201814573579941,2.434059804,0.7041803957628335,523844578.3666667,16910345.896823153,4.534907535,0.5327351549316888,3565,0,-1.5880947520666666,0.2191814703238367
11.176998618333334,2.1798167619932163,6.996323952666667,3.787830921622824,4635856345.666667,2446921371.8969173,1.9531630843,0.7300760922863844,3572,0,-1.42530221016,0.47936062936155954
10.748488788,2.1419364111974484,2.2002783943333335,0.5889251740082532,378328901.9,7845797.199545729,4.997346209333333,0.4926016176607099,3576,0,-1.737033983,0.20088428550006363
7.703984588,1.7654208323880602,12.016872101,5.028021955604649,25814665635.333332,15638106856.956898,0.7853231037666667,0.41159061581634415,3588,0,-1.718938365014,0.5489135119282594
10.759700498,2.265679071107133,3.040040827,1.0068596111654227,2790886773.6666665,208428006.58402827,3.718534559666667,0.5957312207461447,3608,0,-0.91972215779,0.2613231694014921
10.850185637333333,2.2952545344955544,3.849031002333333,1.5408376830687835,5024648355,908940736.8347912,3.0632523849,0.664534420113698,3622,0,-0.8026638860201933,0.31828231297307824
11.244995487666667,2.1194864079386977,8.421710605,4.419914721197599,5480271549.333333,3062397976.2428327,1.6647546785,0.6980197215080006,3673,0,-1.5933912295313999,0.512327100683158
10.921246048333334,1.9163132530970577,1.7927757023333333,0.3960651588153743,243415962.9,2353532.6907568416,6.165848427333334,0.4246873543820039,3726,0,-2.0322493316666668,0.1609016853841976
10.809342733666666,2.2896820032602165,3.8187094626666664,1.5224914831220075,2221031394.6666665,391545497.2334229,3.0726183857666665,0.661537122370438,3759,0,-1.1501737400533334,0.31722058954009463
10.798142936666666,2.2995546559137447,3.6108674753333334,1.3723466631544845,12711327690,1816364253.421369,3.2162807828,0.6464862334614633,3905,0,-0.354303677620504,0.30325723339154814
10.496503950666666,2.063189496616522,11.611100544333333,4.955045039025116,4843909475.333333,2525444371.524259,1.0990644033333334,0.5207569218203937,3938,0,-2.17461573853,0.521226047362476
3.0850409146666666,0.6960306646257189,11.398996585333334,5.182126634199253,38553939931.333336,31725664966.76651,0.36466341287,0.2593578193699429,3995,0,-2.2063300026097,0.6419011761350791
10.765822216,2.2620073415157504,3.128476528333333,1.0586472623818455,4691561817.333333,393510503.3288417,3.6276991986666665,0.6043532333634641,4129,0,-0.7074748601347667,0.26616758006937197
10.704056016333332,2.1988195590373003,2.3463993253333335,0.6645682399172677,862107523.4666667,23698983.924959425,4.6889986483333335,0.5165286069545582,4183,0,-1.3695940397666666,0.21438333873056667
11.182464853666668,2.2019381335972783,6.827974455666666,3.7300506784153282,9954349903,5280970073.455558,2.0002651693333333,0.7374139242912694,4228,0,-1.0632363390882333,0.47688136581904994
10.917449818666666,1.935718080108231,1.7574601913333334,0.3891341855146987,23021211226.666668,214295205.91107765,6.285408077333333,0.420308675383759,4298,0,-0.0690374325160661,0.16135035885435162
11.000886645666666,1.859335806933077,1.7001177073333333,0.35602024655865055,1593547971.3333333,13891304.75691322,6.536131258666667,0.4048011342096812,4352,0,-1.2680813662,0.15259305094751055
