t_sf,t_sf_sd,tau,tau_sd,A,A_sd,x,x_sd,id,id_sd,source_dataset,cumulative_step,model,base_group
10.742161228333334,2.269122950523849,2.99868503125,0.9842659371262372,605913396.5416666,42421418.151003554,3.7571438741666663,0.5883597392233881,3402,0,Hec_10,2,uni,WholeHEC
10.70958356875,2.199293296734695,2.4766496208333333,0.7192546508717361,202836.626375,6937.118156840018,4.459680958333333,0.5321777589899405,4003,0,Hec_10,2,uni,WholeHEC
10.7199013025,2.2085032142331467,2.51520964125,0.7408040687212231,2635317.3758333335,96903.4090988343,4.402808934166667,0.5435860031315628,4096,0,Hec_10,2,uni,WholeHEC
11.091092584166669,1.7748808211568323,1.6138122754166666,0.31581676514578744,716261.6038333334,5857.671203271161,6.929595871666667,0.3903861888721126,4104,0,Hec_10,2,uni,WholeHEC
10.729694041666669,2.1626492948756737,2.2560087554166666,0.6170446790054865,208684.519875,4843.826056922829,4.873498513333334,0.5018427736836697,4262,0,Hec_10,2,uni,WholeHEC
10.190137291666666,2.075818750644434,11.758498090416667,4.970800521590356,10737375537.5,5650031914.330787,1.051644827625,0.5022354671691154,4407,0,Hec_10,2,uni,WholeHEC
10.976612747083331,2.2623517873971815,4.732616142083334,2.2225579574540304,3401017.8204166666,1078673.809838817,2.621575937583333,0.706438536419195,4495,0,Hec_10,2,uni,WholeHEC
10.8587611925,2.022784334169705,1.9433573358333336,0.465361441196688,615744.4266666666,7556.39282853574,5.67540483125,0.44993180923831305,4825,0,Hec_10,2,uni,WholeHEC
10.929785715,2.056115019869157,10.891224096666669,4.888463531757592,14091973.840416666,7390873.656006209,1.2311849221666666,0.5700770278976004,5197,0,Hec_10,2,uni,WholeHEC
11.130033890416666,2.221326884724241,5.9664784925,3.1937164714593806,173901.45379583334,83247.64099794465,2.219611784375,0.735131918674927,5268,0,Hec_10,2,uni,WholeHEC
10.74067302875,2.153253459945977,2.227924395,0.6041990779696718,900996.4680833332,19701.33055741973,4.9366669708333335,0.4992700958574175,5766,0,Hec_10,2,uni,WholeHEC
11.24580304125,2.1249686598473976,8.271528895,4.366252663090188,24678211.52166667,13681188.610566584,1.694425311625,0.7045196611934922,5839,0,Hec_10,2,uni,WholeHEC
10.792527452916667,2.2679105797885137,3.3699161833333333,1.1981499950752947,2740532.0904166666,299023.1868966105,3.4044824870833335,0.6201207503662116,5898,0,Hec_10,2,uni,WholeHEC
10.700118782083331,2.199912150345309,2.41454530125,0.6948242633964669,222776.52008333337,6950.333414103501,4.563588645416667,0.5255832088116356,5920,0,Hec_10,2,uni,WholeHEC
10.925956320833333,2.28886929425473,4.3859509875,1.9736472536813363,525746.8825833333,144079.41946617395,2.776344849333334,0.6958044421356738,6095,0,Hec_10,2,uni,WholeHEC
9.229436165,2.0091561199250925,12.11755682,4.9499166376751935,7281001.224166667,4021559.8845900847,0.9178182385833332,0.4483384857981282,6107,0,Hec_10,2,uni,WholeHEC
10.803965375416666,2.0534924066891276,1.979556495,0.48914337062796104,212623.60370833336,2885.004196408583,5.552075457916667,0.4630939768191735,6158,0,Hec_10,2,uni,WholeHEC
10.727351574583333,2.1467774565835485,2.241397280416667,0.6070457170037362,373597.7440416667,8450.269936252143,4.90119793375,0.4995445012882904,6208,0,Hec_10,2,uni,WholeHEC
10.811581391666667,2.2740699230963104,3.375308815,1.190941827327133,27684.1678,2974.1575789703347,3.4034132979166665,0.6198101442194937,6297,0,Hec_10,2,uni,WholeHEC
10.97601385875,1.8759033456314465,1.6956856779166667,0.35835192400764887,75806984270.83333,656056190.5151289,6.53930940125,0.40938417392061544,6559,0,Hec_10,2,uni,WholeHEC
10.74176812375,2.140474087985488,2.1690667316666667,0.5798859770093443,254706.42625,5050.720716670132,5.06478029125,0.4957011617654599,6620,0,Hec_10,2,uni,WholeHEC
10.877911184166669,1.9940096371220275,1.8638460704166664,0.4352272810524344,1330151.9654166666,14413.914509833305,5.919291135416667,0.4403343103369501,6631,0,Hec_10,2,uni,WholeHEC
10.760946395,2.118636922426972,2.1142144916666665,0.5518606434029086,82989993.79583333,1464102.4088685112,5.1958935775,0.4837833781782589,6648,0,Hec_10,2,uni,WholeHEC
10.723037120416668,2.277493533653039,2.887098148333333,0.9369757837988784,58541612.55416667,3685015.3785554706,3.88616019625,0.5859708628937298,6696,0,Hec_10,2,uni,WholeHEC
10.729560662083331,2.2763008808720495,2.97510647,0.9819409068195462,827103.94225,58028.91420020828,3.7836588920833334,0.5931812215861988,6864,0,Hec_10,2,uni,WholeHEC
10.73651064125,2.2978735653539064,3.19811256125,1.111473720918046,1186435.18,109571.05846848054,3.5524215805833332,0.6154293612101946,7016,0,Hec_10,2,uni,WholeHEC
11.26070216,2.146307454784953,7.505630845833333,4.032549981644679,2418543.4583333335,1321757.3818887416,1.8507455402916664,0.721874749672957,7051,0,Hec_10,2,uni,WholeHEC
10.69008524,2.249165256715902,2.653340915,0.815611633421285,1474895.7404166667,67775.67219351402,4.182107789583333,0.5594925971143953,7077,0,Hec_10,2,uni,WholeHEC
11.14404199,1.7300416991635876,1.5656296533333334,0.29456645666501047,48426473.45,389450.7272145855,7.170138790833334,0.37846253178025385,7397,0,Hec_10,2,uni,WholeHEC
11.23054353375,2.0753706015644475,9.487337955,4.727453732320527,2361438.810458333,1309133.1400263712,1.477563184,0.6557167116111741,7450,0,Hec_10,2,uni,WholeHEC
10.738505757916666,2.1871865040252856,2.4459536295833333,0.6995267387996158,468244.52754166664,15027.36724740091,4.522090692083333,0.528184069913657,7737,0,Hec_10,2,uni,WholeHEC
11.081158034583334,1.7770238665026434,1.5901707929166666,0.3094601280289494,382413.651625,3071.700338854201,7.02365356125,0.3843176891328915,7781,0,Hec_10,2,uni,WholeHEC
10.410120899166667,2.0784367334686125,11.664791227083333,4.946204426392964,195665430475,101717659623.27028,1.0817482252916666,0.5098997252313041,7882,0,Hec_10,2,uni,WholeHEC
10.773542057916666,2.300429315704542,3.4105046391666667,1.2338655129586036,174570.22820833334,20036.29108911056,3.3678034602083335,0.6297648353589007,8245,0,Hec_10,2,uni,WholeHEC
10.801928108333334,2.2867635885250297,3.4493157625,1.2615576389928105,145288.457,17796.721699827758,3.3432506347083333,0.63112517032044,8278,0,Hec_10,2,uni,WholeHEC
11.230231232083334,1.653101788734965,1.4911462333333334,0.2624255060076809,422995.1654583334,3281.8473617262594,7.57636741375,0.3636992465139,8338,0,Hec_10,2,uni,WholeHEC
10.723258505,2.1492486268270135,2.175130095,0.5838623880298386,5724990.85375,114954.08120647432,5.042558315,0.4934507579193925,8592,0,Hec_10,2,uni,WholeHEC
10.98750367875,2.264664969665242,4.831853878333333,2.3425857659486242,13932045069.583334,4812427158.855471,2.587446362666667,0.7130009708177301,8782,0,Hec_10,2,uni,WholeHEC
10.721629780416666,2.318860725320811,3.2170531541666665,1.1402869288735216,197037.00758333332,18942.84822637947,3.534423659708333,0.6213851981492554,8860,0,Hec_10,2,uni,WholeHEC
11.2111640375,2.1528412325495805,7.278526004166666,3.933701129634689,541754578.9166666,292989552.31198967,1.893657827125,0.7273774583929463,9250,0,Hec_10,2,uni,WholeHEC
10.799128953333334,2.322333507168157,3.772916945833334,1.5099301769149776,341916.715375,58353.904524221834,3.1066167982083335,0.6643733872158061,9254,0,Hec_10,2,uni,WholeHEC
10.902019109583334,2.2998115519217386,4.459265095416667,2.0774328297979525,14461541.15,4312603.173282498,2.742328088875,0.7042736390295223,9733,0,Hec_10,2,uni,WholeHEC
11.008597569583332,2.2744253317163996,5.024500662916667,2.5084455537973587,4667431787.5,1743226990.5857096,2.520195575708333,0.7287701846274101,9835,0,Hec_10,2,uni,WholeHEC
10.784252412083331,2.3045921380022323,3.55559875625,1.3339312748594787,144583.92904166668,19280.584301985404,3.255636754625,0.6446633808974054,9979,0,Hec_10,2,uni,WholeHEC
10.7327911975,2.1726619172777757,2.3260609116666666,0.6484717182290796,338574.63145833334,9005.060409834003,4.737771985,0.5139247382201336,10034,0,Hec_10,2,uni,WholeHEC
10.825368940833334,2.2902060411559484,3.687358815416667,1.4299992236753418,5121376991.25,819052897.9572201,3.1672738875416666,0.6505765115739224,10182,0,Hec_10,2,uni,WholeHEC
11.041387049166667,1.8152228998889677,1.6430374641666667,0.3312367607200149,2135449.255833334,17706.80747215135,6.780468887083333,0.3978125329755716,10189,0,Hec_10,2,uni,WholeHEC
11.216966976666669,2.054376937079053,9.838358688333331,4.738002366261444,26917489.285416663,14528550.807393596,1.4132649044583334,0.6307614391188978,10201,0,Hec_10,2,uni,WholeHEC
10.223085207916666,2.089896198900856,11.799891015416666,4.98012341524651,3419707084.625,1794559246.6739209,1.0505759349166666,0.5014292860105134,10283,0,Hec_10,2,uni,WholeHEC
10.721026005416666,2.1939746930503596,2.3935697308333332,0.6830066660891259,176076615.33333334,5240806.76982862,4.6096233558333335,0.5243275511142255,10333,0,Hec_10,2,uni,WholeHEC
10.745203614166666,2.1314189992851262,2.16552713,0.5756986736785642,4176200.774583333,82079.35975429465,5.073325417916666,0.4946823254323216,10624,0,Hec_10,2,uni,WholeHEC
10.707707203333332,2.2648189559618133,2.7935970870833335,0.88448376398445006,90071.36877916666,4988.847308557627,3.995212755833333,0.5715070973531028,10690,0,Hec_10,2,uni,WholeHEC
10.734073374583334,2.145120252364786,2.1706426833333334,0.579740705983257,1602906.72125,31415.54094148561,5.056040767916667,0.4890764404391855,11113,0,Hec_10,2,uni,WholeHEC
10.75806905875,2.0823802123430255,2.02659192,0.5144435343386641,245867.50904166664,3696.427009551898,5.40840027375,0.47384665028508466,11365,0,Hec_10,2,uni,WholeHEC
10.806451777916667,2.014474020459567,1.9175869733333333,0.4589473526071467,2854674.0695833336,34087.426908060625,5.7228477475,0.4487687891832486,11575,0,Hec_10,2,uni,WholeHEC
10.96499261,2.277486357146303,4.885501272916667,2.393196490637872,130125.49614583331,46077.65453684369,2.562774360875,0.7165387168908399,11792,0,Hec_10,2,uni,WholeHEC
10.8574006075,2.294383939293135,4.080909040416667,1.7218535442067813,482424533.7083333,103861121.9528274,2.924223220333334,0.6799582350414115,11896,0,Hec_10,2,uni,WholeHEC
11.1071697075,1.7855211783799756,1.6274905029166666,0.32013908386142925,3383523.9566666665,27708.96331613878,6.882243630416666,0.3901278278216333,12001,0,Hec_10,2,uni,WholeHEC
10.693151797083331,2.185956300564591,2.2964697120833333,0.6440501798864718,947584.618625,24226.042125323984,4.781133372916667,0.5153765748816587,12111,0,Hec_10,2,uni,WholeHEC
11.1964404,2.1941916209801424,6.864376532916666,3.73233866510091,10612867625.416666,5613805400.844807,1.9917262754583336,0.7372556300001166,12145,0,Hec_10,2,uni,WholeHEC
11.245308122916668,2.1502774666016196,7.712222582916667,4.17257590027339,791884.8279583333,442360.618468747,1.8105935185,0.7238486057393989,12234,0,Hec_10,2,uni,WholeHEC
11.230910065833331,2.061581085840111,9.3308296125,4.644840184709333,2827951149.125,1561992852.2605677,1.4962511026666667,0.6540279740288056,12255,0,Hec_10,2,uni,WholeHEC
10.732381827916669,2.1411041649879534,2.2579425929166668,0.613603686979702,19330031550,446953442.47705126,4.869873519583333,0.5014043250575322,12256,0,Hec_10,2,uni,WholeHEC
10.834991640833334,2.2994785546817984,3.763224322916667,1.479199776361099,54.9990627,9.11628822731976,3.1164976865,0.6572427025225444,12313,0,Hec_10,2,uni,WholeHEC
10.944880031666669,1.8904162714614492,1.72195090375,0.3699373392169524,215774.68504166667,1932.9211408552808,6.42525303,0.4133122199447518,12732,0,Hec_10,2,uni,WholeHEC
10.679989521666666,2.231358431434334,2.46082854625,0.7258406373791602,78670500.79583333,2694696.7145453664,4.479730336666667,0.5391106012405467,12763,0,Hec_10,2,uni,WholeHEC
7.583890934166667,1.7762845218803436,12.029585000833332,5.032938672691966,617526662187.5,381853952759.89465,0.7737367950416667,0.4107091095299197,12769,0,Hec_10,2,uni,WholeHEC
10.851502152916666,2.00114708505053,1.87748323125,0.4412567952353943,689864.77425,7704.792695890043,5.8640176141666664,0.44192072066420746,12850,0,Hec_10,2,uni,WholeHEC
10.9530328625,1.8986517140278203,1.71778905125,0.36971896218280303,1517518648.3333333,13398239.485987917,6.44515336625,0.41184222880597576,13048,0,Hec_10,2,uni,WholeHEC
10.741465770416667,2.1439091139691797,2.157318186666666,0.57452783438676,2341579.2670833333,44873.979439573675,5.089394190416667,0.4886619025672424,13091,0,Hec_10,2,uni,WholeHEC
10.681569435,2.0614487319346977,11.433209545833334,4.94156282545244,345791.92585,181320.2934162105,1.138811429,0.5354057312622909,13166,0,Hec_10,2,uni,WholeHEC
10.743559290833334,2.26385723332953,3.00663490375,0.9923343369280804,15892084.116666667,1148032.4414857936,3.75128251125,0.5940755501175894,13295,0,Hec_10,2,uni,WholeHEC
10.705387865,2.1871081978301756,2.3053405279166665,0.6464722857166878,2577891556.6666665,66158237.70862415,4.768554822083333,0.5131766851361644,13353,0,Hec_10,2,uni,WholeHEC
10.81747248,2.2997909034864032,3.6572351475,1.4221867571721367,304644.223875,48858.10016507151,3.190292271625,0.6525544497220381,13773,0,Hec_10,2,uni,WholeHEC
10.7069208175,2.1905436371419955,2.36797792625,0.6695991566759957,5986772130.833333,168649395.9700852,4.648205705416666,0.5154194119473184,13812,0,Hec_10,2,uni,WholeHEC
4.71554319875,1.0992601363037209,11.67876077,5.154879155892775,1570616560.0416667,1180564737.5690656,0.5230942410416667,0.3310440556041286,14057,0,Hec_10,2,uni,WholeHEC
10.7176644475,2.278922370269625,2.9337924166666665,0.9684577061681732,142536.69758333333,9676.546730944568,3.831360937916666,0.594168405925647,14415,0,Hec_10,2,uni,WholeHEC
11.001007910416666,2.245809816435025,4.7565458141666666,2.265278630586056,14921541.329166668,5006026.132787936,2.6176440315416665,0.7058903164560785,14537,0,Hec_10,2,uni,WholeHEC
11.452895525,1.4964241390992794,1.4042301616666666,0.21642619799989493,2816695.4683333333,21658.59498354771,8.191076271666667,0.3409720491897709,14647,0,Hec_10,2,uni,WholeHEC
10.70425522375,2.235066245553869,2.612818402083333,0.7902070838984251,3270698.877083333,139926.2558698806,4.244740829166667,0.5515676915575908,14827,0,Hec_10,2,uni,WholeHEC
9.227667372916668,2.044094164523566,12.039585195416668,5.017163660484408,338160668.8625,188764270.62267745,0.9308116619583332,0.46366009730921026,14909,0,Hec_10,2,uni,WholeHEC
11.3194961925,1.6044152041884725,1.4682626933333334,0.2481013814006917,258406.23295833333,2023.9008052005995,7.751329096666667,0.3573517445952576,14939,0,Hec_10,2,uni,WholeHEC
10.712586215833332,2.1888945350621944,2.409530276666666,0.6873188473102031,4569091694.166667,138349048.64342457,4.575746895833333,0.522806395923145,14958,0,Hec_10,2,uni,WholeHEC
11.251156610833334,2.1472445490556593,8.102315057083333,4.291953380733324,13081437.559166666,7249444.608231018,1.7272928379583334,0.7090021086700158,15201,0,Hec_10,2,uni,WholeHEC
10.833636512083334,2.295131736167439,3.84179110375,1.558062750150106,185746820.04166663,34651994.0870339,3.0689948970416667,0.6696802778145723,15288,0,Hec_10,2,uni,WholeHEC
10.784976486666666,2.076565254570088,2.00614759375,0.5033345211372564,203488.7875,2890.0764770467376,5.47269375625,0.4639918166096231,16321,0,Hec_10,2,uni,WholeHEC
11.20476405875,2.1739602820954156,7.44884812375,4.078674313699709,298202.4729583333,164378.40868503004,1.866465438625,0.7355598671132527,16333,0,Hec_10,2,uni,WholeHEC
7.312873017916667,1.6794768120705523,12.02788982,5.048474325755635,31813046221.25,20057779233.021656,0.7496354815,0.40277054101699616,16355,0,Hec_10,2,uni,WholeHEC
10.723120374166667,2.140848376459782,2.1932723295833334,0.5896348603839086,9807752.52625,204115.6219518587,5.002772096666667,0.4964748698282668,16531,0,Hec_10,2,uni,WholeHEC
10.732573576666669,2.274636553527019,2.988228550416667,0.9843300978505212,30379754687.5,2131190398.1226635,3.7674733604166666,0.5895020826938253,16582,0,Hec_10,2,uni,WholeHEC
11.104281674583332,2.2173555021607267,5.760810160416667,3.031905923704552,637497.4705,290209.23658905644,2.2753451670416664,0.7345551001709756,16590,0,Hec_10,2,uni,WholeHEC
10.972300605416669,1.9008480794643865,1.737495947083333,0.37500836462655585,8386553.18,74904.23923121141,6.384782859583333,0.413433879222479,16593,0,Hec_10,2,uni,WholeHEC
10.869752483333333,2.298670947631336,3.93006045125,1.6029544141764884,32395799679.166668,6197220136.3641205,3.0173181308333334,0.6713523728961408,16806,0,Hec_10,2,uni,WholeHEC
10.749866094583334,2.0289096392254,11.30191845875,4.899411771977765,488126884.2916667,253536469.62853748,1.1559353345833334,0.5332433548555234,16848,0,Hec_10,2,uni,WholeHEC
10.72048270625,2.263123603609811,2.918253249166667,0.9437305879006106,1032385.1669166668,66241.30259586692,3.84317977375,0.5794192863488143,17234,0,Hec_10,2,uni,WholeHEC
10.896888405416666,2.043126214811607,11.015605745,4.885437448380879,13852062904.583334,7174547255.666325,1.2091990099166667,0.5598772495476408,17462,0,Hec_10,2,uni,WholeHEC
10.849191280833333,1.9829743501178736,1.8472917604166668,0.4291046406273926,60501322779.166664,642655550.6617777,5.95499166,0.4373826308803531,17696,0,Hec_10,2,uni,WholeHEC
10.85844817375,2.286452642531726,3.98914276125,1.6615507240238712,596392.31275,128186.17177630146,2.9769691867916666,0.6694216119015892,17762,0,Hec_10,2,uni,WholeHEC
10.777128202916666,2.307669977265394,3.438486152083333,1.2693849983014325,69991.31970000001,8855.28396552612,3.3490178015,0.6354013294455942,17851,0,Hec_10,2,uni,WholeHEC
10.762118399583333,2.2788769857655717,3.043906537083333,1.0171926764446415,360868413.75,27425863.330590047,3.7178458895833337,0.5991346870770053,17868,0,Hec_10,2,uni,WholeHEC
13.117861208333334,0.4260369196209134,1.064178645,0.0389069360385605,15209849991.666666,116401162.10232772,12.331150641666667,0.26094942700115686,17995,0,Hec_10,2,uni,WholeHEC
11.946605600833331,1.1554698853310543,1.2542058883333334,0.13964863875401223,72887426295.83333,558688513.9961851,9.544469145833334,0.3022813666809956,18044,0,Hec_10,2,uni,WholeHEC
11.91904324375,1.168359014661513,1.258057415,0.14250134150949811,18790716270.833332,143983462.5506415,9.49428614125,0.30664368549232573,18287,0,Hec_10,2,uni,WholeHEC
10.924899819166669,2.2803950290678787,4.5358366920833335,2.131605050804099,1284452.1313333334,399876.38628440385,2.707773372875,0.7023486381367682,18388,0,Hec_10,2,uni,WholeHEC
11.082754371666669,1.7961937376930772,1.63864358,0.3257592104106558,1222782503.3333333,10081856.3986421,6.82211244375,0.39351248626209534,18479,0,Hec_10,2,uni,WholeHEC
10.817242047083331,2.294510579749958,3.731271593333333,1.4354935130354187,1314845.1454166668,202000.74083407776,3.1287864480833334,0.648512955095786,18731,0,Hec_10,2,uni,WholeHEC
11.133893755416668,1.7683991915121235,1.5793545375,0.3033681683012412,1388211.357916667,11066.542835682376,7.103325721666667,0.38168677625077746,18740,0,Hec_10,2,uni,WholeHEC
11.239211865833331,2.12934813834922,7.7723988425,4.117714762631984,776744776.7916666,422214201.11645913,1.7857143359583334,0.7121790726712913,18944,0,Hec_10,2,uni,WholeHEC
10.670521690416669,2.2141565846746456,2.34321895375,0.6736647398061246,1915481.675,54031.730796664706,4.6854211391666665,0.5259254324928028,19078,0,Hec_10,2,uni,WholeHEC
10.217262219166669,2.0619825065234147,11.80267790875,4.94244772424539,19879749.839166667,10455054.052944403,1.0454767226666666,0.492956864519914,19082,0,Hec_10,2,uni,WholeHEC
10.8732361975,2.2784282195304155,3.9099422383333335,1.5851598964611913,82397.83187916667,15802.710809398948,3.026648006583333,0.6616376630823179,19176,0,Hec_10,2,uni,WholeHEC
10.70712282875,2.300884728513659,3.11693876625,1.062362219982773,2997924.21875,245504.50849010565,3.62379010625,0.6067168489763732,19188,0,Hec_10,2,uni,WholeHEC
10.827778740416669,2.292252442485132,3.773643010833333,1.4860164813043537,209046.87741666663,34651.200692710976,3.1078698635416666,0.6581724720548566,19718,0,Hec_10,2,uni,WholeHEC
10.819070260833334,2.0358944422370837,1.9147688829166667,0.4618238283840953,5657.135939583333,67.7250345357717,5.738651639166667,0.4508392770628583,19796,0,Hec_10,2,uni,WholeHEC
10.925848025,1.916926388090954,1.7831187091666667,0.3932111172088998,3018623322.9166665,29106193.278081253,6.201174312916667,0.4226887806806358,20188,0,Hec_10,2,uni,WholeHEC
10.736482340416666,2.1570339729150376,2.2134467120833334,0.5997176053557076,1171678.855,25084.785225132975,4.96602963625,0.4988432840746009,20204,0,Hec_10,2,uni,WholeHEC
