t_sf_np,t_sf_sd,tau_np,tau_sd,A_np,A_sd,x_np,x_sd,id_np,id_sd,logSFR_today_pred_np,logSFR_today_pred_sd
8.267948078666667,1.394616921381135,4.191869732,0.9618954765582082,2196569057.3333335,364803131.4728294,2.030071008833333,0.3505873510566334,3152,0,-1.2568136184066667,0.21248233774397293
12.218636140666666,1.3689714821272556,2.7771089433333334,0.47957409239027204,13140156236.666666,352296109.66259634,4.462751448,0.4326639025332348,3156,0,-0.33343536148625935,0.12031805055172379
8.371494407333333,1.4114622647317454,4.208405986333333,0.9708801814396997,555437537.9,91349068.57775451,2.0478320956666667,0.3539972849958,3192,0,-1.8565614952333334,0.21284634393401808
12.209475548,1.4042335421821162,2.394068946,0.391966519057463,171288683.53333333,2690549.2571639884,5.155716984333333,0.41780802597548083,3196,0,-2.2264602096666666,0.11585468589916507
8.412211552666667,1.398087670650725,4.208838399,0.9591423506541703,6471122655.666667,1050805839.6381661,2.056026516533333,0.3496532807224122,3259,0,-0.7901023182043333,0.2095874407862698
5.848204264333333,1.0180160428630598,4.166722035666667,0.9672310785626587,948368408.4,245542035.86570764,1.4540093886333334,0.30351026804743186,3299,0,-1.7126219784,0.22757807336111
11.208218936,1.5779345704382488,4.003507664,0.8638108244660007,28257501.786666665,2518758.1737634265,2.869531239,0.40273317836624795,3305,0,-3.113713754,0.182517455146593
7.028696414,1.1989879060768702,4.195922337666667,0.9725488140527802,2680927144,558255571.7682152,1.7302067648,0.33080660461689143,3309,0,-1.2065702093433333,0.22047125177063542
11.958768801333333,1.3971498534098454,3.5498512163333333,0.6892158121876892,177908171.56666666,10740708.677104494,3.4390466593333335,0.4262290794740776,3314,0,-2.2630506783333333,0.1450986611564657
5.391709211333334,0.9392106743396097,4.158658220333334,0.9732335884081185,764113929.7,215673396.14976665,1.3469967496,0.29617215661012397,3343,0,-1.8384683346333333,0.23291193378267805
7.497720973333333,1.2598447346664674,4.198329994666667,0.9546109588118028,17819209920,3409341431.9405212,1.8408549760333333,0.33750407803898874,3379,0,-0.36896258417363664,0.21381667760308504
11.794641638,1.4579096794462947,3.722860587,0.7494869775856134,147506656.36666667,10144933.530902393,3.2385244176666665,0.41736771625059016,3384,0,-2.364191227,0.1569007503798929
12.221198317666667,1.3894954154939612,2.3016804123333334,0.36447880530755683,1807060708.6666667,24533496.23934012,5.361382749333333,0.40715728518635624,3401,0,-1.214623566,0.1135825392598208
12.219236265,1.3830092483098213,2.3867639156666667,0.3817261756280317,300236293.7,4602584.840812918,5.1723450086666665,0.40909217376618334,3422,0,-1.9842352806666668,0.11480086249261745
5.316194514666667,0.9205021260289182,4.164532602,0.9572003612596421,29257038763.333332,8323908133.574654,1.3243240152,0.28813848086121885,3438,0,-0.26465242959059665,0.22896333274422456
10.671962549666667,1.6172212387878564,4.125752356333333,0.9190531888703922,748588532.1333333,78006525.11561915,2.654169951666667,0.3917302829698527,3453,0,-1.7052669042333333,0.1941881816871491
8.002883302,1.358435327855371,4.210066351666667,0.972728547896162,2563433913,458970187.57405996,1.9590064234,0.35034881110716437,3517,0,-1.2003857203533332,0.2151981935951188
12.167534302666667,1.394722822007764,3.0037196253333334,0.5468558612174247,826259940.1,29814217.19047477,4.119326992666666,0.4405273828107656,3535,0,-1.5434863468,0.1301216089136036
11.483825937666667,1.5146530330219774,3.916536131,0.8201891606948393,3975810343.6666665,326767778.36537755,3.002189546,0.4088272188429681,3585,0,-0.957042506638,0.16983716323466563
12.227900835666667,1.3947351466222009,2.411788565666667,0.3917073496300069,76337501.13666667,1231117.4980778685,5.125045955333333,0.41651128469951854,3655,0,-2.577720954,0.11583737952224102
8.987759473666667,1.4991046013954787,4.207819242666667,0.9670042634885605,641218671.8333334,94653114.86173064,2.1968854716666666,0.3648806310987598,3668,0,-1.7862708933333333,0.21050552071531287
12.152867564333333,1.3909927368769277,1.7830134363333334,0.25691467672051244,359584646.06666666,2908756.488709259,6.854790007,0.3669346556679917,3778,0,-2.064475982333333,0.10878678323850711
12.178455678,1.380792860651426,1.8475395653333333,0.2673018228019284,619976816.1,5170962.010943232,6.631664529666667,0.37103041737130654,3785,0,-1.7996772673333334,0.1083259194950452
12.191763968666667,1.3991282353967485,2.8401700076666665,0.5048281683208136,102951167.03333333,3051658.094022651,4.358303429666667,0.43684915429270044,3799,0,-2.439539378666667,0.12513594361568048
12.162395184666666,1.4121189890778976,1.8779148873333333,0.27921248552663813,348109151.53333336,2972747.376979174,6.519035758666667,0.37914893768003083,3823,0,-2.034197163,0.1109174272561819
7.027844679666667,1.211224861654788,4.187702743,0.9725798018535643,7302159844.666667,1520932732.0135539,1.7335803011333333,0.3323120872608112,3952,0,-0.7686494527997333,0.22257197100769643
12.183692194333334,1.2862595866465665,1.5121660463333333,0.1928634187648912,14293132313.333334,109994586.07653087,8.086383650666667,0.33970448226615296,3956,0,-0.6722498356333333,0.10264379272677003
8.871481252333334,1.4804488734601,4.200430059333334,0.9620646460059773,25023366093.333332,3749788353.7979774,2.172089101966667,0.3622119180673388,4024,0,-0.19418174391069334,0.21005609761213198
12.240048127,1.365424652015472,2.4237887283333333,0.38760150060014187,4693734940,76623352.14153829,5.103441752666667,0.41264620613517833,4056,0,-0.7893353565166666,0.11292107389963868
12.186834073333333,1.3812958611481256,3.001595677,0.5436270930507894,159876508.86666667,5726400.690173266,4.128113282,0.4396831249594731,4082,0,-2.2581292123333334,0.12776047193093742
12.179563132666667,1.4143993567802655,2.092193421,0.32381870188392414,651088201.3333334,6663264.947495602,5.868875062666667,0.3917239769105864,4175,0,-1.6924676513333334,0.11264852915634452
11.716040971333333,1.4994854545126315,3.757019211,0.7746543335482114,2068942669,148929708.68298033,3.1909131943333335,0.42039469598812346,4345,0,-1.2196609593666667,0.16373390451235142
12.212460313666666,1.4067629172781648,2.43687189,0.4004344778802775,3344100232,55941132.63902398,5.0677965186666665,0.41944088287709225,4413,0,-0.9325846856333333,0.11755992303435187
7.790883146,1.3108667583142197,4.1951531016666666,0.959126831077826,4386011149.333333,789407576.5386992,1.9129270614666667,0.3409710135629274,4551,0,-0.967943277402,0.21380428634462792
8.978295583,1.5047653191179948,4.209713169,0.9633515380640014,2822217774.6666665,416028189.74115586,2.1921353182333334,0.3614503020402029,4556,0,-1.14347793494,0.2090206905800725
7.9660264383333335,1.3311077846304038,4.193543219333334,0.9642282555335233,26344437070,4611612408.394161,1.9569412963,0.34491690152176185,4627,0,-0.18433917171837566,0.21374361143286602
12.211330725333333,1.3549540099748596,2.9273153676666666,0.5152848528600963,230845147.06666666,7524028.345821341,4.236540496666667,0.43612019813711994,4650,0,-2.0953991223333333,0.12243367686346505
12.021906724333334,1.4249540914710808,3.4115344936666667,0.6628582078553459,210340212.83333334,11354410.302188559,3.596329706666667,0.4364027224903245,4666,0,-2.173238017,0.1448708435792897
12.017581156666667,1.4027199357388296,3.4843648943333334,0.6773814348547291,16975726473.333334,980655502.227786,3.521492383,0.43571623090946926,4724,0,-0.2765323214742267,0.14432617843199042
10.533908955666666,1.6160177270516158,4.148555653333333,0.9241016131826068,49752962.73,5356930.0788786,2.6047799163333334,0.38606438883093985,4909,0,-2.885941046666667,0.19539363725771758
11.591570938333334,1.4929433149167992,3.867568867666667,0.7977624029799107,1564655366,122171481.61117639,3.066679806333333,0.40947874569665405,5057,0,-1.3565217611666667,0.1651600028949691
9.834809442,1.5767422040327057,4.190955071,0.9472297999534884,51645921.97666667,6383034.619361319,2.409354635,0.37345402539630357,5077,0,-2.8740458716666666,0.2026238864766094
7.883713280666667,1.3271001955217356,4.210587018,0.9593809710858544,140403130.43333334,25133112.540248953,1.9280514911,0.34330845438219254,5089,0,-2.465303249,0.2119649823405082
3.3358310643333335,0.6265943928095701,4.120255263,0.9701862508307847,165297095106.66666,66169782302.97487,0.8468248617666667,0.22027299263473268,5092,0,0.235206344138713,0.2498301654795566
12.186813941333334,1.420011768218849,2.309916959666667,0.37747564440833853,1218945187.3333333,17184685.23788348,5.331144778666666,0.4170448253603798,5240,0,-1.3809859866,0.11562110441767504
10.944519553,1.5859139350587022,4.082801456,0.892471776791419,57050301293.333336,5606288811.171505,2.7491410443333333,0.39743361278193157,5362,0,0.18065003542059932,0.186723382542803
6.575655391,1.116401085364094,4.188254318,0.9644450559337732,1444018615.6,325506084.3736086,1.6230852527,0.320069721856214,5474,0,-1.4937589259666666,0.2213190560010201
12.151907421333334,1.4311844068698691,1.9680744386666666,0.3026882018551373,132980867633.33333,1201381615.268541,6.220875534666667,0.3909881820578866,5661,0,0.584296423,0.11304494367026204
8.660007348,1.4394565474238201,4.2009674986666665,0.9557793861378867,9153357187.333334,1415106657.25216,2.1196575066666665,0.35564681463745557,5681,0,-0.6337864348118334,0.208990926748127
4.848328114333333,0.8501492081418166,4.150462772666667,0.9644281038254643,3421510762,1064857011.8213432,1.2152878915666667,0.2794608280947941,5899,0,-1.2367503606935333,0.23478998652602584
12.030817375,1.4071505165830425,3.4149479713333335,0.6650355268251031,34772033096.666664,1889457912.7819748,3.5960492863333333,0.43724914570100026,6031,0,0.04387711210494594,0.1425602771054899
12.232320015666666,1.2365739924722763,1.4524644226666668,0.1760728821741381,41483011646.666664,320024116.0894771,8.4483051,0.33166297101267533,6065,0,-0.28342648554789335,0.09973128512009316
