1.treedepth__,2.treedepth__,3.treedepth__,4.treedepth__,5.treedepth__,6.treedepth__,1.divergent__,2.divergent__,3.divergent__,4.divergent__,5.divergent__,6.divergent__,1.energy__,2.energy__,3.energy__,4.energy__,5.energy__,6.energy__,1.accept_stat__,2.accept_stat__,3.accept_stat__,4.accept_stat__,5.accept_stat__,6.accept_stat__,1.stepsize__,2.stepsize__,3.stepsize__,4.stepsize__,5.stepsize__,6.stepsize__,1.n_leapfrog__,2.n_leapfrog__,3.n_leapfrog__,4.n_leapfrog__,5.n_leapfrog__,6.n_leapfrog__
7,7,7,7,7,7,0,0,0,0,0,0,7262.05,7406.88,7203.59,7378.34,7305.92,7276.37,0.745349,0.966293,0.598699,0.859132,0.54376,0.91063,0.0393421,0.0411512,0.0418588,0.0379762,0.0402353,0.0392602,127,127,127,127,127,127
7,7,7,7,7,7,0,0,0,0,0,0,7368.2,7439.89,7214.02,7340.97,7278.47,7241.84,0.671654,0.678977,0.477035,0.982813,0.757123,0.784895,0.0393421,0.0411512,0.0418588,0.0379762,0.0402353,0.0392602,127,127,127,127,127,127
7,7,7,7,7,7,0,0,0,0,0,0,7341.04,7301.35,7240.09,7261.49,7259.69,7217.33,0.73127,0.95139,0.816202,0.979899,0.770408,0.830308,0.0393421,0.0411512,0.0418588,0.0379762,0.0402353,0.0392602,127,127,127,127,127,127
7,7,7,7,7,7,0,0,0,0,0,0,7342.45,7263.25,7285.29,7220.55,7299.65,7406.19,0.969245,0.795325,0.639905,0.995457,0.849067,0.910726,0.0393421,0.0411512,0.0418588,0.0379762,0.0402353,0.0392602,127,127,127,127,127,127
7,7,7,7,7,7,0,0,0,0,0,0,7357.43,7314.66,7197.29,7266.04,7298.65,7316.37,0.78183,0.807702,0.92093,0.973333,0.924734,0.997142,0.0393421,0.0411512,0.0418588,0.0379762,0.0402353,0.0392602,127,127,127,127,127,127
7,7,7,7,7,7,0,0,0,0,0,0,7449.29,7285.3,7272.51,7318.03,7294.27,7353.3,0.975352,0.763395,0.720733,0.922352,0.84615,0.980524,0.0393421,0.0411512,0.0418588,0.0379762,0.0402353,0.0392602,127,127,127,127,127,127
7,7,7,7,7,7,0,0,0,0,0,0,7355.07,7442.29,7255.93,7305.21,7253.85,7429.66,0.91735,0.920886,0.604837,0.987178,0.70232000000000006,0.812254,0.0393421,0.0411512,0.0418588,0.0379762,0.0402353,0.0392602,127,127,127,127,127,127
7,7,7,7,7,7,0,0,0,0,0,0,7294.84,7390.51,7389.16,7342.83,7280.84,7303.54,0.841345,0.966193,0.725756,0.846083,0.83778300000000006,0.963812,0.0393421,0.0411512,0.0418588,0.0379762,0.0402353,0.0392602,127,127,127,127,127,127
7,7,7,7,7,7,0,0,0,0,0,0,7283.24,7354.43,7274.84,7300.17,7210.41,7392.93,0.959209,0.939439,0.965379,0.878545,0.943406,0.960547,0.0393421,0.0411512,0.0418588,0.0379762,0.0402353,0.0392602,127,127,127,127,127,127
7,7,7,7,7,7,0,0,0,0,0,0,7310.42,7391.87,7277.12,7365.93,7235.14,7288.55,0.977183,0.984716,0.897932,0.956551,0.62017,0.851187,0.0393421,0.0411512,0.0418588,0.0379762,0.0402353,0.0392602,127,127,127,127,127,127
