t_sf,t_sf_sd,tau,tau_sd,A,A_sd,x,x_sd,id,id_sd
11.956127048333334,1.4567036501441197,3.5051841545833335,0.7033191510185008,621142308.9166666,37325495.373234585,3.4866663933333335,0.4415028650401115,3402,0
12.1645631875,1.4065007454563128,3.002968174583333,0.5518420762085835,207143.853,7493.688403414546,4.1204692779166665,0.44203300580620336,4003,0
12.175933385416666,1.3764524463235224,3.04798626,0.5518759770729278,2692637.691666667,100230.84195046878,4.06261650125,0.4387576407639263,4096,0
12.154122520833333,1.400063384035886,1.8157195895833333,0.26494068943321814,717267.003375,5924.16535413031,6.733885856666666,0.3688997204181596,4104,0
12.209733130416666,1.3744727894286108,2.729044135,0.4673773651179021,211842.760125,5331.073170639873,4.535852387916667,0.4295172087815035,4262,0
7.497914518333333,1.2765579568047873,4.203603817083334,0.9658556993205974,4225947856.25,814373314.8678081,1.839208788875,0.3376363583962999,4407,0
10.992407640833333,1.5914759943334518,4.07908861,0.8930690519980212,3043858.8379166666,297033.6846364327,2.763891215,0.3988446721808137,4495,0
12.217513913333333,1.3881629108235947,2.28514959375,0.3610701417211286,619609.5843333333,8214.3949687982,5.397627776666667,0.4040572070526098,4825,0
8.358903457916666,1.3975560696569114,4.210406085833333,0.9499244661335242,6189692.477083334,1010642.982090669,2.041039283875,0.3484661655756775,5197,0
10.460303719583333,1.6042758825923837,4.143797025416666,0.9231753545822803,132587.27141666666,14176.576776378186,2.5892449308333334,0.38231349401758374,5268,0
12.22433327125,1.3617806568349857,2.6862672745833334,0.45359406987725354,913375.1339166666,21859.06688954158,4.610907682916666,0.4274613058248384,5766,0
9.605696875416667,1.5712788622050273,4.20735315125,0.9546196847000771,14239313.016666668,1857820.911331025,2.34419089125,0.36996521393685106,5839,0
11.746102110416667,1.4884790849086025,3.728531584166667,0.76317879862931,2774075.990833333,195586.58825493624,3.222887588333333,0.4232786002663935,5898,0
12.204862896666667,1.3696137254724114,2.9425176858333333,0.5221591106068254,227274.00341666667,7569.616505691694,4.2140776025,0.4393969422195835,5920,0
11.198029641666666,1.563997575532709,4.039527165,0.8625708907943922,488940.3195,44182.27075131533,2.839952993333333,0.3984997949132421,6095,0
6.746916868333333,1.1483659322743707,4.198455589583333,0.96610833954771,2604603.04875,578077.5131637139,1.6601665137916666,0.32186941348990433,6107,0
12.221044120416666,1.3874843372882997,2.3460880920833334,0.37562742137652316,214162.08358333333,3083.7208446978725,5.262450150833334,0.41188544081250145,6158,0
12.2201455825,1.3916691592799086,2.7159711820833334,0.46895348300190287,379163.17833333334,9429.226655802822,4.561779659166667,0.43018200123978545,6208,0
11.766864382916667,1.4771407907092173,3.7407703145833335,0.7668595104867523,28054.06174166667,2003.2251717734248,3.218853396666667,0.425547218572576,6297,0
12.17225190375,1.3975911810164028,1.9393302658333333,0.28787712563837964,75979468325,673446014.106259,6.318814749583333,0.37567422589242216,6559,0
12.22810703875,1.3756916591816155,2.611167073333333,0.4341877266759269,257786.885125,5427.214451374476,4.74071259875,0.4198177478629584,6620,0
12.213721814583334,1.373209246021985,2.1815403904166666,0.33535737173839525,1336732.07875,15424.647789807339,5.646780475416667,0.3957288897901299,6631,0
12.24525928625,1.3596550377108656,2.5415957804166665,0.41743307680507274,83892936.5,1643615.335596063,4.87538285125,0.42429268018189426,6648,0
12.05464976875,1.3878207405319871,3.41911346,0.6561908947399193,59982458.541666664,3250029.5594783085,3.59724975375,0.4362043850036424,6696,0
12.002799434166667,1.387681635040433,3.4989114541666666,0.6762226011071939,847951.9158333334,49241.41099689576,3.5011717516666665,0.42985717224989856,6864,0
11.86608251125,1.425877906243803,3.6518356783333332,0.7227067834710824,1209898.16,79138.76389373926,3.3199820645833333,0.42312206799068935,7016,0
9.912621807916667,1.599180848794407,4.191620502916667,0.949848104161305,1524339.4720833334,186628.64639028322,2.427389193333333,0.37390554952821703,7051,0
12.126530835833334,1.3742838315005559,3.210421025,0.5943083683706107,1511734.6304166666,66720.03588363035,3.84587289375,0.4326369221251481,7077,0
12.157992841666667,1.3767149272142758,1.7477109016666668,0.24866343111785183,48470886.4,387118.73696028686,6.99447801875,0.36398322104745295,7397,0
9.132695380416667,1.5054983236025385,4.20636397125,0.9563432811842911,1191169.1165416667,167510.21304599207,2.23049168875,0.3605585353824381,7450,0
12.18911736125,1.3730837331985402,2.9595086775,0.5313446347837695,477521.46875,16346.272229561451,4.185509710833333,0.4368279710900276,7737,0
12.17494735125,1.371997636193737,1.7924378829166667,0.2551523644712301,382907.1323333333,3102.7986371922652,6.8307239225,0.36526180584869233,7781,0
7.679034645,1.3009719842631318,4.1932988025,0.9671827179916972,78373399858.33333,14449028748.467539,1.88808874725,0.34254152865710613,7882,0
11.74683998625,1.4759798487289575,3.7697446879166665,0.7725779471999024,176594.52875,12863.71516544051,3.18854481375,0.42189981122131137,8245,0
11.732114902083334,1.4532405748600579,3.77315403125,0.7623911087808766,146417.365,10633.720951149278,3.1797496241666665,0.41655283556767186,8278,0
12.170429682916666,1.355871790751201,1.64835445625,0.22640312785387245,423300.44970833336,3359.6269122744347,7.418239977083333,0.3599046330241388,8338,0
12.227630016666666,1.3722603989958326,2.6285110954166666,0.4394499714147447,5798852.242083333,125557.61624251268,4.7108732091666665,0.424143550098525,8592,0
10.964139704166667,1.5848277808192435,4.089500894583334,0.88600005762885,12297531425,1187337445.4497907,2.74770705375,0.39314760939466403,8782,0
11.834742203333333,1.4667373005042659,3.6608884766666665,0.7395948716032765,200781.82820833335,13359.93336000422,3.3057154725,0.4275180654208712,8860,0
9.955864574583334,1.5775331060344144,4.191024269166666,0.9374386005247387,351041271,42119647.36693837,2.43688695125,0.3698455048689754,9250,0
11.529281399166667,1.5071258706414914,3.9075656029166668,0.8084678614060004,337151.0585,27189.866840176455,3.019909031666667,0.409681057100777,9254,0
11.123652776666667,1.5781684344089555,4.035846006666667,0.8712274477762164,13301567.625,1224351.248883214,2.82422974,0.3971353229193046,9733,0
10.89223984625,1.5853006658645614,4.104741331666666,0.8908918642831577,4012756864.1666665,393634551.6264224,2.719064990416667,0.38726951536430715,9835,0
