PGC,RA_HEC,DEC_HEC,F_ASTROM,D_v2,E_D_v2,logSFR_HECv2,logSFR_HECv2_origin,logSFR_HECv2_method,logM_star_HECv2,logM_star_HECv2_origin,logM_star_HECv2_method,Metal_v2,Metal_v2_method,U_v2,G_v2,R_v2,I_v2,Z_v2,Y_v2,U_E_v2,G_E_v2,R_E_v2,I_E_v2,Z_E_v2,Y_E_v2,Optical_phot_origin_v2,Optical_phot_QF_v2,Activity_class,Activity_class_method,SFG_prob_v2,AGN_prob_v2,LIN_prob_v2,COMP_prob_v2,PASS_prob_v2,Duplication_flag,Blending_flag,Star_contamination,WC_notes,Notes,logSFR_total,SFR_total,logM_total,M_total,sSFR,logsSFR,ID
40105,185.660499,11.800982,0,14.0155,3.1067,-1.1420693290613333,L19,FUV+WISE4,9.877930670938667,L19,SSFRLIKE,8.701787728856138,O3N2/C20,12.581884384155273,12.075267791748047,11.344375610351562,10.848349571228027,10.664652824401855,,0.005261028651148081,0.0016219880199059844,0.0014347225660458207,0.0011862985556945205,0.0026052850298583508,,NNNNNM,111112,3.0,SVM3d,,,,,,,,,,,-1.1420693290613333,0.07209923736115685,9.877930670938667,7.549716973356546E9,9.549925860214344E-12,-11.020000000000001,3649
2575211,179.545846,58.156494,0,17.875292385418454,5.9404817,-2.9403620246487883,K23,noEBV,7.789914611895098,K23,u_r_SDSSDR17_noEBV,8.490177684618807,O3N2/C20,17.44575,16.36492,15.84169,15.60982,15.52277,15.743200302124,0.01539713,0.003635978,0.003561732,0.00426094,0.01076931,0.00878100004047155,SSSSSP,111111,0.0,SoDDA,1.0,0.0,0.0,0.0,,,,,,,-2.9403620246487883,0.0011471969279824258,7.789914611895098,6.164737829526569E7,1.8609014036052312E-11,-10.730276636543886,3733
4101374,179.276037,40.514058,0,14.00622712330335,5.202468,,,,7.054997495832001,K23,g_r_SDSSDR17_noEBV,8.32659911223386,O3N2/C20,18.37973976135254,17.213623046875,16.870384216308594,16.488601684570312,16.382400512695312,,0.38971811532974243,0.014742029830813408,0.013858312740921974,0.020024988800287247,0.06172649562358856,,NNNNNM,111112,0.0,SoDDA,1.0,0.0,0.0,0.0,,,,,,,,,7.054997495832001,1.1350042711508283E7,,,3780
40026,185.510935,32.095917,0,19.594505725952374,6.26795,-1.194199402905878,L19,FUV+WISE4,8.715800597094123,L19,SSFRLIKE,8.559601155240715,O3N2/C20,14.62944221496582,13.828320503234863,13.478446960449219,13.362841606140137,13.036322593688965,12.2055997848511,0.02086656354367733,0.004690430127084255,0.009471848607063293,0.017949169501662254,0.016347568482160568,7.12000008206815E-4,NNNNNP,111111,0.0,SoDDA,1.0,0.0,0.0,0.0,,,,,,,-1.194199402905878,0.06394411736707874,8.715800597094123,5.1975729925140506E8,1.2302687708123778E-10,-9.910000000000002,3783
37460,178.904748,56.253141,0,17.72755287224904,5.9123154,,,,,,,8.397546992609985,O3N2/C20,16.42803192138672,15.565908432006836,15.183463096618652,14.996344566345215,14.8717041015625,14.9447002410889,0.023561837151646614,0.005674290005117655,0.0035074001643806696,0.020724067464470863,0.0141924899071455,0.00514600006863475,NNNNNP,111111,0.0,SoDDA,1.0,0.0,0.0,0.0,,,,,,,,,,,,,3822
2044,8.54622,-30.774184,1,18.9671,3.4939,-0.7940611769493556,L19,FUV+WISE4,8.695938823050643,L19,SSFRLIKE,8.419684467325519,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,-0.7940611769493556,0.16067149069642714,8.695938823050643,4.9652237383431673E8,3.235936569296295E-10,-9.489999999999998,3916
135809,192.519806,-0.232523,0,12.015530743514212,4.8220806,,,,6.58929952851228,K23,u_r_SDSSDR17_noEBV_median,7.832396125078295,MZ/C20,23.57054,23.44054,22.46604,22.82504,22.18112,,2.227346,0.8398049,0.3814038,0.4710074,1.872861,,SSSSSM,111112,,,,,,,,,,,,,,,6.58929952851228,3884181.6171020917,,,3969
2071,8.636151,-30.017882,0,19.057,3.5587,-1.0081683770326586,L19,FUV+WISE4,8.93183162296734,L19,SSFRLIKE,8.483421430980835,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,-1.0081683770326586,0.0981367390717003,8.93183162296734,8.547352656847111E8,1.1481536214968847E-10,-9.94,4067
6727638,186.192642,12.341794,0,15.662104007415287,5.5185566,-2.6946280486421292,K23,noEBV,6.991278117648153,K23,u_r_SDSSDR17_noEBV,7.944934363383748,MZ/C20,21.43597,20.66686,20.13627,19.86147,19.8438,19.8498001098633,0.1837623,0.03087716,0.03452041,0.04264648,0.09534324,0.0545080006122589,SSSSSP,111111,0.0,PH,0.8115493598133507,0.05345512936587879,0.03286925499433291,0.06791406763820725,0.03421218818823043,,,,,,-2.6946280486421292,0.002020095733304545,6.991278117648153,9801174.414471066,2.061075181278225E-10,-9.685906166290282,4126
2081,8.694936,-8.396496,0,15.5467,6.2644,0.6887835549411166,L19,FUV+WISE4,10.678783554941118,L19,SSFRLIKE,8.777787034969249,MZ/C20,11.93469524383545,11.048236846923828,10.484829902648926,10.150385856628418,9.944404602050781,,0.009104885160923004,6.503093172796071E-4,7.119522779248655E-4,0.004499224480241537,0.002118585864081979,,NNNNNM,111112,,,,,,,,,,,,,0.6887835549411166,4.8840888390996104,10.678783554941118,4.77291340402301E10,1.0232929922807508E-10,-9.990000000000002,4131
6727637,186.190231,13.049951,0,15.665290308708032,5.519125,,,,6.1701171697366615,K23,g_r_SDSSDR17_noEBV,7.715030375901881,MZ/C20,20.59106,20.81228,20.10401,19.83766,19.67831,19.581600189209,0.3896402,0.04924645,0.03403036,0.03761029,0.09523926,0.0526309981942177,SSSSSP,111111,,,,,,,,,,,,,,,6.1701171697366615,1479507.495520841,,,4132
6727641,186.334854,12.712489,0,17.155796576418297,5.8033485,,,,6.586002738170429,K23,g_r_SDSSDR17_noEBV,7.831473093992613,MZ/C20,22.34866,21.25811,20.65773,20.4868,20.28843,20.7908992767334,0.4478029,0.04789249,0.04777509,0.05260804,0.1340975,0.117709003388882,SSSSSP,111111,,,,,,,,,,,,,,,6.586002738170429,3854807.8806452546,,,4148
29814,153.440411,3.424825,0,19.400419275748934,6.230964,-0.01612553971411218,L19,FUV+WISE4,11.103874460285887,L19,SSFRLIKE,8.788051599081129,MZ/C20,12.994011878967285,11.245210647583008,10.45118236541748,10.005322456359863,9.748467445373535,,0.004614046309143305,7.522373925894499E-4,3.5843090154230595E-4,0.001177957747131586,4.3987188837490976E-4,,NNNNNM,011102,,,,,,,,,,,,,-0.01612553971411218,0.9635504538090406,11.103874460285887,1.2702068786728494E11,7.585775750291852E-12,-11.12,4157
6727642,186.347275,12.592356,0,15.923392210764371,5.568345,,,,6.5311074234030055,K23,g_r_SDSSDR17_noEBV,7.816103485662124,MZ/C20,20.19241,20.57216,19.83811,19.38831,19.2381,19.2474994659424,0.3918023,0.0293451,0.02248756,0.02260333,0.07104152,0.0338990017771721,SSSSSP,111111,,,,,,,,,,,,,,,6.5311074234030055,3397092.8981045284,,,4160
40095,185.630608,15.537814,0,11.1491,1.7025,-0.42386105816696795,L19,FUV+WISE4,10.396138941833032,L19,SSFRLIKE,8.812581498608086,O3N2/C20,13.519841194152832,12.113880157470703,11.459717750549316,11.036792755126953,10.890545845031738,,0.017532868310809135,0.001271764631383121,0.001070436672307551,8.328325930051506E-4,0.020849747583270073,,NNNNNM,111112,0.0,SoDDA,0.9975,0.0,0.0,0.0025,,,,,,,-0.42386105816696795,0.37682433537534227,10.396138941833032,2.4896536943230537E10,1.5135612484362095E-11,-10.82,4191
6727644,186.406174,12.83185,0,12.783634703900397,4.9688873,,,,6.714781684811422,K23,u_r_SDSSDR17_noEBV,7.867527920195679,MZ/C20,21.77235,20.03123,19.48782,19.18629,18.7739,18.9626007080078,0.1647902,0.01904581,0.01708893,0.01703808,0.04547107,0.0321950018405914,SSSSSP,111111,,,,,,,,,,,,,,,6.714781684811422,5185393.092396806,,,4195
135811,193.20583,1.734505,0,16.60832405090332,4.675623,,,,7.02394827885245,K23,u_r_SDSSDR17_noEBV,7.954079787835327,MZ/C20,17.885181427001953,17.08741569519043,16.615341186523438,15.618204116821289,16.68695068359375,,0.17057417333126068,0.02740457095205784,0.04384404048323631,0.058353111147880554,1.3502790927886963,,NNNNNM,111112,,,,,,,,,,,,,,,7.02394827885245,1.0566916578341195E7,,,4225
4105809,189.620727,13.423889,0,16.139556752203287,5.609599,-3.0914727245355995,K23,noEBV,6.322167030932136,K23,u_r_SDSSDR17_noEBV,7.757603067366834,MZ/C20,21.52454,19.67118,19.33627,19.80024,20.09939,19.6935997009277,0.1535168,0.01821353,0.01453629,0.03467068,0.1289429,0.0703999996185303,SSSSSP,111111,,,,,,,,,,,,,-3.0914727245355995,8.10078816335717E-4,6.322167030932136,2099747.297318793,3.857982421837723E-10,-9.413639755467736,4239
135812,193.350896,1.931416,0,16.716848373413086,4.8069553,,,,7.462477439657302,K23,u_r_SDSSDR17_noEBV,8.076807276118716,MZ/C20,18.03349,16.95184,16.3023,16.08994,15.99182,16.7236003875732,0.07365885,0.009736842,0.008783596,0.0111045,0.03796836,0.0106079997494817,SSSSSP,111111,,,,,,,,,,S?,,,,,7.462477439657302,2.900530520605044E7,,,4289
135814,193.521432,-0.101219,0,16.837018966674805,4.9399414,,,,7.670725140436604,K23,u_r_SDSSDR17_noEBV,,,17.82162,16.48895,15.85986,15.73092,15.49784,,0.03991515,0.01391619,0.00883917,0.01414668,0.106362,,SSSSSM,111112,,,,,,,,,,,,,,,7.670725140436604,4.685167698712469E7,,,4330
6727657,186.845322,12.549759,0,18.77570736107177,6.1120396,,,,6.4223626006242345,K23,g_r_SDSSDR17_noEBV,7.78565664630989,MZ/C20,22.27315,20.6857,19.9671,19.83288,19.48451,19.4803009033203,0.4210027,0.03491823,0.03880804,0.03225243,0.1028854,0.0500440001487732,SSSSSP,111111,,,,,,,,,,,,,,,6.4223626006242345,2644615.8753036982,,,4368
6727631,187.712631,12.35542,0,18.509912742465072,6.0613976,,,,8.793459110078949,K23,g_r_PSDR2_noEBV,8.446205864584263,MZ/C20,,13.418504051983328,11.05738387091335,13.706998310830162,14.17212156892813,,,3.1927728021619896E-4,4.5126541963204195E-5,7.413201129077633E-4,0.0020705486249634683,,MPPPPM,211112,,,,,,,,,,,,Within M87 galaxy,,,8.793459110078949,6.215257267825389E8,,,4427
6727632,187.712769,12.43663,0,18.440810076922585,6.0483103,,,,7.55789102572594,K23,u_r_SDSSDR17_noEBV_median,8.103497029470297,MZ/C20,,19.634297855172168,19.015801372168003,,18.149871449506417,,,0.013270829660665406,0.010296873862254193,,0.017281427052446008,,MPPMPM,200202,,,,,,,,,,,,Within M87 galaxy,,,7.55789102572594,3.613191881358851E7,,,4443
6719648,201.182299,6.20912,0,13.91228589556199,5.1845436,,,,6.60878496190741,K23,u_r_SDSSDR17_noEBV,7.837851618139708,MZ/C20,19.7849,18.68128,18.03073,17.93971,17.15115,19.1326999664307,0.06518314,0.01830212,0.01851639,0.03328629,0.1148261,0.0504430010914803,SSSSSP,111111,,,,,,,,,,,,,,,6.60878496190741,4062421.312050895,,,4460
6727633,187.79709,12.5003,0,19.494536311956423,6.248888,,,,,,,,,22.05045,20.90396,20.17432,19.82318,19.58803,19.565299987793,0.3188439,0.03827177,0.04489236,0.0359223,0.1008789,0.0626569986343384,SSSSSP,111111,,,,,,,,,,,,,,,,,,,4469
6727660,187.117981,11.649795,0,16.603275451019847,5.698081,,,,6.694517046343721,K23,u_r_SDSSDR17_noEBV,7.861854417755473,MZ/C20,21.98595,20.90608,20.31089,20.14891,19.49804,20.1362991333008,0.2063092,0.03966608,0.03497852,0.03202337,0.09545817,0.0691540017724037,SSSSSP,111111,,,,,,,,,,,,,,,6.694517046343721,4948995.356709619,,,4474
6727664,187.209198,13.036148,0,13.780136389785131,5.1592226,,,,6.158560166901342,K23,g_r_SDSSDR17_noEBV,7.711794491529895,MZ/C20,21.74885,20.61746,20.03587,19.78589,19.4609,19.4421997070313,0.2344339,0.03542032,0.02779768,0.03479071,0.1054387,0.0399480015039444,SSSSSP,111111,,,,,,,,,,,,,,,6.158560166901342,1440655.5839964387,,,4492
139732,179.814921,50.708134,1,17.734992813989585,5.9137383,,,,7.430850769423803,K23,u_r_SDSSDR17_noEBV,8.067959036014562,MZ/C20,21.85468,19.59947,18.30355,17.73574,17.45755,17.4727001190186,0.1910618,0.0126875,0.007384323,0.00723241,0.01352942,0.0121320001780987,SSSSSP,111111,,,,,,,,,,S?,,,,,7.430850769423803,2.696812604987408E7,,,4506
4106189,190.480527,11.667718,0,12.11206310865112,4.8405743,,,,7.623980865381505,K23,g_r_PSDR2_noEBV,8.121979668693678,MZ/C20,20.22795,17.86343,17.18379,16.76532,16.49831,16.6154003143311,0.08456018,0.008691355,0.004853797,0.004767501,0.008606506,0.0029269999358803,SSSSSP,000001,,,,,,,,,,,,,,,7.623980865381505,4.207080919615434E7,,,4517
29891,153.674166,-44.854389,0,13.064828174890499,5.0226593,-0.6042535101668154,L19,FUV+WISE4,9.485746489833184,L19,SSFRLIKE,8.622554397041656,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,-0.6042535101668154,0.2487404924701443,9.485746489833184,3.0601765992251077E9,8.128305161640995E-11,-10.09,4534
29892,153.675536,-28.871945,0,16.4707,4.0901,-0.04705157707988524,L19,FUV+WISE4,10.122948422920116,L19,SSFRLIKE,8.736150929982337,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,-0.04705157707988524,0.8973222216333949,10.122948422920116,1.3272368249076893E10,6.7608297539198E-11,-10.170000000000002,4539
6727665,187.236588,11.6135,0,19.561536714145408,6.261691,,,,7.077605712501011,K23,u_r_SDSSDR17_noEBV,7.969099757769816,MZ/C20,21.49202,20.12147,19.61668,19.32098,19.01,19.4367008209229,0.1454128,0.02140496,0.01824694,0.01801395,0.0490243,0.0414180010557175,SSSSSP,111111,,,,,,,,,,,,,,,7.077605712501011,1.1956545269500302E7,,,4547
6727672,187.438566,12.850249,0,18.71297766522712,6.100091,,,,6.294187329775326,K23,g_r_SDSSDR17_noEBV,7.74976902640657,MZ/C20,21.87741,20.53485,19.99507,19.76369,19.50772,19.8276996612549,0.2572286,0.03088734,0.02979713,0.02372108,0.07082416,0.0659850016236305,SSSSSP,111111,,,,,,,,,,,,,,,6.294187329775326,1968735.3062824814,,,4602
4106302,190.74743,2.632932,0,13.34817119876318,5.0767155,,,,6.797579694446856,K23,g_r_PSDR2_noEBV,7.890708547828132,MZ/C20,,21.13668548279717,20.559329474939563,20.36544668197226,19.985871112735364,20.0016994476318,,0.035485387989719466,0.027555269066592187,0.02158009146734995,0.038665682169638914,0.0577699989080429,MPPPPP,211111,,,,,,,,,,,,,,,6.797579694446856,6274508.246830817,,,4607
29903,153.702445,-28.957151,0,13.564145824989726,5.1179695,-1.9250267274585675,L19,WISE4,9.104973272541432,L19,W4W1,8.529013010479673,MZ/C20,,14.845534098977907,14.3673657213442,13.418145805904725,13.075616621122775,13.1268997192383,,9.855950623315784E-4,0.001076017327837936,0.0010241125630733997,9.416162206073549E-4,0.00154299999121577,MPPPPP,211111,,,,,,,,,,,,,-1.9250267274585675,0.011884290865892289,9.104973272541432,1.2734247091862533E9,9.332543007969914E-12,-11.03,4614
4106290,190.714007,2.743736,0,19.17338096267586,6.187719,,,,7.165565819856939,K23,g_r_PSDR2_noEBV,7.9937203792199725,MZ/C20,24.2336,24.86538,23.95037,21.87169,22.82321,20.2437992095947,3.784235,2.567208,2.408051,0.1359498,50.71104,0.0944719985127449,SSSSSP,000001,,,,,,,,,,,,,,,7.165565819856939,1.4640834111010613E7,,,4622
2299404,183.964857,47.504716,0,13.19323116407538,5.047127,,,,7.0289919434564725,K23,u_r_SDSSDR17_noEBV,7.955491652879871,MZ/C20,17.596912384033203,16.78424644470215,16.36400604248047,16.1444091796875,15.67071533203125,16.7157001495361,0.07556968927383423,0.05170674994587898,0.023534610867500305,0.0334693044424057,0.04068461433053017,0.0130200004205108,NNNNNP,111111,,,,,,,,,,S?,,,,,7.0289919434564725,1.0690350475010063E7,,,4697
6727684,187.311963,11.89551,0,14.927223017937841,5.378294,,,,6.410408880110738,K23,u_r_SDSSDR17_noEBV,7.782309763173413,MZ/C20,21.32816,20.08711,19.59493,19.38104,18.89466,19.4396991729736,0.1799251,0.02278746,0.01832205,0.01983904,0.05532332,0.0373760014772415,SSSSSP,111111,,,,,,,,,,,,,,,6.410408880110738,2572816.901738002,,,4713
6727676,187.525236,12.664997,0,18.826211054547407,6.121713,,,,6.663755693893596,K23,u_r_SDSSDR17_noEBV,7.8532420828222875,MZ/C20,21.1511,19.53819,18.94627,18.66744,18.46108,18.5723991394043,0.1393252,0.01533004,0.01337935,0.01672787,0.03992452,0.020499000325799,SSSSSP,111111,,,,,,,,,,,,,,,6.663755693893596,4610581.399798029,,,4714
6727681,187.627161,12.67105,0,18.77411252171954,6.1117554,,,,6.665420333313147,K23,u_r_SDSSDR17_noEBV,7.853708138012412,MZ/C20,21.45331,20.0681,19.51602,19.17711,18.97853,19.0468006134033,0.1733487,0.02217233,0.01860812,0.03202016,0.06102089,0.0357809998095036,SSSSSP,111111,,,,,,,,,,,,,,,6.665420333313147,4628287.549953743,,,4732
6727687,187.508119,12.70747,0,19.063855863163266,6.16695,,,,6.329973856344063,K23,u_r_SDSSDR17_noEBV,7.759788897775506,MZ/C20,21.08993,19.85294,19.35499,19.1394,19.04102,19.1100006103516,0.1054146,0.0202575,0.01922386,0.01638267,0.05693243,0.0329000018537045,SSSSSP,111111,,,,,,,,,,,,,,,6.329973856344063,2137833.392350232,,,4747
6727680,187.606919,12.594889,0,17.90930541158327,5.9470253,,,,5.99074182191481,K23,u_r_SDSSDR17_noEBV,7.664806228818799,MZ/C20,20.3595,20.18979,19.69481,19.4539,19.39217,19.4874992370605,0.1599151,0.02126025,0.02035569,0.02511633,0.08301786,0.0495520010590553,SSSSSP,111111,,,,,,,,,,,,,,,5.99074182191481,978907.8741735744,,,4759
6727694,187.610659,12.34572,0,18.34141139879242,6.029248,,,,6.990658462365265,K23,g_r_PSDR2_noEBV,7.944760900117822,MZ/C20,,20.379938099353566,19.926554564746173,19.58968574824915,19.44356077383612,19.595100402832,,0.023167433449198156,0.018149895581822274,0.017882579552400985,0.024178891850594637,0.0461400002241135,MPPPPP,211111,,,,,,,,,,,,,,,6.990658462365265,9787199.982231325,,,4803
4106517,191.437762,12.235704,0,19.209732055664062,6.6009665,,,,6.79501717386788,K23,u_r_SDSSDR17_noEBV,7.88999113918981,MZ/C20,18.34859,18.05915,17.55151,17.24378,17.26652,18.5716991424561,0.09298668,0.01709774,0.01536167,0.01843782,0.06053073,0.0311629995703697,SSSSSP,111111,,,,,,,,,,,,,,,6.79501717386788,6237595.011226789,,,4834
6727699,187.631367,12.43405,0,14.275860493397065,5.253964,,,,6.589075919338158,K23,g_r_PSDR2_noEBV,7.832333519291874,MZ/C20,,20.229421516267905,19.793381981206107,19.490103954812053,19.533392947007453,19.4599990844727,,0.021750515744594183,0.015181570856060042,0.019177365739113137,0.0296271726446117,0.049040000885725,MPPPPP,211111,,,,,,,,,,,,,,,6.589075919338158,3882182.24772976,,,4842
40136,185.70111,7.913611,0,17.851076126098633,5.791004,,,,6.836567544163357,K23,u_r_SDSSDR17_noEBV,,,15.93425178527832,15.75965690612793,15.385396957397461,15.284469604492188,14.829096794128418,,0.09098415076732635,0.023301251232624054,0.018849847838282585,0.06260023266077042,0.10697717219591141,,NNNNNM,111112,,,,,,,,,,,,,,,6.836567544163357,6863846.2089124555,,,4843
