PGC,RA_HEC,DEC_HEC,F_ASTROM,D_v2,E_D_v2,logSFR_HECv2,logSFR_HECv2_origin,logSFR_HECv2_method,logM_star_HECv2,logM_star_HECv2_origin,logM_star_HECv2_method,Metal_v2,Metal_v2_method,U_v2,G_v2,R_v2,I_v2,Z_v2,Y_v2,U_E_v2,G_E_v2,R_E_v2,I_E_v2,Z_E_v2,Y_E_v2,Optical_phot_origin_v2,Optical_phot_QF_v2,Activity_class,Activity_class_method,SFG_prob_v2,AGN_prob_v2,LIN_prob_v2,COMP_prob_v2,PASS_prob_v2,Duplication_flag,Blending_flag,Star_contamination,WC_notes,Notes,logSFR_total,SFR_total,logM_total,M_total,sSFR,logsSFR,ID
50961,213.985416,23.055556,0,2.2545,0.1532,-3.262644807249993,L19,FUV+WISE4,6.497355192750008,L19,SSFRLIKE,7.80665344812032,MZ/C20,14.688955307006836,14.177523612976074,13.923131942749023,13.696318626403809,13.923996925354004,,0.019622962921857834,0.006545363459736109,0.007511439733207226,0.005290584173053503,0.045105837285518646,,NNNNNM,111112,0.0,PH,0.6270158087359667,0.1813961512697316,0.08967106233134732,0.05391379757428737,0.04800318008866712,,,,,,-3.262644807249993,5.462043980290664E-4,6.497355192750008,3143078.24575126,1.7378008287493727E-10,-9.760000000000002,19082
4279692,171.617004,11.704334,0,3.351259737425808,3.161408,,,,6.047815577005381,K23,u_r_SDSSDR17_noEBV,7.68078662721419,MZ/C20,19.07953,17.81131,17.19943,16.85793,16.76682,16.7537994384766,0.02587143,0.005663764,0.00497457,0.005181082,0.01111658,0.00755300000309944,SSSSSP,111111,,,,,,,,,,S?,,,,,6.047815577005381,1116389.0728926787,,,19345
170051,55.245318,-38.854912,1,8.104942475953289,4.0735407,,,,7.302810063211902,K23,u_r_SDSSDR17_noEBV_median,8.032131225476329,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,,,7.302810063211902,2.0082143367859967E7,,,19617
4281393,172.180432,13.196157,0,2.792887607883127,3.0541487,,,,6.25668380636299,K23,u_r_SDSSDR17_noEBV,7.739268377086491,MZ/C20,19.48424,17.96064,17.13941,16.76514,16.48881,16.5694007873535,0.03389289,0.00580036,0.004809168,0.005054932,0.01075361,0.0065080001950264,SSSSSP,111111,,,,,,,,,,S?,,,,,6.25668380636299,1805858.868690871,,,19687
4283708,172.930167,40.081541,0,2.847345306251732,3.0646753,,,,,,,,,21.49405,18.46006,17.5771,16.8938,16.72452,16.3362007141113,0.2666902,0.008439586,0.005696036,0.00540121,0.009508241,0.00457100011408329,SSSSSP,111111,,,,,,,,,,S?,,,,,,,,,20017
58985,251.833334,-57.441111,0,10.163999837963125,4.467869,-1.6765274957002263,K23,noEBV,9.359058940742448,K23,u_r_SDSSDR17_noEBV_median,8.592807534093042,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,-1.6765274957002263,0.02106068557064834,9.359058940742448,2.2859090169238997E9,9.213265013928362E-12,-11.035586436442674,20188
4284661,173.230797,30.194952,0,2.394267278202547,2.9776158,-4.741240140144258,K23,noEBV,5.9346922428435,K23,g_r_PSDR2_noEBV,7.6491125592081595,MZ/C20,18.98028,17.9771,17.15076,16.78664,16.55739,16.3567008972168,0.04232286,0.006349802,0.00471006,0.004968803,0.008671165,0.00852399971336126,SSSSSP,000001,,,,,,,,,,S?,,,-4.741240140144258,1.8145120633769507E-5,5.9346922428435,860383.8362499237,2.108956476083626E-11,-10.675932382987758,20204
32667,163.229947,69.546077,1,5.47151456969839,3.568539,,,,,,,,,,20.269381118766006,20.471782727058674,,,,,0.03791467208016844,0.04584655965274591,,,,MPPMMM,211222,,,,,,,,,,,,,,,,,,,20262
1599237,138.412396,19.618788,0,6.8414042570214235,3.8314242,,,,6.555587441118487,K23,u_r_SDSSDR17_noEBV,,,17.90545,16.90633,16.56461,16.36034,16.31204,,0.02933746,0.01669057,0.03307197,0.03685922,0.04012654,,SSSSSM,111112,,,,,,,,,,,,,,,6.555587441118487,3594077.528493682,,,20267
5516,22.196709,16.688033,0,8.84287786888339,4.214941,-3.0738344798101815,K23,noEBV,7.622893320838108,K23,u_r_SDSSDR17_noEBV,8.121675560939199,MZ/C20,15.660787582397461,14.698577880859375,14.1741361618042,13.903444290161133,13.709541320800781,14.4586000442505,0.020192375406622887,0.012932000681757927,0.003302850993350148,0.005120804999023676,0.014345982111990452,0.00360199995338917,NNNNNP,111111,0.0,PH,0.6158356519046209,0.1824376832751439,0.09557681080645956,0.053772113668738936,0.052377740345036686,,,,,,-3.0738344798101815,8.43656234409158E-4,7.622893320838108,4.196558879602025E7,2.0103524306780728E-11,-10.696727800648288,20521
4288347,174.441366,60.005843,0,3.5077924396731355,3.191566,,,,6.710012395640973,K23,u_r_SDSSDR17_noEBV,7.866192662593451,MZ/C20,19.95384,18.07662,16.86697,16.40093,16.14072,16.0053997039795,0.07375306,0.006647963,0.004168799,0.004239939,0.006965914,0.00459400005638599,SSSSSP,111111,,,,,,,,,,S?,,,,,6.710012395640973,5128760.222991837,,,20887
62265,280.396866,8.138694,1,4.7995096724969395,3.4396567,,,,,,,,,,13.872928456727712,13.459921520787956,13.352295722027291,12.979139283560087,13.036600112915,,3.470405018991814E-4,2.918183042089592E-4,5.514452307924563E-4,5.136088209587632E-4,6.88000000081956E-4,MPPPPP,211111,,,,,,,,,,,,,,,,,,,21062
5661,22.828069,7.787916,1,9.022489853457849,4.2493668,-3.4687582946002786,K23,noEBV,7.044427038706044,K23,u_r_SDSSDR17_noEBV,7.9598123428719125,MZ/C20,17.13742,16.33736,15.84014,15.94154,15.54784,,0.02716954,0.02890272,0.02943583,0.07710737,0.04484702,,SSSSSM,111112,,,,,,,,,,,,,-3.4687582946002786,3.3981434271034656E-4,7.044427038706044,1.1077124545056632E7,3.067712575841669E-11,-10.513185333306323,21248
1454473,248.778723,14.294356,0,3.4337556487794263,3.1773405,,,,6.254537715173659,K23,u_r_SDSSDR17_noEBV,7.738667489814562,MZ/C20,20.07902,18.50966,17.74347,17.40144,17.2029,17.1443004608154,0.04522787,0.007230105,0.005946368,0.006486357,0.01584546,0.0136609999462962,SSSSSP,111111,,,,,,,,,,S?,,,,,6.254537715173659,1796957.1254611693,,,21257
32902,164.21275,77.716417,0,2.5740097082044318,3.0120413,-2.9956180021476446,K23,noEBV,7.386904505156458,K23,u_r_SDSSDR17_noEBV,8.055663132674393,MZ/C20,16.87878,15.34676,14.57067,14.17981,13.71147,13.8116998672485,0.01460755,0.002836826,0.002497556,0.002506481,0.004397128,0.00252699991688132,SSSSSP,111111,,,,,,,,,,,,,-2.9956180021476446,0.0010101409978408513,7.386904505156458,2.437274839258206E7,4.1445510435265136E-11,-10.382522507304103,21540
65603,313.018748,-69.200069,1,5.8831,0.3691,-1.2644249413917756,L19,FUV+WISE4,8.865575058608224,L19,SSFRLIKE,8.465671624666712,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,-1.2644249413917756,0.05439701373204276,8.865575058608224,7.337955244835408E8,7.413102413009185E-11,-10.129999999999999,21638
5761,23.177208,18.317083,0,10.508554402946459,4.5338745,-1.8946009349658963,L19,FUV+WISE4,7.935399065034104,L19,SSFRLIKE,8.208992910108547,MZ/C20,14.97365665435791,14.09616470336914,13.681031227111816,13.361841201782227,13.3638916015625,,0.01952829770743847,0.0029526338912546635,0.003428020514547825,0.021825138479471207,0.009367517195641994,,NNNNNM,111112,0.0,PH,0.5103630730270964,0.19864649204834414,0.16160219053151015,0.05594306865993238,0.07344517573311707,,,,,,-1.8946009349658963,0.012746738168554466,7.935399065034104,8.617852667538846E7,1.479108388168207E-10,-9.83,21674
32971,164.506803,19.505115,1,10.833002963138826,4.595897,-3.1341446815069784,K23,noEBV,7.331712059084876,K23,u_r_SDSSDR17_noEBV,8.04021916406109,MZ/C20,16.18781089782715,15.37364673614502,15.08057689666748,14.935121536254883,14.826702117919922,15.4739999771118,0.06022004038095474,0.007868999615311623,0.010949870571494102,0.008512620814144611,0.046953678131103516,0.00823200028389692,NNNNNP,111111,0.0,PH,0.6519552019046732,0.14790022372084455,0.09681788922570936,0.05435662704026467,0.048970058108508206,,,,,,-3.1341446815069784,7.342692118739557E-4,7.331712059084876,2.146406916325639E7,3.42092268846639E-11,-10.465856740591855,21880
5896,23.769291,-41.436194,0,4.0239,0.311,-1.2151743759587885,L19,FUV+WISE4,8.564825624041212,L19,SSFRLIKE,8.383749462967591,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,-1.2151743759587885,0.06092922078648686,8.564825624041212,3.6713486056938756E8,1.6595869074375572E-10,-9.780000000000001,22186
5974,24.174166,15.783458,0,10.0434,0.2282,0.20869063188794867,L19,FUV+WISE4,10.218690631887949,L19,SSFRLIKE,8.746805502857923,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,0.20869063188794867,1.61692781458809,10.218690631887949,1.6545909016918272E10,9.772372209558106E-11,-10.01,22565
3318052,318.017865,-49.462799,1,9.188865991997007,4.2812314,,,,6.540253847444581,K23,u_r_SDSSDR17_noEBV_median,7.818664315657253,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,,,6.540253847444581,3469395.792360722,,,22651
71431,351.616079,-32.388581,1,2.1964,0.0925,-2.948577508430266,L19,FUV+WISE4,7.4814224915697345,L19,SSFRLIKE,8.082107249103348,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,-2.948577508430266,0.0011256995476425665,7.4814224915697345,3.029859511244757E7,3.7153522909717204E-11,-10.43,22688
3318526,319.48365,-18.889099,1,8.636258306281967,4.1753945,,,,6.402949941572652,K23,g_r_PSDR2_noEBV,7.780221356729706,MZ/C20,,19.478425335020198,18.90218244495148,18.639908067353286,18.520575388188497,18.5718994140625,,0.008816811875078592,0.007162083407066905,0.004898368730583084,0.014182653350027177,0.0268290005624294,MPPPPP,211111,,,,,,,,,,,,,,,6.402949941572652,2529006.4767777557,,,22950
3466489,157.684557,6.126266,0,9.417781168580506,4.3250456,,,,6.950303701491158,K23,u_r_SDSSDR17_noEBV,7.933464043125259,MZ/C20,17.14585,16.22541,15.68294,15.50103,15.3156,,0.02668157,0.01963835,0.01363753,0.01109102,0.02281678,,SSSSSM,111112,,,,,,,,,,,,,,,6.950303701491158,8918744.06571184,,,23155
4302032,178.749042,45.968499,0,4.047260407278548,3.295127,,,,6.385540060449972,K23,u_r_SDSSDR17_noEBV,7.775346807320671,MZ/C20,19.46055,17.469,17.00609,16.88593,17.0925,17.0874004364014,0.09569296,0.008760374,0.009094378,0.008809116,0.018801,0.0144750000908971,SSSSSP,111111,,,,,,,,,,S?,,,,,6.385540060449972,2429629.547018371,,,23196
4301987,178.735673,33.884042,0,2.077630543658221,2.9167314,-4.965190459644924,K23,noEBV,5.609614147423855,K23,u_r_SDSSDR17_noEBV,7.558091444509069,MZ/C20,19.24983,17.78338,17.24964,17.16226,17.48848,17.1107006072998,0.1078547,0.01194882,0.009357329,0.008717549,0.01968961,0.0123509997501969,SSSSSP,111111,,,,,,,,,,S?,,,-4.965190459644924,1.0834516625907781E-5,5.609614147423855,407018.4981153055,2.6619224128821876E-11,-10.57480460706878,23214
4302559,178.91125,53.513763,0,3.3718834951880283,3.1653912,,,,5.977798410686702,K23,u_r_SDSSDR17_noEBV_median,7.661182125716192,MZ/C20,18.1158,17.1145,16.68668,16.53532,16.54628,,0.05250437,0.009113358,0.01221666,0.02333596,0.0965772,,SSSSSM,000002,,,,,,,,,,,,,,,5.977798410686702,950163.6475976773,,,23259
6150,24.936742,15.899454,0,10.847847877637477,4.5987425,,,,6.922832017959589,K23,u_r_SDSSDR17_noEBV,7.925773506149579,MZ/C20,16.031352996826172,15.638749122619629,15.276144027709961,14.442803382873535,15.658600807189941,,0.09050431847572327,0.012523995712399483,0.01989320106804371,0.061936601996421814,0.13356848061084747,,NNNNNM,111112,,,,,,,,,,,,,,,6.922832017959589,8372053.943545097,,,23360
6159,24.985827,11.096695,1,10.343693219526829,4.502294,,,,6.842587679115184,K23,u_r_SDSSDR17_noEBV,7.903308960626455,MZ/C20,17.60339,16.54805,16.61035,16.34678,16.21937,,0.03943495,0.007507135,0.04961041,0.06558638,0.08171248,,SSSSSM,111112,,,,,,,,,,,,,,,6.842587679115184,6959654.480244931,,,23400
6174,25.042241,15.904914,1,9.252981624969479,4.293465,-1.484078380570881,L19,FUV+WISE4,8.72592161942912,L19,SSFRLIKE,8.427859991039693,MZ/C20,23.81093,15.20016,15.66401,15.85961,16.08318,18.519100189209,0.9735588,0.008299025,0.01257533,0.01916099,0.08860917,0.0529530011117458,SSSSSP,111111,,,,,,,,,5057734,,,,-1.484078380570881,0.03280360844955182,8.72592161942912,5.320122341329187E8,6.165950018614819E-11,-10.21,23461
86284,90.610951,14.848413,0,10.284324270512315,4.4909134,-1.8782221218839765,K23,noEBV,8.391379713434445,K23,g_r_PSDR2_noEBV,8.335866841506236,MZ/C20,,17.835537029219026,16.93927881400412,16.17547347008887,15.818691308197561,16.0321998596191,,0.004749497474471712,0.0022593354258176757,0.0024764536061980553,0.003656693449426613,0.00498799979686737,MPPPPP,211111,3.0,PH,0.040576510967853946,0.13389848423282116,0.31353594372112203,0.4643045094850472,0.04768455159315573,,,,,,-1.8782221218839765,0.013236643678903795,8.391379713434445,2.4625196995624754E8,5.3752437721637704E-11,-10.26960183531842,23713
4305628,179.91047,38.544782,0,3.090038172008333,3.1113346,,,,6.6219748207709594,K23,u_r_SDSSDR17_noEBV,7.841544475342449,MZ/C20,19.30969,17.52049,16.79574,16.32586,16.01199,15.7555999755859,0.04804232,0.006137521,0.004754697,0.00417619,0.007115712,0.00411499990150332,SSSSSP,111111,,,,,,,,,,S?,,,,,6.6219748207709594,4187692.8529429724,,,23836
2307688,286.957626,47.959278,1,10.068591921103375,4.44966,,,,8.50165419650623,K23,g_r_PSDR2_noEBV,8.366347887518323,MZ/C20,,15.579277619248371,14.602525073152105,14.148558053139928,13.840893882880044,13.8599004745483,,0.0023539261478271968,0.001399925627820079,6.504225648351644E-4,0.0014129278142017475,0.00220800004899502,MPPPPP,211111,4.0,PH,0.017442352016216273,0.03518156418813611,0.05844166858994195,0.03166499251697022,0.8572694226887355,,,,,,,,8.50165419650623,3.174345516985628E8,,,23883
6337,25.812084,19.974667,0,7.552540382832888,3.9677036,,,,6.227256637553318,K23,u_r_SDSSDR17_noEBV_median,7.731029011019996,MZ/C20,23.12883,21.87892,21.12933,20.82703,20.74121,19.6128997802734,1.893437,0.1984353,0.1423135,0.1153064,0.3614646,0.0763889998197556,SSSSSP,000001,,,,,,,,,,,,,,,6.227256637553318,1687549.954366949,,,24163
33410,165.942,-23.245503,0,8.8796,2.9198,-0.6155164158518676,L19,FUV+WISE4,9.244483584148133,L19,SSFRLIKE,8.5646137678849,MZ/C20,,15.184840844379297,14.908684300019244,,,18.5415000915527,,0.0013177624015126654,0.001481153320174681,,,0.0236510001122952,MPPMMP,211221,,,,,,,,,,,,,-0.6155164158518676,0.24237263486434565,9.244483584148133,1.7558345243385756E9,1.3803842646028825E-10,-9.860000000000001,24179
3320677,329.875485,-47.381001,1,7.7172437495660064,3.9992838,,,,6.434222551012067,K23,u_r_SDSSDR17_noEBV_median,7.788977269792418,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,,,6.434222551012067,2717831.644883018,,,24252
2807102,16.885257,51.440451,1,3.4839946935618054,3.1870139,,,,,,,,,,18.9585590198569,18.540568911035386,18.299849746622375,18.148058171522575,18.5643997192383,,0.01462428712171912,0.013786660143760447,0.011230898618432092,0.01981321561212497,0.031300000846386,MPPPPP,211111,,,,,,,,,,,,,,,,,,,24361
6430,26.266053,-43.598535,1,4.5527,0.1778,-1.6210224035009144,L19,FUV+WISE4,7.828977596499086,L19,SSFRLIKE,8.179276029439373,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,-1.6210224035009144,0.02393192298081577,7.828977596499086,6.744932324146673E7,3.548133892335753E-10,-9.450000000000001,24669
4310323,181.379228,31.076202,0,10.930026448430764,4.6143904,,,,7.021204072233779,K23,u_r_SDSSDR17_noEBV,7.953311604319967,MZ/C20,19.38331,17.44905,17.006,16.80159,16.64097,17.2495002746582,0.06818326,0.008375839,0.009488994,0.01215713,0.03706116,0.0170709993690252,SSSSSP,111111,,,,,,,,,,,,,,,7.021204072233779,1.0500357178976731E7,,,24774
33525,166.394751,-1.863145,1,10.80914522298374,4.591345,-2.0827297075445053,L19,FUV+WISE4,7.307270292455494,L19,SSFRLIKE,8.033379400494406,MZ/C20,16.392362594604492,15.80027961730957,15.421040534973145,15.062894821166992,14.967854499816895,17.8656997680664,0.24829034507274628,0.015609204769134521,0.015023421496152878,0.01786915771663189,0.5199345946311951,0.0384720005095005,NNNNNP,111111,,,,,,,,,,,,,-2.0827297075445053,0.008265522119692713,7.307270292455494,2.028945084000152E7,4.07380277804113E-10,-9.39,24851
101304,43.535259,59.00526,0,3.9774412528323597,3.281755,,,,8.921554003668462,K23,g_r_PSDR2_noEBV,8.480677486433889,MZ/C20,,21.24426757319914,19.9302652263198,19.263869084168554,18.569822020552564,17.9097995758057,,0.05089001974332997,0.02406949499768468,0.021310427824305946,0.015313599804785213,0.0183230005204678,MPPPPP,211111,4.0,PH,0.017918480030844345,0.0350168435613917,0.20400500389331258,0.030087056782093637,0.7129726157323578,,,,,,,,8.921554003668462,8.347453407726593E8,,,25002
6574,26.874554,27.333006,0,7.3866,0.5529,-0.8087329786353598,L19,FUV+WISE4,8.90126702136464,L19,SSFRLIKE,8.475250806914524,MZ/C20,24.63465,21.40733,21.19392,21.07102,20.58078,,24490.24,0.2003805,0.3999671,0.5637224,1.642402,,SSSSSM,000002,,,,,,,,,,,,,-0.8087329786353598,0.15533417721598083,8.90126702136464,7.966490110814792E8,1.949844599758044E-10,-9.71,25270
6595,26.97477,27.431978,0,7.4242,0.923,-0.5831431408414536,L19,FUV+WISE4,9.466856859158545,L19,SSFRLIKE,8.618228415220523,MZ/C20,12.345863342285156,11.316625595092773,10.860987663269043,10.509857177734375,10.38581657409668,15.0840997695923,0.004743601661175489,0.002434567781165242,0.0020514552015811205,0.0016697454266250134,0.007208792958408594,0.00475999992340803,NNNNNP,111111,,,,,,,,,,,,,-0.5831431408414536,0.2611300543640869,9.466856859158545,2.929927399693796E9,8.912509381337482E-11,-10.049999999999999,25359
141870,262.0263,-52.918499,1,2.933528027163642,3.0811768,-2.5933137618186604,K23,noEBV,7.245569174580593,K23,u_r_SDSSDR17_noEBV_median,8.016111907279958,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,-2.5933137618186604,0.0025508577357238357,7.245569174580593,1.760229011381196E7,1.4491624210433042E-10,-9.838882936399253,25611
2807103,23.714788,52.091722,1,3.767,0.1041,,,,6.344144395959993,K23,g_r_SDSSDR17_noEBV,7.763756497850708,MZ/C20,24.38373,17.61992,17.01601,16.10768,22.12416,,1.912883,0.01520602,0.01682682,0.01482345,1.087636,,SSSSSM,111112,,,,,,,,,,,,,,,6.344144395959993,2208738.9812874934,,,25639
33705,166.952743,-46.525523,1,9.3628,1.9337,0.0450752116884075,L19,FUV+WISE4,10.165075211688409,L19,SSFRLIKE,8.74104827305888,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,0.0450752116884075,1.1093669202467678,10.165075211688409,1.4624304181468744E10,7.585775750291814E-11,-10.120000000000001,25719
6699,27.381666,32.588889,0,5.267,0.1296,,,,9.61362828337027,K23,u_r_SDSSDR17_noEBV,8.650671937553106,MZ/C20,21.39745,17.71651,16.49734,16.16724,16.00518,,0.145413,0.008126239,0.005637461,0.005503296,0.0100994,,SSSSSM,111112,4.0,PH,0.02099919525634177,0.06428641114941835,0.397979668215826,0.04765476666354573,0.46907995871486824,,5094559,,,,,,9.61362828337027,4.1079796484498544E9,,,25747
4319667,184.290462,29.675434,0,2.6517253299716694,3.0271204,-3.4884149274622853,K23,noEBV,6.077618823858076,K23,u_r_SDSSDR17_noEBV,7.689131387466366,MZ/C20,19.14841,18.02556,17.55632,17.23746,17.16862,16.9533996582031,0.02151269,0.005916512,0.005968964,0.006511272,0.01652428,0.008627999573946,SSSSSP,111111,1.0,PH,0.32981165772438453,0.42864844353538434,0.047463683216289625,0.15140193619822,0.04267427932572141,,,S?,,,-3.4884149274622853,3.2477685542211285E-4,6.077618823858076,1195690.6243234116,2.716228168184305E-10,-9.566033751320361,26191
4319966,184.383675,32.532816,0,9.30332133333069,4.3031383,,,,6.8599958957648015,K23,g_r_PSDR2_noEBV,,,21.14334,18.1888,17.67651,17.49171,18.6614,,0.1580916,0.01220993,0.01156861,0.0170532,0.1021419,,SSSSSM,000002,,,,,,,,,,,,,,,6.8599958957648015,7244291.139333945,,,26223
4320422,184.546115,46.916885,0,9.34359372590896,4.31082,,,,6.854740773361643,K23,u_r_SDSSDR17_noEBV,,,17.77589,16.76419,16.55164,16.50521,16.40376,17.9592990875244,0.03460861,0.006821836,0.00801262,0.0108784,0.04000396,0.0306909997016191,SSSSSP,111111,,,,,,,,,,,,,,,6.854740773361643,7157160.779232278,,,26347
3323485,346.470315,-62.492802,1,8.403166647176327,4.130727,,,,6.301884916693873,K23,u_r_SDSSDR17_noEBV_median,7.751924277097736,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,,,6.301884916693873,2003940.934486372,,,26731
2397637,227.05132,51.65043,0,2.6945491144852602,3.035371,-4.838536975502845,K23,noEBV,6.203310223643173,K23,u_r_SDSSDR17_noEBV,7.724324197433287,MZ/C20,20.34834,18.43588,17.48612,17.11801,16.84296,16.7821006774902,0.0761915,0.007939437,0.00577921,0.005921009,0.01451696,0.00761099997907877,SSSSSP,111111,2.0,PH,0.02028090771124111,0.17000700695599927,0.7056617983441206,0.05550127185090076,0.048549015137738134,,,S?,,,-4.838536975502845,1.4503172901341517E-5,6.203310223643173,1597019.5170262048,9.081399911973361E-12,-11.041847199146018,26767
4323538,185.56971,30.889843,0,10.997891786229262,4.6274776,,,,7.107493610819091,K23,u_r_SDSSDR17_noEBV,7.977465800660246,MZ/C20,18.32205,16.87234,16.20607,15.93909,16.15928,16.5205001831055,0.06405623,0.007818958,0.008624138,0.01278378,0.04371715,0.0141639998182654,SSSSSP,111111,,,,,,,,,,S?,,,,,7.107493610819091,1.2808362512051724E7,,,26985
1496799,234.774523,15.935862,0,3.4321691668079715,3.177056,-3.481730021944525,K23,noEBV,7.003282146004632,K23,u_r_SDSSDR17_noEBV,7.948294698569172,MZ/C20,19.16295,17.85559,16.78205,16.23151,15.86404,15.8190002441406,0.0926454,0.007187856,0.004746277,0.004533335,0.008850248,0.0055439998395741,SSSSSP,111111,1.0,PH,0.0212317878711525,0.63677983012938,0.18886684777622656,0.11228302010849779,0.04083851411474319,,,S?,,,-3.481730021944525,3.298146769145025E-4,7.003282146004632,1.0075860498412969E7,3.273315236613796E-11,-10.485012167949156,27086
3324086,348.137535,-61.148998,1,7.97411486665601,4.048504,,,,6.2133130698131165,K23,u_r_SDSSDR17_noEBV_median,7.727124919671665,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,,,6.2133130698131165,1634229.590276268,,,27153
4326021,186.427078,26.809816,0,6.446991939052539,3.7557452,-3.7762326163615385,K23,noEBV,6.2579550605098415,K23,g_r_PSDR2_noEBV,7.739624317379332,MZ/C20,17.30113,16.52586,16.41986,16.45319,16.73461,18.3444004058838,0.01887655,0.005916525,0.008235411,0.01474391,0.05040528,0.0312339998781681,SSSSSP,000001,,,,,,,,,,,,,-3.7762326163615385,1.6740459850716374E-4,6.2579550605098415,1811152.670277729,9.242986593807869E-11,-10.03418767687138,27398
2807107,36.862274,57.487861,1,3.6310150046178986,3.21518,,,,,,,,,,19.001196590888203,17.71204512655728,16.983451023022035,16.530593080571272,16.4776992797852,,0.008702784563578758,0.0037505170593783443,0.004427721065550908,0.003922561702220052,0.0070219999179244,MPPPPP,211111,,,,,,,,,,,,,,,,,,,27446
4326356,186.533202,59.101444,0,4.119197051298394,3.3090677,-3.8388520357262794,K23,noEBV,6.766760433180508,K23,u_r_SDSSDR17_noEBV,7.882080278395742,MZ/C20,20.47178,18.84965,17.56479,17.03275,16.6952,16.7033996582031,0.1065793,0.01115789,0.006334509,0.005609391,0.01143347,0.00951599981635809,SSSSSP,111111,1.0,PH,0.01871962082912298,0.7665855246225426,0.10655447690190266,0.06887762514429577,0.039262752502136004,,,S?,,,-3.8388520357262794,1.4492655346886457E-4,6.766760433180508,5844675.89447221,2.4796337057104145E-11,-10.605612468906788,27477
829258,322.157687,-21.36398,0,10.221776148835344,4.4789643,,,,,,,,,,17.145222555849276,16.217954894762407,15.603928992899618,15.303169078158048,15.3752002716064,,0.006310188123425952,0.003372456847750443,0.002475443625603275,0.004189436804355828,0.00744700012728572,MPPPPP,211111,,,,,,,,,,,,,,,,,,,27479
2448110,211.24089,53.691228,0,7.979941072371134,4.0496416,-3.1751204699977538,K23,noEBV,6.759525062659546,K23,u_r_SDSSDR17_noEBV_median,7.880054624882359,MZ/C20,,21.275103926965585,22.019222326179815,21.771531434068244,,,,0.06252976295817848,0.11146957670858869,0.10078822807339127,,,MPPPMM,211122,0.0,PH,0.7415072000516495,0.10897184311324216,0.03490082576118909,0.07904259470863648,0.03557753636528287,,,,,,-3.1751204699977538,6.681585497422761E-4,6.759525062659546,5748109.896019049,1.1623969649658588E-10,-9.9346455326573,27517
166063,26.675929,26.80139,0,8.9428,0.3379,,,,5.621359423509142,K23,u_r_SDSSDR17_noEBV,7.561380104766959,MZ/C20,18.54409,17.91008,18.02443,17.42864,17.92264,,0.18289,0.02384162,0.1842066,0.03512453,0.2033456,,SSSSSM,111112,,,,,,,,,,,,,,,5.621359423509142,418176.3075322075,,,27566
166095,133.199166,33.792528,0,8.02761046613918,4.0587463,,,,,,,,,23.97895,23.12169,23.55104,23.49823,20.76057,,1.958495,0.3730656,1.740387,1.003134,8.465162,,SSSSSM,000002,,,,,,,,,,,,,,,,,,,27580
166163,200.284478,-31.529209,0,5.224,0.3017,,,,,,,,,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,,,,,,,27589
166185,211.793554,35.061008,1,2.053,0.1171,,,,4.470534170381237,K23,u_r_SDSSDR17_noEBV,7.239149545504237,MZ/C20,16.69842529296875,16.54043960571289,16.20650863647461,16.11978530883789,15.884810447692871,20.2968006134033,0.06427016854286194,0.0922693982720375,0.09057135134935379,0.0318167619407177,0.19920291006565094,0.110486000776291,NNNNNP,111111,,,,,,,,,,,,,,,4.470534170381237,29548.413668741105,,,27595
34030,167.8789,55.674268,0,9.9017,2.2667,0.0631229380482704,L19,FUV+WISE4,9.91312293804827,L19,SSFRLIKE,8.706696196253947,MZ/C20,19.20834,17.39987,16.55653,16.10686,16.13011,,0.05338865,0.005769855,0.004576162,0.004342406,0.0286655,,SSSSSM,000002,,,,,,,,,,,,,0.0631229380482704,1.1564395553568558,9.91312293804827,8.186965081099516E9,1.4125375446227566E-10,-9.85,27599
4327087,186.776068,63.761859,0,2.0586017259320917,2.9130325,-4.274922221061144,K23,noEBV,6.144466473961647,K23,u_r_SDSSDR17_noEBV,7.707848347459928,MZ/C20,20.62138,18.83352,17.71371,17.25301,16.90953,17.1709995269775,0.09553907,0.01050359,0.0068917,0.006721019,0.01497818,0.00928200036287308,SSSSSP,111111,1.0,PH,0.024536013598340907,0.6215890386243127,0.08152433995807232,0.2340774802511114,0.038273127568162625,,,S?,,,-4.274922221061144,5.3097953023410876E-5,6.144466473961647,1394653.9909991906,3.8072492077672397E-11,-10.419388695022791,27683
