PGC,RA_HEC,DEC_HEC,F_ASTROM,D_v2,E_D_v2,logSFR_HECv2,logSFR_HECv2_origin,logSFR_HECv2_method,logM_star_HECv2,logM_star_HECv2_origin,logM_star_HECv2_method,Metal_v2,Metal_v2_method,U_v2,G_v2,R_v2,I_v2,Z_v2,Y_v2,U_E_v2,G_E_v2,R_E_v2,I_E_v2,Z_E_v2,Y_E_v2,Optical_phot_origin_v2,Optical_phot_QF_v2,Activity_class,Activity_class_method,SFG_prob_v2,AGN_prob_v2,LIN_prob_v2,COMP_prob_v2,PASS_prob_v2,Duplication_flag,Blending_flag,Star_contamination,WC_notes,Notes,logSFR_total,SFR_total,logM_total,M_total,sSFR,logsSFR,ID
34792,170.364051,57.768445,0,32.11953246414359,8.643876,,,,8.231550174046562,K23,u_r_SDSSDR17_noEBV,,,17.64687,16.05694,15.72186,15.68549,15.62279,17.4815998077393,0.04475356,0.005730562,0.007491624,0.009256469,0.04313647,0.0159959997981787,SSSSSP,111111,,,,,,,,,,,,,,,8.231550174046562,1.7043162076134193E8,,,3119
1561163,143.764431,18.493268,0,36.98892527956139,9.563122,-1.0961690708636123,K23,EBV,8.703380876681104,K23,g_r_PSDR2_EBV,8.457267076392426,O3N2/C20,16.02600860595703,15.411970138549805,15.196866989135742,15.09061050415039,14.979989051818848,14.9525995254517,0.006732604932039976,0.0014916924992576241,0.001968720695003867,0.0030243981163948774,0.006681643892079592,0.00406700000166893,NNNNNP,100001,0.0,SoDDA,1.0,0.0,0.0,0.0,,,,,,,-1.0961690708636123,0.08013660308184357,8.703380876681104,5.051040801420891E8,1.5865364433267025E-10,-9.799549947544715,3127
37301,178.433442,7.792409,0,39.19240525037089,9.978218,-1.3006138406044097,K23,EBV,8.452512383289763,K23,u_r_SDSSDR17_EBV,8.330258766862093,O3N2/C20,16.86803,16.14865,15.85719,15.75003,15.61768,15.7260999679565,0.008793848,0.003080121,0.003177822,0.003533479,0.008880774,0.00501100020483136,SSSSSP,111111,0.0,SoDDA,1.0,0.0,0.0,0.0,,,,,,,-1.3006138406044097,0.050047934584396145,8.452512383289763,2.8347344607606447E8,1.765524611817319E-10,-9.753126223894172,3144
40037,185.526925,6.782499,0,38.30878517271684,9.811781,,,,8.17199942317382,K23,u_r_SDSSDR17_noEBV,8.657099795922313,O3N2/C20,17.91999,17.00235,16.36974,16.06749,15.95136,16.1056995391846,0.06222108,0.008880125,0.006775986,0.02596958,0.0653889,0.0101669998839498,SSSSSP,111111,0.0,SVM3d,,,,,,,,,,,,,8.17199942317382,1.485933668681434E8,,,3194
55327,232.970504,45.43072,0,32.19322757313029,8.657817,-1.553410514796712,L19,WISE4,8.846589485203287,L19,W4W1,8.416908571386172,O3N2/C20,16.84534,15.73355,15.46262,15.39068,15.28887,14.9729995727539,0.01014878,0.00300585,0.003192862,0.004412986,0.01141803,0.00707900011911988,SSSSSP,111111,0.0,SoDDA,1.0,0.0,0.0,0.0,,,,,,,-1.553410514796712,0.027963368458683604,8.846589485203287,7.024080581067019E8,3.981071705534979E-11,-10.399999999999999,3244
140317,216.433737,43.863546,0,39.52001567149583,10.039956,-2.6630754146815465,K23,noEBV,8.02000091373852,K23,u_r_SDSSDR17_noEBV,8.30348606725113,O3N2/C20,17.83994,17.03615,16.69052,16.64021,16.64346,,0.01799262,0.005345644,0.006033077,0.009528504,0.03958524,,SSSSSM,111112,0.0,SoDDA,1.0,0.0,0.0,0.0,,,,,,,-2.6630754146815465,0.002172323924837573,8.02000091373852,1.047130751170527E8,2.0745488778829746E-11,-10.683076328420068,3280
1204412,186.574179,1.741678,0,37.47838788744615,9.655302,,,,7.060540201428701,K23,u_r_SDSSDR17_noEBV,7.964322788965196,MZ/C20,17.814193725585938,17.420576095581055,17.29166603088379,16.211578369140625,22.00967788696289,,0.12578226625919342,0.027729349210858345,0.11172159761190414,0.02718169055879116,19.031082153320312,,NNNNNM,111102,,,,,,,,,,,,,,,7.060540201428701,1.1495826521540632E7,,,3308
2317440,210.212849,48.437088,0,36.465315728261736,9.464396,,,,,,,8.478220061182771,O3N2/C20,17.24542,16.56837,16.33366,16.3441,16.53193,16.3325004577637,0.02139437,0.007193392,0.007569603,0.01131486,0.04514544,0.0147930001839995,SSSSSP,000001,0.0,SoDDA,1.0,0.0,0.0,0.0,,49889.0,,,,,,,,,,,3312
35080,171.224886,37.925161,0,32.658403281172646,8.74573,,,,8.061245419191817,K23,u_r_SDSSDR17_noEBV,8.244097601028457,MZ/C20,17.81428,16.69641,16.24023,16.08205,16.13496,,0.03596244,0.00783227,0.007214246,0.01099646,0.02926383,,SSSSSM,111112,,,,,,,,,,,,,,,8.061245419191817,1.151450888382431E8,,,3324
1181814,188.627545,1.011507,0,34.52143589712049,9.097666,,,,7.566336824245074,K23,u_r_SDSSDR17_noEBV,8.533308048569978,O3N2/C20,19.16581,18.1135,17.64944,17.40433,17.322,17.4025001525879,0.04981097,0.008665483,0.008450677,0.0101015,0.04040204,0.0148750003427267,SSSSSP,111111,0.0,SVM3d,,,,,,,,,,,,,7.566336824245074,3.684145928809288E7,,,3336
2376829,123.612416,50.576807,0,37.23926336176449,9.61035,,,,8.054165328659955,K23,g_r_PSDR2_noEBV,8.61011711096607,O3N2/C20,16.856943130493164,16.223037719726562,15.914878845214844,15.708840370178223,15.571179389953613,16.5825996398926,0.09322179108858109,0.010620953515172005,0.016097741201519966,0.024927731603384018,0.09191527962684631,0.0130139999091625,NNNNNP,100011,,,,,,,,,,,,,,,8.054165328659955,1.1328315312156728E8,,,3353
2491930,205.339089,55.1411,0,34.121162380810425,9.021987,-2.523164262871226,K23,noEBV,7.798010838580809,K23,u_r_SDSSDR17_noEBV,8.334963989776602,O3N2/C20,17.89757,16.97734,16.5757,16.4142,16.36416,16.6208992004395,0.03787589,0.007022263,0.007478797,0.01709707,0.03243255,0.0158350002020597,SSSSSP,111111,0.0,SoDDA,1.0,0.0,0.0,0.0,,,,,,,-2.523164262871226,0.0029980283625306915,7.798010838580809,6.280740333072446E7,4.773367793513125E-11,-10.321175101452035,3367
2608229,220.568849,60.873062,0,38.69035290277904,9.883761,-1.9812496829223563,K23,noEBV,8.60561164411443,K23,u_r_SDSSDR17_noEBV,8.454211528016469,O3N2/C20,16.72358512878418,15.80130386352539,15.377626419067383,15.111635208129883,14.935707092285156,15.9422998428345,0.034954238682985306,0.007270825561136007,0.0050818100571632385,0.0071184150874614716,0.02042415365576744,0.00894100032746792,NNNNNP,111111,0.0,PH,0.6835182076812368,0.14438162067444815,0.07366387222207582,0.04965568319777225,0.04878061622446693,,,,,,-1.9812496829223563,0.010441197652903056,8.60561164411443,4.032846055222978E8,2.5890394797938193E-11,-10.586861327036788,3385
3103599,319.527523,-7.71573,0,38.17554225790666,9.786744,-2.404011353229796,K23,noEBV,8.471912570450598,K23,u_r_SDSSDR17_noEBV,8.500267946715702,O3N2/C20,18.57202,17.2102,16.61767,16.36499,16.24115,16.1515998840332,0.05169559,0.007535415,0.006835814,0.01532511,0.03724832,0.0109810000285506,SSSSSP,111111,0.0,SVM3d,,,,,,,,,,,-2.404011353229796,0.003944469903949643,8.471912570450598,2.96423458760007E8,1.3306874970186486E-11,-10.875923923680395,3407
4016285,23.469033,13.70263,0,38.615426932181485,9.869536,-2.4249366239989723,K23,noEBV,7.334805418216012,K23,u_r_SDSSDR17_noEBV,7.960793170283691,O3N2/C20,18.87372,18.12161,17.97394,17.97711,17.89466,18.7017993927002,0.02429629,0.007670042,0.009642871,0.01870243,0.06102163,0.0402950011193752,SSSSSP,111111,0.0,SoDDA,1.0,0.0,0.0,0.0,,,,,,,-2.4249366239989723,0.003758922537298714,7.334805418216012,2.161749753948385E7,1.7388333364826944E-10,-9.759742042214985,3469
52476,220.383351,44.512753,0,38.8902,5.8097,0.22561905006965827,L19,WISE4,10.445619050069658,L19,W4W1,8.795271328759062,O3N2/C20,14.77344,13.5108,12.96908,12.64535,12.47536,,0.006177881,0.001948119,0.001898247,0.001994962,0.003875302,,SSSSSM,111112,0.0,SVM3d,,,,,,,,,,,0.22561905006965827,1.6811987176434138,10.445619050069658,2.7900953806018208E10,6.025595860743588E-11,-10.219999999999999,3501
37352,178.604399,-2.319576,0,34.013,7.865,-0.7757085120401639,L19,FUV+WISE4,9.444291487959836,L19,SSFRLIKE,8.727308178127274,O3N2/C20,14.85043,14.0265,13.52976,13.24948,13.04551,13.1891002655029,0.007298387,0.002270501,0.002174028,0.002307059,0.004966353,0.00330199999734759,SSSSSP,111111,0.0,SVM3d,,,,,,,,,,,-0.7757085120401639,0.16760674345493443,9.444291487959836,2.781579570360551E9,6.02559586074358E-11,-10.22,3515
34831,170.423135,57.591748,0,35.94019377636766,9.365389,-1.9839023718891862,K23,noEBV,8.575769608105073,K23,u_r_SDSSDR17_noEBV,8.364070593438933,O3N2/C20,17.13005,15.97485,15.49664,15.3211,15.18972,15.3903999328613,0.01245102,0.003164699,0.003202531,0.003601539,0.008706235,0.00470300018787384,SSSSSP,111111,0.0,SoDDA,1.0,0.0,0.0,0.0,,,,,,,-1.9839023718891862,0.010377616753441867,8.575769608105073,3.7650401176814383E8,2.7563097414835892E-11,-10.55967197999426,3565
41084,187.211467,-2.060758,0,36.7910232505865,9.52585,-0.8037176803469671,L19,WISE4,9.216282319653033,L19,W4W1,8.568973980910153,O3N2/C20,16.098331451416016,14.89449405670166,14.328457832336426,14.016019821166992,13.76701831817627,,0.025207269936800003,0.0027618061285465956,0.002704883459955454,0.0036126545164734125,0.010204055346548557,,NNNNNM,111112,0.0,SoDDA,1.0,0.0,0.0,0.0,,,,,,,-0.8037176803469671,0.15713839741459057,9.216282319653033,1.6454410192778533E9,9.549925860214366E-11,-10.02,3572
1674543,125.59637,22.696847,0,31.114684138777406,8.453825,-2.2400832506316393,K23,noEBV,8.444319932558528,K23,u_r_SDSSDR17_noEBV,8.723242422439036,O3N2/C20,17.41013,16.08551,15.46634,15.16085,14.9066,15.3816003799438,0.02261248,0.004290742,0.00379448,0.004468257,0.01025802,0.00642100023105741,SSSSSP,111111,0.0,SoDDA,0.9685,3.0E-4,0.0,0.0311,,,,,,,-2.2400832506316393,0.005753296408701793,8.444319932558528,2.781761758965333E8,2.0682203967178384E-11,-10.684403183190167,3576
52424,220.109001,33.988988,0,39.3927,10.2551,-0.17389458612374734,L19,FUV+WISE4,9.396105413876253,L19,SSFRLIKE,8.601676959061319,MZ/C20,14.565845489501953,13.689606666564941,13.470189094543457,13.34209156036377,13.057306289672852,,0.019820561632514,0.0026332640554755926,0.009547578170895576,0.004139462020248175,0.023769650608301163,,NNNNNM,111112,,,,,,,,,,,,,-0.17389458612374734,0.670047226504621,9.396105413876253,2.489461498053195E9,2.6915348039269147E-10,-9.57,3588
23214,124.226804,24.176877,0,35.156,3.238,-1.0889135846440956,L19,WISE4,9.271086415355905,L19,W4W1,8.631479514069621,O3N2/C20,15.612226486206055,14.578450202941895,14.14275074005127,13.899187088012695,13.726235389709473,,0.020394926890730858,0.0031854663975536823,0.001988182310014963,0.003899981500580907,0.009840304963290691,,NNNNNM,111112,0.0,SoDDA,0.9998,0.0,0.0,2.0E-4,,,,,,,-1.0889135846440956,0.08148664089577295,9.271086415355905,1.8667510976082997E9,4.365158322401656E-11,-10.360000000000001,3608
55305,232.878324,40.430064,0,31.758,7.173,-0.7451066100562513,L19,WISE4,9.474893389943748,L19,W4W1,8.772206818329378,O3N2/C20,14.833786010742188,13.67956829071045,13.19118881225586,12.809894561767578,12.739627838134766,18.00119972229,0.029178069904446602,0.002285383641719818,0.002962688682600856,0.0066969431936740875,0.009118814021348953,0.0260749999433756,NNNNNP,111111,0.0,SoDDA,0.9944,1.0E-4,0.0,0.0055,,,,,,,-0.7451066100562513,0.1798429384783157,9.474893389943748,2.984649860937111E9,6.025595860743584E-11,-10.219999999999999,3622
83546,187.495202,0.027212,0,36.740212680550194,9.516178,-0.7709118749623708,K23,EBV,9.19586300265041,K23,u_r_SDSSDR17_EBV,8.749118850587271,O3N2/C20,17.75737,16.34109,15.52807,15.1313,14.72625,14.8101997375488,0.01987131,0.003700882,0.002946479,0.00289731,0.005631849,0.00237099989317358,SSSSSP,111111,0.0,SoDDA,0.9873,1.0E-4,0.0,0.0126,,,,,,,-0.7709118749623708,0.16946816425606423,9.19586300265041,1.569867514564573E9,1.0795061537601715E-10,-9.966774877612782,3673
41177,187.38614,0.839518,0,38.7853,0.4495,,,,7.978983748464779,K23,u_r_SDSSDR17_noEBV,8.221155889975542,MZ/C20,17.05200958251953,16.256210327148438,16.00133514404297,15.865106582641602,17.4700984954834,17.7889003753662,0.053756698966026306,0.08563190698623657,0.16669496893882751,0.021607741713523865,0.3184637129306793,0.0195070002228022,NNNNNP,111111,,,,,,,,,,,,,,,7.978983748464779,9.527605105411667E7,,,3715
82334,137.632326,33.058346,0,31.866419677934594,8.596079,-2.7593326247850327,K23,noEBV,8.265376225021658,K23,u_r_SDSSDR17_noEBV,8.440656283076882,O3N2/C20,17.92805,16.84418,16.30008,16.00927,15.82364,16.474100112915,0.02133714,0.005287352,0.00469053,0.005096419,0.01250115,0.0099870003759861,SSSSSP,111111,0.0,SoDDA,1.0,0.0,0.0,0.0,,,,,,,-2.7593326247850327,0.0017404733396962227,8.265376225021658,1.8423673349900007E8,9.446939850926466E-12,-11.024708849806691,3726
23229,124.337665,24.962669,0,31.21664849356533,8.473171,,,,7.9190272348080475,K23,g_r_SDSSDR17_noEBV,8.542499143480223,O3N2/C20,17.65952491760254,16.58258056640625,16.10042953491211,15.668601989746094,16.18878746032715,16.5238990783691,0.26446202397346497,0.04269205778837204,0.013148998841643333,0.036067795008420944,0.13288813829421997,0.0158169995993376,NNNNNP,111111,0.0,SVM3d,,,,,,,,,,,,,7.9190272348080475,8.29902809472062E7,,,3729
40111,185.662582,6.677322,0,36.52146966608434,9.474924,-1.0984018306257384,L19,FUV+WISE4,9.121598169374263,L19,SSFRLIKE,8.690998078105489,O3N2/C20,16.06401,14.37209,13.79858,13.50259,13.33827,,0.01655839,0.002997564,0.002970017,0.003905475,0.006873378,,SSSSSM,111112,0.0,SoDDA,0.9987,1.0E-4,0.0,0.0013,,,,,,,-1.0984018306257384,0.07972566847857641,9.121598169374263,1.3231167559375317E9,6.025595860743562E-11,-10.22,3759
4114218,217.219769,12.581667,0,31.82156649226322,8.5875435,,,,7.639932407004954,K23,u_r_SDSSDR17_noEBV,8.252707673749475,O3N2/C20,18.641746520996094,17.584087371826172,17.248432159423828,17.08745574951172,17.183664321899414,17.159200668335,0.07302732020616531,0.010366985574364662,0.012308655306696892,0.03896542638540268,0.07208093255758286,0.0190619993954897,NNNNNP,111111,0.0,SVM3d,,,,,,,,,,,,,7.639932407004954,4.364478988038833E7,,,3775
1631631,166.354035,20.600758,0,39.95420817702249,10.12161,,,,7.84746908529277,K23,u_r_SDSSDR17_noEBV,8.292817638820667,O3N2/C20,18.51715,17.502,17.13604,17.02971,16.87173,16.9629993438721,0.04457084,0.006854566,0.008377264,0.01250763,0.04235829,0.0173140000551939,SSSSSP,111111,0.0,SVM3d,,,,,,,,,,,,,7.84746908529277,7.0383212474741E7,,,3833
4136124,39.873807,0.473176,0,38.509463402207366,9.849621,,,,6.554734124841279,K23,u_r_SDSSDR17_noEBV,,,18.56153,19.07776,18.3214,18.09413,17.93108,18.256799697876,0.07512454,0.01782913,0.0173371,0.02184094,0.0652778,0.0320460014045238,SSSSSP,111111,,,,,,,,,,,,,,,6.554734124841279,3587022.6981934537,,,3861
55965,236.405836,4.182946,1,33.43243290400605,8.891967,,,,8.367673316490032,K23,u_r_SDSSDR17_noEBV,8.329299663673877,MZ/C20,18.14426,16.94591,16.42181,16.00631,15.61173,17.5545997619629,0.07560717,0.08372191,0.06291546,0.07325055,0.03597039,0.0181050002574921,SSSSSP,111111,,,,,,,,,,,,,,,8.367673316490032,2.3317034564419395E8,,,3903
55967,236.413776,28.088523,0,38.4522,8.1586,-0.35642472143397297,L19,FUV+WISE4,9.893575278566027,L19,SSFRLIKE,8.70352228901547,MZ/C20,15.32270336151123,14.303608894348145,13.69388198852539,13.27624797821045,12.94299602508545,13.131799697876,0.042479101568460464,0.0033552274107933044,0.001767067238688469,0.005075023043900728,0.013871035538613796,0.00176200002897531,NNNNNP,111111,3.0,PH,0.06338422672153372,0.1017435333991791,0.069200267406968,0.7275223025979245,0.03814966987439473,,,S?,,,-0.35642472143397297,0.4401242302918074,9.893575278566027,7.826638565871509E9,5.623413251903487E-11,-10.25,3905
55975,236.433393,12.510466,1,34.5283,10.6412,-0.8764511901439863,L19,WISE4,8.913548809856014,L19,W4W1,8.478537757360137,MZ/C20,18.31198,16.07316,15.9289,15.59356,15.61142,,0.06674427,0.009797408,0.05354944,0.0205439,0.03653739,,SSSSSM,111112,,,,,,,,,,,,,-0.8764511901439863,0.132907292170609,8.913548809856014,8.194997206334125E8,1.6218100973589294E-10,-9.790000000000001,3938
35124,171.382599,38.060556,0,34.08749696352684,9.015728,-0.2251006104528272,L19,FUV+WISE4,8.874899389547174,L19,SSFRLIKE,8.301260253356284,O3N2/C20,15.70295,14.68312,14.46539,14.37343,14.40157,14.6513996124268,0.008572052,0.002698259,0.002770835,0.003203171,0.008556792,0.00512999994680285,SSSSSP,111111,0.0,SoDDA,1.0,0.0,0.0,0.0,,,,,,,-0.2251006104528272,0.5955241659602671,8.874899389547174,7.497205058649096E8,7.94328234724279E-10,-9.100000000000001,3995
29813,153.428071,18.125388,0,35.6217,2.9105,-0.8486417638932809,L19,WISE4,9.49135823610672,L19,W4W1,8.62383157185843,MZ/C20,16.1529483795166,15.496482849121094,15.104837417602539,14.863777160644531,14.957058906555176,,0.04664969444274902,0.011549565009772778,0.03851328417658806,0.3962996006011963,0.04484833404421806,,NNNNNM,101112,,,,,,,,,,,,,-0.8486417638932809,0.14169621063171098,9.49135823610672,3.0999753187913046E9,4.5708818961487414E-11,-10.340000000000002,4129
5075398,132.765128,84.270394,0,31.24387516902002,8.478292,,,,,,,8.01039424126663,O3N2/C20,22.00831,22.39434,17.22647,17.54224,21.74007,19.5300998687744,0.2683528,0.1205766,0.01723117,0.0327926,1.069772,0.132095992565155,SSSSSP,000001,0.0,SoDDA,1.0,0.0,0.0,0.0,,24802.0,,,,,,,,,,,4178
56002,236.609708,-32.629255,0,32.828790058983536,8.77788,-1.804104708588728,L19,WISE4,8.795895291411272,L19,W4W1,8.446865658517732,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,-1.804104708588728,0.015699842348159847,8.795895291411272,6.25021981536189E8,2.5118864315095807E-11,-10.6,4183
56013,236.67897,-28.732269,0,32.69151844367718,8.751989,-0.47046514133761813,L19,WISE4,9.559534858662381,L19,W4W1,8.639039611566243,MZ/C20,,14.65555435883206,14.070834131090985,13.498539986591132,12.875409794484481,13.5235004425049,,0.0017123970471959343,0.001123149501833379,0.001016032718315128,0.0013696235616363981,0.00278700003400445,MPPPPP,211111,3.0,PH,0.06592904066636195,0.2688560156012514,0.07498954742175061,0.5455317391859383,0.044693657124697736,,,,,,-0.47046514133761813,0.33848143900101846,9.559534858662381,3.6268939635419617E9,9.33254300796992E-11,-10.03,4228
56024,236.744604,-75.787458,0,34.6737,6.8662,-0.8181504232707618,L19,WISE4,10.241849576729239,L19,W4W1,8.749131586264662,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,-0.8181504232707618,0.1520020960466989,10.241849576729239,1.745217570511346E10,8.709635899560793E-12,-11.06,4298
29851,153.54462,39.451549,1,32.89181961201888,8.789829,,,,8.485352457825755,K23,u_r_SDSSDR17_noEBV,8.361849665132477,MZ/C20,16.083614349365234,15.325891494750977,14.876983642578125,14.730818748474121,17.015460968017578,16.885799407959,0.17555904388427734,0.01857997104525566,0.028200170025229454,0.09545361250638962,0.7831410765647888,0.0117210000753403,NNNNNP,111111,,,,,,,,,,,,,,,8.485352457825755,3.057401383941007E8,,,4339
29853,153.555996,-34.24552,1,38.151462845695285,9.782192,-2.0566189414875664,L19,WISE4,9.083381058512433,L19,W4W1,8.52340182335339,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,-2.0566189414875664,0.008777706565824066,9.083381058512433,1.2116608022764957E9,7.2443596007499065E-12,-11.139999999999999,4352
29855,153.561621,3.466471,1,31.3241,11.8089,0.04773948851536958,L19,FUV+WISE4,10.73773948851537,L19,SSFRLIKE,8.779933105569441,MZ/C20,13.287836074829102,11.355013847351074,10.499847412109375,9.991645812988281,9.706791877746582,8.88162040710449,0.011666594073176384,0.0012660683132708073,5.907754530198872E-4,8.252579136751592E-4,0.0011482156114652753,5.2999999752501E-5,NNNNNP,011111,,,,,,,,,,,,,0.04773948851536958,1.1161934984111683,10.73773948851537,5.46687933838558E10,2.041737944669528E-11,-10.69,4355
29883,153.645426,-27.692749,0,35.14145814203407,9.2146,-0.18852267071794498,L19,FUV+WISE4,10.011477329282055,L19,SSFRLIKE,8.72155946942433,MZ/C20,,14.565324218494874,12.919907411800077,13.269174763985426,12.981354978639002,12.7215995788574,,7.476244011265965E-4,3.6702919532027016E-4,5.15086164532889E-4,6.817905293566202E-4,0.00109000003430992,MPPPPP,211111,,,,,,,,,,,,,-0.18852267071794498,0.6478542755784128,10.011477329282055,1.026779831071053E10,6.309573444801931E-11,-10.2,4482
2163,9.043959,4.635222,0,38.2777,4.5065,0.8235854636997106,L19,FUV+WISE4,10.083585463699709,L19,SSFRLIKE,8.731271130943101,MZ/C20,16.32844,15.13167,14.63027,14.37283,14.18103,14.68630027771,0.007078321,0.002434806,0.00231121,0.002502274,0.004441766,0.00245800008997321,SSSSSP,111111,0.0,PH,0.8292868324402182,0.049481062324190916,0.03209889866329426,0.055194247881494976,0.03393895869080164,,,,,,0.8235854636997106,6.661706024085232,10.083585463699709,1.2122312171835154E10,5.495408738576265E-10,-9.259999999999998,4514
4106238,190.59881,63.486809,0,38.701591960023585,9.885754,,,,6.708617471170837,K23,u_r_SDSSDR17_noEBV,7.86580212531762,MZ/C20,17.53285789489746,17.6528263092041,17.25766372680664,17.248695373535156,16.553144454956055,,0.06140267476439476,0.026304008439183235,0.02753991074860096,0.05370200425386429,0.10208332538604736,,NNNNNM,111112,,,,,,,,,,,,,,,6.708617471170837,5112313.419568859,,,4538
29898,153.689198,-34.058788,0,36.2691,5.9739,-0.4153068358596827,L19,FUV+WISE4,9.694693164140316,L19,SSFRLIKE,8.667309606296321,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,-0.4153068358596827,0.3843201578869467,9.694693164140316,4.951002711044926E9,7.762471166286932E-11,-10.11,4573
29901,153.697734,-39.806533,0,35.32374779661865,9.249024,-1.6679813530999281,L19,WISE4,10.112018646900072,L19,W4W1,8.734825601294533,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,-1.6679813530999281,0.02147922695518801,10.112018646900072,1.294251410331528E10,1.6595869074375598E-12,-11.78,4608
56078,237.066113,-75.672732,0,35.9949,5.5797,0.045827245322389173,L19,WISE4,10.145827245322389,L19,W4W1,8.738851994000214,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,0.045827245322389173,1.1112895879710807,10.145827245322389,1.3990307021590618E10,7.943282347242823E-11,-10.1,4618
1843345,233.786606,28.699864,0,34.070931580219835,9.012599,-2.6356035220670955,K23,noEBV,8.307162689937325,K23,u_r_SDSSDR17_noEBV,8.320065690211578,O3N2/C20,17.93557,16.83262,16.41991,16.2063,16.22929,16.3899002075195,0.0244935,0.005707243,0.006444138,0.008832813,0.02847643,0.0137900002300739,SSSSSP,111111,0.0,SoDDA,1.0,0.0,0.0,0.0,,,,,,,-2.6356035220670955,0.002314176493789645,8.307162689937325,2.028442446813331E8,1.1408637683682867E-11,-10.94276621200442,4660
6727689,187.568922,12.26579,0,31.810887261959444,8.585552,,,,6.807534468063851,K23,u_r_SDSSDR17_noEBV,7.893495500546483,MZ/C20,21.09761,20.03015,19.445,19.22769,19.26756,19.2033004760742,0.1483958,0.0208186,0.01644135,0.02258647,0.0718202,0.0354579985141754,SSSSSP,111111,,,,,,,,,,,,,,,6.807534468063851,6419991.721677467,,,4769
5808126,234.214583,29.919443,1,34.25048386589875,9.046454,,,,6.997633674177042,K23,u_r_SDSSDR17_noEBV_median,7.946713502762068,MZ/C20,22.24221,19.09735,18.76555,20.25087,18.73631,,1.036939,0.03273293,0.04373747,0.1586457,0.5673476,,SSSSSM,000002,,,,,,,,,,,,,,,6.997633674177042,9945661.504952699,,,4860
6727703,187.688908,12.34263,0,31.715843800226768,8.567628,,,,7.894430257741065,K23,g_r_PSDR2_noEBV,8.197555719973007,MZ/C20,,20.80769061834711,20.15028259238124,19.914290725324097,19.797950973198905,20.2103996276855,,0.026785578774356195,0.020424272835634114,0.023927268498026295,0.03754681978281439,0.0671420022845268,MPPPPP,211111,,,,,,,,,,,,Within M87 galaxy,,,7.894430257741065,7.842061750717479E7,,,4922
56125,237.321,21.8286,1,37.07343878505418,9.579054,,,,,,,8.448600945927033,O3N2/C20,16.32675,15.46119,15.08443,14.79946,15.05693,19.4967002868652,0.01249674,0.003544832,0.003241703,0.00565127,0.0198491,0.0577449984848499,SSSSSP,000001,0.0,SoDDA,1.0,0.0,0.0,0.0,,56121.0,,,,,,,,,,,4935
56126,237.332937,-28.903593,0,39.2941,19.5676,1.0274546946189334,L19,WISE4,10.407454694618934,L19,W4W1,8.763129881731395,MZ/C20,,15.88635890926777,14.669412617085914,15.147018004567084,13.675632995183927,14.2677001953125,,0.003397030872708897,0.00171581137048758,0.001716953960160513,0.0014018500094150476,0.0029509998857975,MPPPPP,211111,,,,,,,,,,,,,1.0274546946189334,10.652577307224025,10.407454694618934,2.5553753116969048E10,4.1686938347033447E-10,-9.38,4942
724891,336.221656,-29.809196,1,39.17688211580177,9.975373,,,,7.763052825141184,K23,g_r_PSDR2_noEBV,8.160856638425999,MZ/C20,,18.110690731119156,17.536352951891992,17.313106943386153,17.23907190658135,,,0.012022475313360257,0.007916198190994045,0.009431126837380914,0.016401242827651655,,MPPPPM,211112,,,,,,,,,,,,,,,7.763052825141184,5.794991791651216E7,,,4966
29966,153.97356,-34.113843,0,36.12306691726613,9.399814,-0.0224839043167733,L19,WISE4,8.917516095683226,L19,FIXEDUL,8.47959845197055,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,-0.0224839043167733,0.9495461903273705,8.917516095683226,8.270201587566447E8,1.148153621496885E-9,-8.94,5019
2274,9.510141,-46.517613,0,38.3707,7.5983,-0.05626848827705236,L19,FUV+WISE4,9.703731511722948,L19,SSFRLIKE,8.669101717744063,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,-0.05626848827705236,0.8784792580190877,9.703731511722948,5.055120491864963E9,1.7378008287493742E-10,-9.76,5085
29978,154.028502,-27.799929,0,34.16017199033948,9.029385,-1.7579194635484776,K23,noEBV,8.598361067279358,K23,g_r_PSDR2_noEBV,8.392966151705362,MZ/C20,,15.443634541479918,15.133213754045794,14.737776979100559,14.525907662437186,14.8414001464844,,0.001608284908169276,0.0023094761755488007,0.0018906693291237634,0.0029930303702199196,0.00634199986234307,MPPPPP,211111,0.0,PH,0.7988881733511343,0.06880876220112499,0.047441720893674814,0.04728667478462242,0.03757466876944355,,,,,,-1.7579194635484776,0.0174614593174948,8.598361067279358,3.966076321041727E8,4.4027038069979413E-11,-10.356280530827835,5090
