PGC,RA_HEC,DEC_HEC,F_ASTROM,D_v2,E_D_v2,logSFR_HECv2,logSFR_HECv2_origin,logSFR_HECv2_method,logM_star_HECv2,logM_star_HECv2_origin,logM_star_HECv2_method,Metal_v2,Metal_v2_method,U_v2,G_v2,R_v2,I_v2,Z_v2,Y_v2,U_E_v2,G_E_v2,R_E_v2,I_E_v2,Z_E_v2,Y_E_v2,Optical_phot_origin_v2,Optical_phot_QF_v2,Activity_class,Activity_class_method,SFG_prob_v2,AGN_prob_v2,LIN_prob_v2,COMP_prob_v2,PASS_prob_v2,Duplication_flag,Blending_flag,Star_contamination,WC_notes,Notes,logSFR_total,SFR_total,logM_total,M_total,sSFR,logsSFR,ID
29036,150.425211,33.136374,0,26.0808,5.7472,-1.1949073768060645,L19,FUV+WISE4,8.325092623193935,L19,SSFRLIKE,8.566636862158713,O3N2/C20,14.675597190856934,13.968751907348633,13.749950408935547,13.48401927947998,13.453868865966797,14.6722002029419,0.04978405684232712,0.005833110306411982,0.004172181710600853,0.00504279276356101,0.05286521837115288,0.00492999982088804,NNNNNP,111111,0.0,SVM3d,,,,,,,,,,,-1.1949073768060645,0.06383996249390379,8.325092623193935,2.1139398376012906E8,3.019951720402018E-10,-9.52,3343
2457837,162.873172,54.034753,0,22.969399433944115,6.9098005,,,,,,,8.07626456818145,O3N2/C20,16.713546752929688,16.177949905395508,16.095718383789062,16.163843154907227,16.308412551879883,,0.02304580807685852,0.01202455535531044,0.007160012610256672,0.013655983842909336,0.3524089753627777,,NNNNNM,000002,0.0,SoDDA,1.0,0.0,0.0,0.0,,,,,,,,,,,,,3375
37520,179.117188,55.125261,0,21.5516,0.9795,0.09654868630811067,L19,NUV+WISE4,9.85654868630811,L19,SSFRLIKE,8.508439972929713,O3N2/C20,13.41455,12.10653,11.51155,11.19587,10.88523,,0.003089071,0.001617593,0.001581768,0.001573063,0.001869332,,SSSSSM,111112,1.0,SoDDA,1.0E-4,0.9997,0.0,2.0E-4,,,,,,,0.09654868630811067,1.248960450663693,9.85654868630811,7.187017234665031E9,1.7378008287493747E-10,-9.76,3379
37336,178.531587,-3.682337,0,21.701565532631992,6.6688223,-2.3255683686080597,K23,noEBV,7.970078016271171,K23,u_r_SDSSDR17_noEBV,8.425145286755443,O3N2/C20,16.709030151367188,15.816007614135742,15.533523559570312,15.349676132202148,15.363687515258789,15.3102998733521,0.0689958781003952,0.014775961637496948,0.004677044693380594,0.006278223358094692,0.022639986127614975,0.00707500008866191,NNNNNP,111111,0.0,SoDDA,1.0,0.0,0.0,0.0,,,,,,,-2.3255683686080597,0.004725324428413828,7.970078016271171,9.334219648215225E7,5.062366867826328E-11,-10.29564638487923,3384
26231,139.34034,41.910946,0,26.83533831125343,7.643546,-1.7409224016824894,L19,WISE4,9.129077598317512,L19,W4W1,8.53524779882519,MZ/C20,15.61299,14.61037,14.21301,14.03828,13.87634,14.4381999969482,0.008028488,0.002417781,0.002396676,0.002924298,0.01175068,0.00489800004288554,SSSSSP,111111,0.0,PH,0.8252178795568235,0.05345503296278669,0.039011147324542354,0.04622345412450586,0.03609248603134167,,,,,,-1.7409224016824894,0.018158400821556987,9.129077598317512,1.346100849466722E9,1.3489628825916505E-11,-10.870000000000001,3401
1242097,224.692008,2.968993,0,26.61625599797894,7.602008,-2.4717902678483745,K23,noEBV,8.347097570198809,K23,u_r_SDSSDR17_noEBV,8.327191420067741,O3N2/C20,16.61309,15.70528,15.2723,14.99364,14.70681,14.9308004379272,0.01084407,0.002916882,0.003012985,0.00334246,0.007685516,0.00431700004264712,SSSSSP,111111,0.0,SoDDA,1.0,0.0,0.0,0.0,,,,,,,-2.4717902678483745,0.00337450232849147,8.347097570198809,2.2238094437586156E8,1.5174422151872814E-11,-10.818887838047184,3422
4487080,240.699636,6.875233,0,24.188779305565966,7.14139,,,,,,,8.262039249356782,O3N2/C20,19.063243865966797,18.055429458618164,17.65501594543457,17.273509979248047,17.713350296020508,18.1047992706299,0.3859592080116272,0.028259335085749626,0.031223628669977188,0.10427086055278778,0.28388646245002747,0.0269280001521111,NNNNNP,111111,0.0,SVM3d,,,,,,,,,,,,,,,,,3425
52412,220.047953,-0.289004,0,22.2281,6.9906,0.38952569667081666,L19,FUV+WISE4,9.899525696670816,L19,SSFRLIKE,8.704496064658157,MZ/C20,13.27356,12.06305,11.4333,11.11795,10.91358,,0.002522022,0.001659402,0.001598954,0.00159397,0.001818657,,SSSSSM,111112,0.0,PH,0.7328269594215235,0.07619419602569129,0.03575307539737447,0.11946806946719508,0.03575769968821571,,,,,,0.38952569667081666,2.4520295330917166,9.899525696670816,7.93461203512596E9,3.0902954325135963E-10,-9.51,3438
26113,138.885195,30.140081,0,29.3119340278093,8.1126995,-1.472093472922565,K23,noEBV,8.621753117138354,K23,u_r_SDSSDR17_noEBV,8.523391446243865,O3N2/C20,16.35196,15.49029,14.98452,14.70703,14.56168,14.6368999481201,0.0068263,0.002533732,0.002442148,0.002593006,0.005347711,0.00358600006438792,SSSSSP,111111,0.0,SoDDA,1.0,0.0,0.0,0.0,,,,,,,-1.472093472922565,0.03372147223395657,8.621753117138354,4.185555616989569E8,8.056629828804067E-11,-10.093846590060918,3453
140287,214.238679,3.836087,0,23.896401755756454,7.085911,,,,7.190256454055919,K23,u_r_SDSSDR17_noEBV,8.398033563727292,O3N2/C20,15.569658279418945,15.291841506958008,14.939872741699219,14.18281078338623,15.175504684448242,19.8899002075195,0.04888017103075981,0.08402848243713379,0.05166774243116379,0.050290197134017944,0.204359769821167,0.0931869968771935,NNNNNP,111111,0.0,SVM3d,,,,,,,,,,,,,7.190256454055919,1.5497314764993828E7,,,3467
40015,185.490777,2.345078,0,28.03018158167349,7.870014,-0.7691865951541004,K23,EBV,9.0419117888735,K23,u_r_SDSSDR17_EBV,8.636000886518973,O3N2/C20,16.46823,15.22461,14.62419,14.3256,14.04184,14.1611995697021,0.01136748,0.0027638,0.002535671,0.00296143,0.007224699,0.00229500001296401,SSSSSP,111111,0.0,SoDDA,0.9994,2.0E-4,0.0,5.0E-4,,,4544143,,,,-0.7691865951541004,0.17014273310016265,9.0419117888735,1.1013155946198125E9,1.5449044209611685E-10,-9.8110983840276,3517
5330,21.520456,0.315596,0,27.438831259397066,7.7579184,,,,7.428089818446807,K23,u_r_SDSSDR17_noEBV,8.308506670440428,O3N2/C20,16.749736785888672,16.428203582763672,16.105119705200195,15.87464714050293,15.778877258300781,,0.0573706217110157,0.05095179006457329,0.14148704707622528,0.02288951724767685,0.09999816864728928,,NNNNNM,111112,0.0,SoDDA,1.0,0.0,0.0,0.0,,,,,,,,,7.428089818446807,2.6797224732902147E7,,,3518
53365,223.928771,-1.008875,0,29.382358439470263,8.126072,-1.777388329387264,L19,WISE4,8.762611670612735,L19,W4W1,8.45273094704929,O3N2/C20,16.290912628173828,15.258879661560059,14.86795425415039,14.666898727416992,14.452545166015625,,0.036085933446884155,0.008651855401694775,0.005537278018891811,0.007469786796718836,0.03286231309175491,,NNNNNM,111112,0.0,SoDDA,1.0,0.0,0.0,0.0,,,,,,,-1.777388329387264,0.016695970573301428,8.762611670612735,5.789108251834673E8,2.8840315031266127E-11,-10.54,3535
44432,194.572231,14.55694,0,28.7081,4.7533,-0.8379193088781448,L19,FUV+WISE4,9.382080691121855,L19,SSFRLIKE,8.708036988338923,O3N2/C20,14.782479286193848,13.789912223815918,13.3729829788208,13.188697814941406,12.798929214477539,14.1265001296997,0.02798042818903923,0.0047709145583212376,0.005647743586450815,0.02903064899146557,0.025377577170729637,0.00281199999153614,NNNNNP,111111,3.0,SoDDA,0.4044,0.0015,0.02,0.5741,,,,,,,-0.8379193088781448,0.1452381442340897,9.382080691121855,2.4103532263142323E9,6.025595860743579E-11,-10.22,3585
1248765,219.814476,3.272625,0,25.571173925449063,7.4037056,-3.0537236476215806,K23,noEBV,7.751664746719551,K23,u_r_SDSSDR17_noEBV,8.39127873549871,O3N2/C20,16.94061279296875,16.158742904663086,15.836191177368164,15.546913146972656,15.747034072875977,15.8304004669189,0.06470528244972229,0.006938507314771414,0.008246976882219315,0.010117893107235432,0.07214930653572083,0.00926900003105402,NNNNNP,111111,0.0,SoDDA,1.0,0.0,0.0,0.0,,,,,,,-3.0537236476215806,8.836420049402892E-4,7.751664746719551,5.6450104044443294E7,1.5653505337113212E-11,-10.805388394341131,3655
34952,170.780466,30.478574,0,26.109390425150785,7.505844,-1.4237760943864812,K23,noEBV,8.487987005863765,K23,g_r_SDSSDR17_noEBV,8.437851676448288,O3N2/C20,15.64819049835205,14.920345306396484,14.58487606048584,14.441689491271973,14.420267105102539,15.3478002548218,0.01928621158003807,0.001974167302250862,0.0018597564194351435,0.003949553705751896,0.01623770408332348,0.00595200015231967,NNNNNP,011001,0.0,SoDDA,1.0,0.0,0.0,0.0,,,,,,,-1.4237760943864812,0.03768980631187028,8.487987005863765,3.0760047789797604E8,1.2252843873789792E-10,-9.911763100250246,3668
4002077,183.289341,13.584472,0,21.71135711669922,7.717292,,,,7.1683472932358505,K23,u_r_SDSSDR17_noEBV,,,19.10744,17.98488,17.66456,17.20317,18.07862,,0.06914091,0.01263802,0.01349582,0.01421187,0.0837035,,SSSSSM,111112,,,,,,,,,,,,,,,7.1683472932358505,1.47349034073103E7,,,3719
4001908,181.973148,64.38995,0,24.56960581860222,7.2136545,,,,7.366339044120721,K23,u_r_SDSSDR17_noEBV,8.469279923558743,O3N2/C20,18.70973,17.70115,17.26196,17.02523,16.9942,17.2775993347168,0.04100769,0.007757334,0.008033849,0.009750573,0.0293844,0.0234680008143187,SSSSSP,111111,,,,,,,,,,,,,,,7.366339044120721,2.324550813719898E7,,,3773
1215798,226.546974,2.095973,0,29.19723117503389,8.091077,-2.861898361459249,L19,WISE4,8.43810163854075,L19,W4W1,8.326274640578902,O3N2/C20,16.83825,16.06163,15.95249,15.86985,15.7617,16.1378002166748,0.01849694,0.004674609,0.005900508,0.007860302,0.0532524,0.00990100018680096,SSSSSP,111111,0.0,SoDDA,1.0,0.0,0.0,0.0,,,,,,,-2.861898361459249,0.0013743635815957568,8.43810163854075,2.7422158614236665E8,5.01187233627273E-12,-11.299999999999999,3778
40115,185.671449,7.950356,0,23.7535,1.232,-2.559163829956563,K23,noEBV,8.673836040280765,K23,u_r_SDSSDR17_noEBV,8.700231929397987,O3N2/C20,16.1928,14.87101,14.25093,14.01048,13.75786,14.1163997650146,0.01304184,0.002778281,0.002535356,0.002743449,0.005744542,0.00256299995817244,SSSSSP,111111,0.0,SoDDA,0.9971,1.0E-4,0.0,0.0028,,,,,,,-2.559163829956563,0.0027595366731630764,8.673836040280765,4.7188485637191033E8,5.847902588736989E-12,-11.232999870237327,3785
82546,147.587425,33.583991,0,24.89933999890019,7.276246,-2.7363440099298795,K23,noEBV,7.865615665314678,K23,u_r_SDSSDR17_noEBV,8.397361175156789,O3N2/C20,17.27631950378418,16.4105224609375,16.050874710083008,15.869539260864258,15.814582824707031,15.8882999420166,0.02156808227300644,0.0045796530321240425,0.018901940435171127,0.012867314741015434,0.023541685193777084,0.00677300011739135,NNNNNP,111111,0.0,SoDDA,1.0,0.0,0.0,0.0,,,,,,,-2.7363440099298795,0.0018350841750458629,7.865615665314678,7.338641378640044E7,2.5005775324940736E-11,-10.601959675244558,3799
1236445,228.789296,2.751823,0,28.392301882095442,7.9385805,-2.7765169206878872,K23,noEBV,8.422713187018577,K23,u_r_SDSSDR17_noEBV,8.590392723638786,O3N2/C20,17.74708,16.19531,15.65822,15.3893,15.32224,15.3966999053955,0.03284952,0.005308286,0.004780714,0.005239845,0.01442057,0.00792600028216839,SSSSSP,111111,0.0,SVM3d,,,,,,,,,,,-2.7765169206878872,0.0016729504547646824,8.422713187018577,2.6467516166344047E8,6.32076861406435E-12,-11.199230107706464,3823
40229,185.868967,5.816309,0,23.0144,4.1269,,,,7.964942083446165,K23,u_r_SDSSDR17_noEBV,8.395892032895006,O3N2/C20,17.0571,16.01813,15.63836,15.44111,15.3502,15.539999961853,0.01585232,0.003890487,0.003798048,0.004384675,0.01169615,0.0067739998921752,SSSSSP,111111,0.0,SoDDA,1.0,0.0,0.0,0.0,,,,,,,,,7.964942083446165,9.224484032681733E7,,,3844
2052,8.564589,-27.803618,0,22.0314,4.4276,-0.2697116542955058,L19,FUV+WISE4,9.440288345704493,L19,SSFRLIKE,8.612075745456924,MZ/C20,,10.840587713938797,12.597202268467344,9.703919632499478,,,,8.031508877791676E-5,2.4468613021351313E-4,2.8279241709729256E-5,,,MPPPMM,211122,,,,,,,,,,,,,-0.2697116542955058,0.5373884719333967,9.440288345704493,2.7560579545676594E9,1.9498445997580496E-10,-9.709999999999999,3952
2053,8.564554,-31.786149,0,21.18383712458195,6.570382,-1.650068566341854,L19,FUV+WISE4,10.039931433658147,L19,SSFRLIKE,8.725511654598606,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,-1.650068566341854,0.022383677175404744,10.039931433658147,1.0963050980094194E10,2.041737944669525E-12,-11.690000000000001,3956
29800,153.381566,22.737552,0,23.94,4.5101,0.17495956159887827,L19,FUV+WISE4,10.07495956159888,L19,SSFRLIKE,8.730162173144606,MZ/C20,13.075575828552246,12.111265182495117,11.688414573669434,11.452342987060547,11.343474388122559,,0.005361448973417282,7.265324238687754E-4,0.0013025697553530335,0.0013565116096287966,0.007552180904895067,,NNNNNM,111112,,,,,,,,,,,,,0.17495956159887827,1.4960963437998316,10.07495956159888,1.1883915677479744E10,1.2589254117941646E-10,-9.9,4024
82344,137.938789,35.405115,0,28.53790910009949,7.966178,,,,7.850939710394141,K23,u_r_SDSSDR17_noEBV,8.453530722919515,O3N2/C20,17.532594680786133,16.551095962524414,16.217823028564453,15.985095977783203,16.171905517578125,16.270299911499,0.062446121126413345,0.007553660310804844,0.008825120516121387,0.010487508960068226,0.08973211795091629,0.00875100027769804,NNNNNP,111111,0.0,SVM3d,,,,,,,,,,,,,7.850939710394141,7.094792698325956E7,,,4025
43470,192.662419,1.464371,0,21.4058,3.6856,-1.2598503795680525,L19,FUV+WISE4,9.540149620431947,L19,SSFRLIKE,8.63477509438832,MZ/C20,15.412633895874023,14.300065994262695,13.670303344726562,13.267208099365234,13.106696128845215,13.5553998947144,0.07423689216375351,0.008783088997006416,0.0029314488638192415,0.004993402399122715,0.029846876859664917,0.00264499988406897,NNNNNP,111111,3.0,PH,0.0553004905087103,0.2441167080984517,0.10905537010023635,0.521645724099628,0.0698817071929738,,,,,,-1.2598503795680525,0.054973023087543656,9.540149620431947,3.4685632665364866E9,1.584893192461115E-11,-10.799999999999999,4056
2605963,163.623798,60.724138,0,23.146151693528747,6.9433727,-2.4928806718639063,K23,noEBV,8.049590563144708,K23,u_r_SDSSDR17_noEBV,8.430119836014647,O3N2/C20,17.19578,16.22736,15.79991,15.68152,15.63951,15.7180995941162,0.01327173,0.003638892,0.003906296,0.005185312,0.01455287,0.00774399982765317,SSSSSP,111111,0.0,SoDDA,1.0,0.0,0.0,0.0,,,,,,,-2.4928806718639063,0.0032145436555714117,8.049590563144708,1.120961155063785E8,2.867667305909898E-11,-10.542471235008614,4082
4002128,183.685719,12.789648,0,22.837942123413086,8.136091,,,,7.052293055871585,K23,u_r_SDSSDR17_noEBV,8.379674537138937,O3N2/C20,18.37092,17.85275,17.39032,17.15417,16.89457,17.230899810791,0.05270158,0.009825798,0.01110774,0.0120051,0.05135278,0.0224670004099607,SSSSSP,111111,0.0,SoDDA,1.0,0.0,0.0,0.0,,,,,,,,,7.052293055871585,1.1279583300145114E7,,,4107
56001,236.600239,2.844036,0,26.3632,3.4363,-2.3192687203995885,L19,FUV+WISE4,8.690731279600412,L19,SSFRLIKE,8.41826273195093,MZ/C20,17.156719207763672,16.39493179321289,15.759343147277832,15.634796142578125,15.735330581665039,19.1133003234863,0.0716906189918518,0.02079273946583271,0.013911306858062744,0.07607214152812958,0.11154410988092422,0.040778998285532,NNNNNP,111113,,,,,,,,,,,,,-2.3192687203995885,0.0047943670461923875,8.690731279600412,4.906042200790451E8,9.772372209558103E-12,-11.01,4175
5871070,218.286612,0.200539,0,25.96816573573665,7.4791,,,,7.118328041137769,K23,u_r_SDSSDR17_noEBV,7.980498456385146,MZ/C20,19.84756,18.98779,18.59536,18.2958,18.74317,19.0179004669189,0.1043065,0.02398807,0.02490127,0.02703487,0.1324569,0.0558869987726212,SSSSSP,111111,,,,,,,,,,,,,,,7.118328041137769,1.3131914339740584E7,,,4241
5808124,231.724167,2.982778,1,28.710726937919688,7.9988966,,,,7.029829201721046,K23,g_r_PSDR2_noEBV,7.955726024771505,MZ/C20,21.88473,18.8744,18.98819,19.16291,19.10431,,0.6189393,0.03083813,0.0469789,0.08531976,0.4018328,,SSSSSM,000002,,,,,,,,,,,,,,,7.029829201721046,1.0710979835815426E7,,,4337
56033,236.801655,-28.773964,1,26.2623,0.3044,-1.1665469916964948,L19,WISE4,9.113453008303505,L19,W4W1,8.531209964447054,MZ/C20,,16.58172956122042,15.665906957274244,15.320934580477047,15.34244460245593,15.5866003036499,,0.003101550722100218,0.0024258023226695724,0.0022593094243880717,0.0035479293347225245,0.00610999995842576,MPPPPP,211111,,,,,,,,,,,,,-1.1665469916964948,0.06814798329975154,9.113453008303505,1.2985330518609197E9,5.248074602497725E-11,-10.28,4345
29865,153.590532,22.124845,0,24.8562,5.5291,-1.3976616156942234,L19,FUV+WISE4,9.392338384305777,L19,SSFRLIKE,8.600781149185833,MZ/C20,15.027709007263184,14.520256042480469,13.962930679321289,13.655231475830078,13.214019775390625,14.1287002563477,0.025062184780836105,0.005925759673118591,0.0074035292491316795,0.00966495368629694,0.043737176805734634,0.00424800021573901,NNNNNP,111111,0.0,PH,0.7302206987081099,0.09778588093337884,0.05469892212778927,0.07758574417264108,0.03970875405808084,,,,,,-1.3976616156942234,0.04002564916080775,9.392338384305777,2.4679615218815317E9,1.6218100973589282E-11,-10.790000000000001,4413
6727630,187.705333,12.62171,0,25.456615719323118,7.382083,,,,7.0466092248612195,K23,g_r_PSDR2_noEBV,7.960423190347839,MZ/C20,20.99413,20.13003,19.4577,19.10418,18.8387,18.9244003295898,0.1449187,0.02633392,0.01965119,0.02216249,0.0586696,0.0390559993684292,SSSSSP,000001,,,,,,,,,,,,,,,7.0466092248612195,1.1132923501066012E7,,,4457
6727662,187.134964,13.055731,0,22.693644451762022,6.8574505,,,,6.8608035476569,K23,g_r_SDSSDR17_noEBV,7.90840859914416,MZ/C20,21.89064,20.78113,20.34205,20.0318,20.00943,19.8962001800537,0.2535639,0.03496149,0.03968173,0.04532364,0.09817872,0.0578869991004467,SSSSSP,111111,,,,,,,,,,,,,,,6.8608035476569,7257775.789619585,,,4465
50509,212.340141,49.037924,0,26.7042,3.9799,-0.5245594652622054,L19,FUV+WISE4,9.265440534737795,L19,SSFRLIKE,8.467758313037365,O3N2/C20,15.043767929077148,14.162314414978027,13.74697208404541,13.538809776306152,13.482464790344238,,0.016321761533617973,0.0049946797080338,0.014581728726625443,0.0031406881753355265,0.01113468874245882,,NNNNNM,111112,0.0,SoDDA,1.0,0.0,0.0,0.0,,,,,,,-0.5245594652622054,0.2988412434079466,9.265440534737795,1.8426401703541076E9,1.6218100973589274E-10,-9.790000000000001,4551
29895,153.683852,-34.33876,0,21.7771,5.4155,-0.7790871035887131,L19,FUV+WISE4,9.130912896411287,L19,SSFRLIKE,8.535721203526313,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,-0.7790871035887131,0.16630790640856827,9.130912896411287,1.3518014140824728E9,1.2302687708123812E-10,-9.91,4556
6727668,187.346848,12.121128,0,27.71929470874675,7.811122,,,,,,,,,21.87792,21.0736,20.53416,20.17868,19.80733,20.0925998687744,0.240396,0.0536499,0.05130357,0.05498646,0.1673142,0.074913002550602,SSSSSP,111111,,,,,,,,,,,,,,,,,,,4600
56077,237.062133,-78.178647,0,26.3511,5.0881,0.24395191255449883,L19,NUV+WISE4,10.0539519125545,L19,SSFRLIKE,8.72740149718825,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,0.24395191255449883,1.7536863134109542,10.0539519125545,1.1322749846539778E10,1.54881661891248E-10,-9.81,4627
6727670,187.418306,12.457807,0,22.895933234346785,6.895859,,,,6.875188968462412,K23,u_r_SDSSDR17_noEBV,7.912435852258474,MZ/C20,21.65402,20.00803,19.41941,19.14333,18.97383,19.1487007141113,0.1603519,0.02231786,0.01842099,0.01596048,0.04756405,0.0335570015013218,SSSSSP,111111,,,,,,,,,,,,,,,6.875188968462412,7502205.712721907,,,4629
943030,46.107291,-13.094306,0,22.180531943426267,6.759865,-2.3587895946810513,K23,noEBV,8.212688823821422,K23,g_r_PSDR2_noEBV,8.286268140317357,MZ/C20,,15.737725982014782,15.338990978140178,14.903513222944252,14.797314462624037,14.9305000305176,,0.0025680997371401314,0.0015904598463878307,0.0014957698559713883,0.0036375590913148024,0.00562699977308512,MPPPPP,211111,0.0,PH,0.722785767658466,0.127872816091817,0.060663024228519304,0.04461501348583814,0.04406337853535955,,,,,,-2.3587895946810513,0.0043773412553895375,8.212688823821422,1.631882269540176E8,2.6823879008275293E-11,-10.571478418502473,4650
6727675,187.510236,12.609385,0,24.819966052877877,7.2611675,,,,6.663859625376334,K23,u_r_SDSSDR17_noEBV,7.853271180905751,MZ/C20,21.2756,20.26484,19.67717,19.43215,19.25923,19.3041000366211,0.181966,0.02588739,0.0242389,0.02397241,0.08098608,0.037236999720335,SSSSSP,111111,,,,,,,,,,,,,,,6.663859625376334,4611684.89505942,,,4651
