PGC,RA_HEC,DEC_HEC,F_ASTROM,D_v2,E_D_v2,logSFR_HECv2,logSFR_HECv2_origin,logSFR_HECv2_method,logM_star_HECv2,logM_star_HECv2_origin,logM_star_HECv2_method,Metal_v2,Metal_v2_method,U_v2,G_v2,R_v2,I_v2,Z_v2,Y_v2,U_E_v2,G_E_v2,R_E_v2,I_E_v2,Z_E_v2,Y_E_v2,Optical_phot_origin_v2,Optical_phot_QF_v2,Activity_class,Activity_class_method,SFG_prob_v2,AGN_prob_v2,LIN_prob_v2,COMP_prob_v2,PASS_prob_v2,Duplication_flag,Blending_flag,Star_contamination,WC_notes,Notes,logSFR_total,SFR_total,logM_total,M_total,sSFR,logsSFR,ID
4561602,178.767557,28.347892,0,9.713489875376728,4.381663,-3.5645288592423485,K23,noEBV,6.783122105016874,K23,u_r_SDSSDR17_noEBV,7.886660961858814,MZ/C20,17.77580451965332,17.225727081298828,16.622838973999023,15.62587833404541,21.532699584960938,16.8974990844727,0.20623083412647247,0.022412532940506935,0.019101036712527275,0.02607635222375393,22.31739616394043,0.0216210000216961,NNNNNP,111101,,,,,,,,,,S?,,,-3.5645288592423485,2.7256566106813464E-4,6.783122105016874,6069069.418543035,4.491061846077349E-11,-10.347650964259223,55879
5056919,4.88375,35.043639,1,0.8846,0.103,,,,6.1198928645211605,K23,u_r_SDSSDR17_noEBV,7.700967885518526,MZ/C20,19.86647,18.85839,18.32666,18.11219,18.07603,18.1828994750977,0.05664327,0.01088815,0.009858306,0.008599523,0.03219444,0.0181830003857613,SSSSSP,111111,,,,,,,,,,S?,,,,,6.1198928645211605,1317931.5798125872,,,55890
12286,49.565522,-66.497868,1,4.3102,0.1411,-0.1924962643429037,L19,FUV+WISE4,9.237503735657096,L19,SSFRLIKE,8.562862861671107,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,-0.1924962643429037,0.6419537433574788,9.237503735657096,1.7278408427578216E9,3.7153522909717247E-10,-9.43,55942
1069303,173.58537,-3.590311,0,0.21287264160599847,2.5579667,-6.911365712843359,K23,noEBV,4.0194735069802565,K23,u_r_SDSSDR17_noEBV,7.112852575569936,MZ/C20,19.48279,18.39137,17.48619,17.02711,16.62538,16.6422004699707,0.07652052,0.01047492,0.006705528,0.006524799,0.01236213,0.0108519997447729,SSSSSP,111110,,,,,,,,,,S?,,,-6.911365712843359,1.2264060581360957E-7,4.0194735069802565,10458.598885200756,1.1726294043760476E-11,-10.930839219823616,55987
166628,295.319121,1.872971,1,8.6298,1.7089,2.4057093835732313,L19,WISE4,11.825709383573232,L19,W4W1,8.792312242655246,MZ/C20,,16.012383238477103,14.995828421992373,14.435593027556896,14.041603970992691,15.2316999435425,,0.0024243258693422056,0.0012505065485190982,0.001139249410268164,0.001491479766007325,0.00432199984788895,MPPPPP,211111,,,,,,,,,,,,,2.4057093835732313,254.51265626910188,11.825709383573232,6.694364933168907E11,3.8018939632056086E-10,-9.42,56003
1051736,195.150201,-4.918255,1,1.0291177354741738,2.7150152,-6.31393282521171,K23,noEBV,5.448542569251247,K23,g_r_PSDR2_noEBV,7.512991588250481,MZ/C20,,15.074085285616652,14.698896118543416,14.576686177568783,14.494888891755737,14.7196998596191,,6.365714566791915E-4,5.194566168715511E-4,4.0196921973953176E-4,6.928683927628624E-4,9.39999998081476E-4,MPPPPP,211111,0.0,PH,0.5228238209375907,0.18005578658835222,0.13473135564160846,0.05272034452076403,0.10966869231168454,,,,,,-6.31393282521171,4.853635682896112E-7,5.448542569251247,280894.0689740218,1.7279238755820775E-12,-11.762475394462957,56101
4580489,160.192146,34.092928,0,2.205021127511466,2.9411988,,,,,,,,,23.54294,19.68757,18.62342,17.77909,17.12203,15.7874002456665,1.064784,0.01772868,0.01025227,0.007540206,0.01294929,0.00293399998918176,SSSSSP,111111,,,,,,,,,,S,,,,,,,,,56134
3730068,126.200475,18.793321,0,0.9477470446208794,2.699367,-4.73393598915596,K23,noEBV,5.6348833735013795,K23,u_r_SDSSDR17_noEBV,7.565166790439802,MZ/C20,18.53411,16.96651,16.33182,16.03395,15.95829,15.6113004684448,0.02139056,0.004616152,0.004118802,0.004412359,0.008030301,0.00611699977889657,SSSSSP,111111,3.0,PH,0.048872319420871155,0.2063026427219254,0.1250627528202556,0.5630493708705577,0.05671291416639,,,S?,,,-4.73393598915596,1.8452873768097815E-5,5.6348833735013795,431403.21120130294,4.27740760591772E-11,-10.368819362657339,56168
3730351,126.640813,28.020948,0,0.9162681102752686,0.5340572,-5.946790373350967,K23,noEBV,5.251923268588988,K23,u_r_SDSSDR17_noEBV,7.457938322865361,MZ/C20,19.0146,17.50672,16.81535,16.529,16.33336,16.2828006744385,0.02447169,0.004788273,0.004187016,0.004293066,0.009828798,0.00713799986988306,SSSSSP,111111,,,,,,,,,,S?,,,-5.946790373350967,1.1303413798098654E-6,5.251923268588988,178617.19650316748,6.3282897836201386E-12,-11.198713641939955,56224
38881,183.037856,36.168503,0,2.9316,0.0678,-2.6799669166027984,L19,FUV+WISE4,7.570033083397202,L19,SSFRLIKE,8.106892970886607,MZ/C20,13.827264785766602,13.127640724182129,12.721002578735352,12.456693649291992,12.723225593566895,,0.014858856797218323,0.002147537423297763,0.0017968644388020039,0.002410211367532611,0.05209141969680786,,NNNNNM,111112,0.0,PH,0.5377774405530604,0.19764734047377688,0.13873876460933746,0.05352528350633123,0.07231117085749399,,,,,,-2.6799669166027984,0.002089455293932189,7.570033083397202,3.715635327396437E7,5.623413251903491E-11,-10.25,56227
4580538,159.713607,31.868177,0,1.854578372721752,2.8737705,,,,5.624225967009708,K23,g_r_PSDR2_noEBV,7.562182732702226,MZ/C20,22.15106,20.82809,14.84241,17.83691,17.18647,17.0762996673584,6.065062,0.02805994,0.005658575,0.007396915,0.01141591,0.00652100006118417,SSSSSP,000001,,,,,,,,,,S?,,,,,5.624225967009708,420945.59288736706,,,56249
66275,317.767174,-36.538441,0,0.9162681102752686,0.5340572,,,,5.6868880665310915,K23,u_r_SDSSDR17_noEBV_median,7.579728018856445,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,,,5.6868880665310915,486281.85703416297,,,56285
3730819,127.302474,54.496108,0,2.520085808100523,3.001799,-3.934806620068514,K23,noEBV,6.198355333243776,K23,g_r_SDSSDR17_noEBV,7.722936864361062,MZ/C20,22.18792,17.88993,17.35475,16.89709,16.54854,16.4962997436523,0.4437523,0.01040744,0.007300141,0.006025365,0.01156397,0.00715199997648597,SSSSSP,111111,3.0,PH,0.02955643997600596,0.2615814441628167,0.11740908522423224,0.5484528222283586,0.043000208408586635,,,S?,,,-3.934806620068514,1.1619658915737349E-4,6.198355333243776,1578902.5758152648,7.359326087448777E-11,-10.13316195331229,56368
4549017,190.012797,1.118,0,0.4151954147739715,2.5969443,,,,4.183654039458475,K23,u_r_SDSSDR17_noEBV,7.158823120998838,MZ/C20,18.13547,16.81215,16.31247,16.13945,16.06847,16.1485004425049,0.01247733,0.003867061,0.003497991,0.003722388,0.006727316,0.00341399991884828,SSSSSP,111111,,,,,,,,,,S?,,,,,4.183654039458475,15263.496781893971,,,56374
3730891,127.415808,42.39804,0,0.8531697026491664,2.6811585,,,,,,,,,19.58938,18.0114,17.28889,16.96527,16.81279,16.716100692749,0.03608021,0.006008489,0.005163818,0.005387167,0.01097906,0.00978299975395203,SSSSSP,000001,,,,,,,,,,S?,,,,,,,,,56422
3731008,127.626471,29.189368,0,0.8795876433175004,2.6862798,,,,5.624463012923993,K23,u_r_SDSSDR17_noEBV,7.562249105205691,MZ/C20,21.65213,19.0519,17.59087,17.08969,16.76533,16.6326007843018,0.1706614,0.01116308,0.005954933,0.005812478,0.01147714,0.00884599983692169,SSSSSP,111111,,,,,,,,,,S?,,,,,5.624463012923993,421175.41544754413,,,56443
4560429,181.639674,30.620899,0,9.790866637225383,4.3964567,,,,6.543380387890863,K23,g_r_SDSSDR17_noEBV,7.81953968831778,MZ/C20,17.858915328979492,17.659955978393555,17.188873291015625,16.802228927612305,16.07120132446289,17.4708003997803,0.22052791714668274,0.024714192375540733,0.10324101895093918,0.034192997962236404,0.0554313138127327,0.0219289995729923,NNNNNP,111111,,,,,,,,,,S?,,,,,6.543380387890863,3494462.5288443603,,,56457
76040,101.735958,-17.940861,0,7.0658990458392585,3.8743849,-2.3862528569805734,K23,noEBV,8.106415663640512,K23,u_r_SDSSDR17_noEBV,8.256685452088444,MZ/C20,17.20994,16.10562,15.07201,14.56886,14.20067,15.4433002471924,0.03919225,0.005062553,0.003403839,0.003405974,0.006367385,0.00654699979349971,SSSSSP,111111,3.0,PH,0.03198629683348789,0.17656362565161518,0.3260366626482307,0.4013692386892772,0.06404417617738904,,,,,,-2.3862528569805734,0.00410910409249087,8.106415663640512,1.2776610743694714E8,3.216114331822093E-11,-10.492668520621086,56475
4580549,160.300671,34.647471,0,4.24085867033609,3.3323975,,,,,,,,,,21.844151436835837,20.404696261061037,19.563124952645985,19.285248544092035,19.3356990814209,,0.10325149046671961,0.021018939526418215,0.010906697434185606,0.02378008947140453,0.0436360016465187,MPPPPP,211111,,,,,,,,,,S?,,,,,,,,,56479
1098596,152.465817,-2.210972,1,0.05176411273867768,2.5269554,,,,2.1803113139751717,K23,u_r_SDSSDR17_noEBV,6.597887167873408,MZ/C20,18.20138,17.17676,16.85162,16.73841,16.71208,,0.01427855,0.004374438,0.004239612,0.004649315,0.01187783,,SSSSSM,111112,,,,,,,,,,,,,,,2.1803113139751717,151.464659883956,,,56494
356532,39.616287,-61.282204,1,0.9162681102752686,0.5340572,-5.284058617177104,K23,noEBV,4.966801867628962,K23,u_r_SDSSDR17_noEBV_median,7.378104435453213,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,-5.284058617177104,5.1992581687022515E-6,4.966801867628962,92640.70846253353,5.612282391822355E-11,-10.250860484806065,56499
4465560,232.323285,-0.309128,0,2.6681146048297117,3.0302498,-4.324494191532817,K23,noEBV,6.148676072022256,K23,u_r_SDSSDR17_noEBV,7.709027008415006,MZ/C20,20.23396,18.83161,17.76458,17.25166,17.02313,16.9106006622314,0.07001755,0.009616909,0.006754877,0.006636473,0.01571994,0.0103879999369383,SSSSSP,111111,1.0,PH,0.02746831660489295,0.4802109733467779,0.18984482236588424,0.25574300950095197,0.046732878181493,,,S?,,,-4.324494191532817,4.737026436635123E-5,6.148676072022256,1408238.0416574376,3.3637966710939294E-11,-10.473170263555073,56511
4560762,181.958246,31.552134,0,10.868524848626334,4.602725,,,,6.952972062454622,K23,u_r_SDSSDR17_noEBV,,,18.97108,17.42995,16.82443,16.76722,16.73087,18.9465007781982,0.08993473,0.01427149,0.01276422,0.01618055,0.05303916,0.0524180009961128,SSSSSP,111111,,,,,,,,,,,,,,,6.952972062454622,8973710.6604158,,,56579
4681075,100.195116,-24.387428,0,0.9162681102752686,0.5340572,,,,5.116727988330161,K23,g_r_PSDR2_noEBV,7.42008370434878,MZ/C20,,17.12043432593101,16.494129489588477,16.217083071556043,16.034306195585827,16.1518993377686,,0.002310298326980461,0.0016736932948137892,0.0012038876980290229,0.001829857350444101,0.00418400019407272,MPPPPP,211111,,,,,,,,,,,,,,,5.116727988330161,130836.21997999272,,,56604
1099440,152.38527,-2.182705,0,10.303407015247979,4.494612,-3.048949845417746,K23,noEBV,7.27042574758811,K23,g_r_PSDR2_noEBV,8.023068374297859,MZ/C20,16.17491,15.50059,15.38801,15.23093,15.23069,15.6224002838135,0.01094789,0.003534909,0.01496412,0.005365069,0.01991112,0.0102070001885295,SSSSSP,000001,,,,,,,,,,,,,-3.048949845417746,8.934086532470493E-4,7.27042574758811,1.8639134730681732E7,4.793187377826163E-11,-10.319375593005855,56684
4694133,29.392875,-5.807279,0,0.9162681102752686,0.5340572,,,,4.787721338137498,K23,g_r_SDSSDR17_noEBV,7.327961921341744,MZ/C20,21.24373,19.73436,18.44211,17.89348,17.52484,17.6023998260498,0.2182601,0.01419558,0.008324208,0.007675037,0.01482519,0.0117699997499585,SSSSSP,111111,,,,,,,,,,S?,,,,,4.787721338137498,61336.831560248706,,,56730
12460,50.028945,-52.185536,0,5.5056,0.1475,-1.7652332565413091,L19,FUV+WISE4,8.184766743458692,L19,SSFRLIKE,8.278500640650085,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,-1.7652332565413091,0.017169859582655562,8.184766743458692,1.5302653460666478E8,1.1220184543019613E-10,-9.950000000000001,56796
4466842,232.794226,9.941382,0,1.5940202317480254,2.823697,,,,5.807432130852001,K23,u_r_SDSSDR17_noEBV,7.6134801039956885,MZ/C20,19.16583,17.9876,17.178,16.8905,16.53928,16.4759998321533,0.02674438,0.006140896,0.005173528,0.005317518,0.01348588,0.0071620000526309,SSSSSP,111111,,,,,,,,,,S?,,,,,5.807432130852001,641847.9092164338,,,56798
1055115,194.1085,-4.664194,0,1.0111525808561976,2.711601,-4.655762384482674,K23,noEBV,5.622974296210932,K23,g_r_PSDR2_noEBV,7.5618322667362285,MZ/C20,,17.847037542390037,16.94669822443935,16.473515725190254,16.114972094880827,16.1000003814697,,0.007309664565737116,0.004998015382389819,0.004210576883740925,0.004880291146716731,0.00830399990081787,MPPPPP,211111,1.0,PH,0.025150081952353256,0.6318071678647655,0.07488455254702728,0.23037929967266962,0.037778897963184385,,,,,,-4.655762384482674,2.2092131290784808E-5,5.622974296210932,419734.14122290077,5.263362953134835E-11,-10.278736680693607,56807
1055108,194.182791,-4.664854,1,1.458201048992268,2.7975223,,,,5.16760633494223,K23,g_r_PSDR2_noEBV,7.434329621417716,MZ/C20,,17.10427195369624,16.654378426343428,16.550071612778446,16.306922167902787,16.5261993408203,,0.0023559092515803965,0.0023064677165558116,0.001858350185243324,0.0022699495800803673,0.00492799980565906,MPPPPP,211111,,,,,,,,,,S?,,,,,5.16760633494223,147097.853342711,,,56818
4562575,181.392753,28.232217,0,9.892095500556067,4.415804,,,,7.04256326027134,K23,u_r_SDSSDR17_noEBV,,,17.51778,16.36768,15.83846,15.67659,15.72788,,0.03813254,0.01019668,0.006556004,0.009281987,0.02921894,,SSSSSM,111112,,,,,,,,,,,,,,,7.04256326027134,1.102968882976462E7,,,56836
360719,39.901813,-60.759011,1,0.9162681102752686,0.5340572,,,,5.396966531706721,K23,u_r_SDSSDR17_noEBV_median,7.498550341720279,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,,,5.396966531706721,249440.24919169958,,,56854
4549267,191.760107,0.480944,0,0.4701366802940492,2.607471,,,,4.814494679922305,K23,u_r_SDSSDR17_noEBV,7.335458452946159,MZ/C20,21.42136,19.39483,17.8747,17.23814,16.82303,16.7036991119385,0.1405349,0.01265205,0.006608119,0.005815167,0.01102827,0.00586300017312169,SSSSSP,111111,,,,,,,,,,S?,,,,,4.814494679922305,65237.104944853156,,,56869
2601822,311.337225,60.41159,1,4.655604435316925,3.4120595,-3.557239574136223,K23,noEBV,7.1664074684394095,K23,g_r_PSDR2_noEBV,7.993955952248376,MZ/C20,,17.029608451068473,15.760271567618776,15.092176164559367,14.755218176970963,14.5625,,0.002055471341588709,9.276011265726302E-4,6.332530123001636E-4,9.16439300952838E-4,0.00212100008502603,MPPPPP,211111,2.0,PH,0.02342427745059402,0.35996766168898015,0.4508733169340125,0.1201334612031763,0.04560128272323706,,,,,,-3.557239574136223,2.7717906526997417E-4,7.1664074684394095,1.4669235082581853E7,1.8895263707314545E-11,-10.723647042575633,56875
5056924,11.8625,34.374722,1,0.8598,0.0822,,,,4.386833614581534,K23,u_r_SDSSDR17_noEBV_median,7.215713394464634,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,,,4.386833614581534,24368.77031501009,,,56896
4580510,162.668784,57.964101,0,3.521013494136044,3.1941266,,,,7.348534560490562,K23,u_r_SDSSDR17_noEBV,8.04492660046478,MZ/C20,20.91709,18.37652,16.89296,15.54363,14.77379,14.6118001937866,0.07177953,0.006723108,0.004269336,0.003553267,0.004767354,0.00138399994466454,SSSSSP,111111,2.0,PH,0.022244076908946808,0.08029006507606345,0.5322109020135178,0.056600754813552145,0.30865420118791975,,,S?,,,,,7.348534560490562,2.231179754289389E7,,,56901
2832111,184.289166,47.063667,0,9.22330809886597,4.287775,,,,,,,,,20.56092,21.53951,20.92432,18.85398,18.8063,20.031400680542,0.6777836,0.3760156,0.6858639,0.07119524,1.642973,0.112173996865749,SSSSSP,000001,,,,,,,,,,,,,,,,,,,56917
4572939,170.182326,44.409422,0,2.889114525737384,3.0726416,,,,5.723770358783456,K23,u_r_SDSSDR17_noEBV,7.590054992050467,MZ/C20,18.70019,17.67105,17.21203,17.0079,16.96732,16.8386993408203,0.0298202,0.005455151,0.005083077,0.00532085,0.01357993,0.009358000010252,SSSSSP,111111,,,,,,,,,,S?,,,,,5.723770358783456,529383.4486105312,,,56951
1076837,169.425042,-3.082214,0,0.6370800081725999,2.6396205,,,,4.656961237359869,K23,u_r_SDSSDR17_noEBV,7.2913491092974425,MZ/C20,18.33783,17.06169,16.61448,16.43936,16.39277,16.388500213623,0.0146296,0.00439623,0.004233736,0.004495306,0.01015864,0.00639700004830956,SSSSSP,111111,,,,,,,,,,,,,,,4.656961237359869,45390.11022273289,,,56975
39006,183.362471,50.710395,0,0.9414065674403113,2.698229,-4.229014818285672,K23,noEBV,6.37266820070387,K23,u_r_SDSSDR17_noEBV,7.771742840665496,MZ/C20,17.14497,15.41584,14.64769,14.18735,13.89769,13.9728002548218,0.0162683,0.002850147,0.002414462,0.002525884,0.004682848,0.00243000010959804,SSSSSP,111111,3.0,PH,0.029184507815694365,0.13644491870448455,0.2786334581358864,0.48469138756358404,0.0710457277803507,,,,,,-4.229014818285672,5.901809426398888E-5,6.37266820070387,2358675.5257037277,2.5021709692934727E-11,-10.601683018989542,56976
1715136,174.372864,24.741823,0,3.140271260167556,3.121008,-3.76598623625786,K23,noEBV,6.519699601504836,K23,u_r_SDSSDR17_noEBV,7.812909500097431,MZ/C20,18.2401,16.87133,16.37054,16.08407,16.0114,15.8662004470825,0.02757971,0.004273722,0.003866074,0.004038911,0.009108881,0.00570899993181229,SSSSSP,111111,3.0,PH,0.04238851985557677,0.29706630229996994,0.11080951015841534,0.49891269596960386,0.05082297171643408,,,S?,,,-3.76598623625786,1.7140116274254926E-4,6.519699601504836,3309021.5956650274,5.179813965768395E-11,-10.285685837762697,56994
1057048,192.916764,-4.524313,1,1.8662062603689806,2.8760467,,,,5.695209064408997,K23,g_r_PSDR2_noEBV,7.58205788338241,MZ/C20,,17.11428785860563,16.7331993813898,16.615013412994195,16.529283064061687,16.7408008575439,,0.001556724556878772,0.0015122404962835346,0.0017250336873424557,0.0022115391874462163,0.00453699985519052,MPPPPP,211111,,,,,,,,,,,,,,,5.695209064408997,495688.7522901479,,,57012
4570910,175.364981,10.967444,0,3.3480868646385864,3.160839,,,,5.821201714891993,K23,u_r_SDSSDR17_noEBV,7.617335552910522,MZ/C20,19.36274,18.22538,17.66551,17.40591,17.25538,17.5408000946045,0.03324691,0.006807654,0.00667636,0.007619555,0.0199848,0.0148240001872182,SSSSSP,111111,,,,,,,,,,S?,,,,,5.821201714891993,662524.1519964259,,,57026
5057515,0.08922,31.021914,0,10.181491627835035,4.471283,,,,6.185046235973222,K23,u_r_SDSSDR17_noEBV,7.719210412046016,MZ/C20,19.95455,19.16393,18.88967,18.17995,18.3274,20.6762008666992,0.1300885,0.03026246,0.03932858,0.04778439,0.1830304,0.13909900188446,SSSSSP,111111,,,,,,,,,,,,,,,6.185046235973222,1531250.4733947383,,,57040
983477,338.203569,-10.015357,0,0.9162681102752686,0.5340572,,,,5.898392125302118,K23,g_r_SDSSDR17_noEBV,7.638948647382462,MZ/C20,19.18609,18.71181,16.96249,16.82327,17.59124,15.6656999588013,0.3470325,0.02528676,0.0105007,0.01190994,0.05012263,0.00571099994704127,SSSSSP,111111,,,,,,,,,,,,,,,5.898392125302118,791392.8556059618,,,57065
39018,183.421166,15.453782,0,0.9162681102752686,0.5340572,,,,,,,,,15.708515167236328,14.935155868530273,14.612170219421387,14.23729133605957,14.171436309814453,15.8341999053955,0.08263076096773148,0.004535354673862457,0.012378781102597713,0.0062818764708936214,0.02113444171845913,0.00786999985575676,NNNNNP,000001,,,,,,,,,,,,,,,,,,,57070
12514,50.097971,17.296132,1,4.577306053319329,3.3969805,,,,6.489210340377595,K23,u_r_SDSSDR17_noEBV,7.804373023104604,MZ/C20,17.25506,16.30009,15.92464,16.14102,16.31952,,0.04593983,0.009103166,0.01037471,0.04549944,0.05880562,,SSSSSM,111112,,,,,,,,,,,,,,,6.489210340377595,3084681.581915256,,,57073
1096657,155.834234,-2.276088,0,1.5036495600743933,2.8063421,,,,5.831057878031003,K23,u_r_SDSSDR17_noEBV,7.6200952529899695,MZ/C20,21.78536,19.21382,17.7846,17.08676,16.68389,16.7299995422363,0.183627,0.01214317,0.006921844,0.006218345,0.0132625,0.0063289999961853,SSSSSP,111111,,,,,,,,,,S?,,,,,5.831057878031003,677731.8222966332,,,57076
39023,183.435372,36.633249,0,2.9292,0.0987,-2.3891819882451886,L19,FUV+WISE4,7.360818011754812,L19,SSFRLIKE,8.048363789932028,MZ/C20,13.747393608093262,12.88907241821289,12.584378242492676,12.391056060791016,12.307897567749023,13.4246997833252,0.019583404064178467,0.0026001818478107452,0.0022639413364231586,0.0047257933765649796,0.008342200890183449,0.00172800000291318,NNNNNP,111111,0.0,PH,0.5091363789854096,0.2041911008415835,0.15564064971210217,0.05363690784267515,0.07739496261822952,,,,,,-2.3891819882451886,0.004081483186253004,7.360818011754812,2.295186663699647E7,1.7782794100389193E-10,-9.75,57080
5056922,12.895833,29.693333,1,0.7537,0.1484,,,,,,,,,21.98657,21.22218,21.09541,20.55589,19.57927,,0.4066835,0.1014064,0.1172312,0.1291272,0.2212193,,SSSSSM,000002,,,,,,,,,,,,,,,,,,,57087
4681107,106.374927,-47.219561,0,0.9162681102752686,0.5340572,,,,,,,,,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,,,,,,,57114
39032,183.457031,-38.230972,1,3.2452,0.158,,,,6.430762152250329,K23,u_r_SDSSDR17_noEBV_median,7.788008406140667,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,,,6.430762152250329,2696262.3803359456,,,57121
4667015,117.292542,-56.248833,0,9.192045246351187,4.2818003,-1.8232699120778975,K23,noEBV,8.429925943473743,K23,u_r_SDSSDR17_noEBV_median,8.346534741921047,MZ/C20,,,,,,,,,,,,,MMMMMM,222222,,,,,,,,,,,,,-1.8232699120778975,0.015022080603208626,8.429925943473743,2.6910758786296916E8,5.582183959397659E-11,-10.25319585555164,57221
4684431,57.760756,-12.979436,0,0.9162681102752686,0.5340572,,,,,,,,,,17.969692661894733,17.15016871767914,16.738129674075836,16.4246488568394,16.5746994018555,,0.005461426181187023,0.004100498553890371,0.002822874363529776,0.004797710742389949,0.00983900018036366,MPPPPP,211111,,,,,,,,,,,,,,,,,,,57231
1080032,167.805459,-2.91325,0,8.589108715933827,4.1662903,-3.0821252392405514,K23,noEBV,7.450383106511406,K23,g_r_SDSSDR17_noEBV,8.073423701490569,MZ/C20,21.29896,18.82354,17.81069,17.26139,17.02766,16.9053001403809,0.5744334,0.01499956,0.009588636,0.00826083,0.01933837,0.0117819998413324,SSSSSP,111111,1.0,PH,0.022520106077276895,0.5397493507816045,0.25694114858357375,0.13736425640907987,0.04342513814846495,,,,,,-3.0821252392405514,8.27703441134249E-4,7.450383106511406,2.8208702233587943E7,2.9342131172156766E-11,-10.532508345751957,57243
39058,183.535027,66.094687,0,5.4227,0.1081,-2.3536436376120373,L19,FUV+WISE4,8.526356362387961,L19,SSFRLIKE,8.3731583092391,MZ/C20,24.63468,17.628,24.80204,24.3618,22.82691,,46.93006,0.0211534,33.46386,59.96209,29.25175,,SSSSSM,000002,,,,,,,,,,,,,-2.3536436376120373,0.0044295168938193385,8.526356362387961,3.360132183864265E8,1.3182567385564116E-11,-10.879999999999999,57281
3732974,130.375495,42.322139,0,1.6220304279824787,2.8291028,,,,6.174237669189498,K23,g_r_SDSSDR17_noEBV,7.716184087905892,MZ/C20,20.28354,19.29326,17.68897,16.97421,16.59254,16.5093002319336,0.2755791,0.01653748,0.00740783,0.005361277,0.01040427,0.0139370001852512,SSSSSP,111111,,,,,,,,,,S?,,,,,6.174237669189498,1493611.5701700023,,,57286
5057230,9.362918,45.386944,1,0.8206,0.0906,,,,6.690784437889085,K23,g_r_PSDR2_noEBV,7.860809393633329,MZ/C20,,14.505731853749053,13.938764226106272,13.711341312983317,13.58791663313467,13.7285995483398,,6.534277231504914E-4,3.860826230141796E-4,2.7067274181639023E-4,3.847030884636961E-4,5.77000027988106E-4,MPPPPP,211111,4.0,PH,0.03511240957726049,0.06748411770867148,0.06328911566953863,0.04545048535043054,0.7886638716940988,,,,,,,,6.690784437889085,4906642.744384785,,,57340
4574196,169.382357,41.540964,0,2.7585216259582754,3.0476048,-4.3175512066487185,K23,noEBV,5.622567159487296,K23,u_r_SDSSDR17_noEBV,7.561718269056477,MZ/C20,18.61389,17.53161,17.213,17.05449,17.05736,16.9347991943359,0.01982115,0.005050956,0.005266698,0.00561526,0.01442674,0.00957799982279539,SSSSSP,111111,0.0,PH,0.8320133282410804,0.05074217197418172,0.03583117626919646,0.04619550911522561,0.03521781440031561,,,S?,,,-4.3175512066487185,4.8133649739122214E-5,5.622567159487296,419340.8387202961,1.1478407370484553E-10,-9.940118366136016,57399
12585,50.3655,40.801639,0,5.321225959152663,3.5398035,,,,8.402115854619641,K23,u_r_SDSSDR17_noEBV,8.338839445212257,MZ/C20,15.962066650390625,14.339632034301758,13.713265419006348,13.131810188293457,12.828315734863281,13.0003004074097,0.02204609289765358,0.003231059992685914,0.0017282228218391538,0.0013672098284587264,0.02008531242609024,0.00142400001641363,NNNNNP,111111,2.0,PH,0.018210253491601328,0.04236976046818461,0.6477149273769858,0.034357000948704426,0.2573480577145238,,,,,,,,8.402115854619641,2.5241540389300263E8,,,57461
5056927,14.875209,32.376389,1,0.5664,0.0385,,,,4.190284368653735,K23,u_r_SDSSDR17_noEBV_median,7.160679612987704,MZ/C20,24.04172,21.6559,22.35052,21.32042,20.7961,,1.044664,0.1942998,0.1886585,0.1111379,0.3462762,,SSSSSM,111112,,,,,,,,,,,,,,,4.190284368653735,15498.310898332167,,,57497
4469064,233.586765,10.349456,0,1.6780516336824278,2.839914,-4.756155540045568,K23,noEBV,5.65840835204485,K23,g_r_PSDR2_noEBV,7.571753747215407,MZ/C20,19.76923,18.29834,17.48031,17.10756,16.88405,16.7954998016357,0.04759292,0.007511077,0.005894433,0.006281959,0.01558835,0.00881799962371588,SSSSSP,000001,,,,,,,,,,S?,,,-4.756155540045568,1.7532524721988635E-5,5.65840835204485,455416.0708393742,3.849781736879544E-11,-10.414563892090417,57556
4580451,166.078992,30.124727,0,2.1606187939750816,2.9326637,,,,5.319969868514157,K23,u_r_SDSSDR17_noEBV,7.476991331057613,MZ/C20,20.11528,18.37969,17.71391,17.47267,17.34513,17.4505004882813,0.04656954,0.007276391,0.005897249,0.006355764,0.01551886,0.0100440001115203,SSSSSP,111111,,,,,,,,,,S?,,,,,5.319969868514157,208915.11798689538,,,57589
