t_sf,t_sf_sd,tau,tau_sd,A,A_sd,x,x_sd,id,id_sd
13.147047854166667,0.3261476100360223,5.041919898333333,0.6148775164459511,1040959645.125,87126407.21613696,2.6444317554166665,0.31291575909244546,3148,0
13.631359158333334,0.07211784178519386,1.0038390679166667,0.0037225608507931275,102612327.00833334,791080.8902188846,13.579398620833333,0.08509574076431152,3161,0
13.1505395625,0.325549942372543,5.0444622275,0.6173800294219398,3262169762.0833335,272812855.27299845,2.6441442904166665,0.31456565824024585,3223,0
13.2475508875,0.28380042841788977,2.7883424833333335,0.23644624647842505,30520282208.333332,572523336.9288062,4.781548828333333,0.373979804903895,3298,0
13.247552479166666,0.2825422395051162,2.4938377445833333,0.18386083510782242,2478869591.6666665,31354416.813831873,5.3373432479166665,0.35880617334175896,3365,0
13.10839035,0.33937277865497406,5.418422154583333,0.6453272218741686,4263569897.5,381679087.76310277,2.4521651075,0.2869430747806295,3461,0
13.230903041666666,0.2929423857873869,3.6627850591666666,0.42121862665393034,28708351.170833334,1356081.5577255161,3.656010405,0.3923098436962658,3595,0
13.245745066666666,0.28322912228526836,2.3061214883333334,0.15322049902955212,10035977672.916666,103464236.16075765,5.765555830416667,0.3480080338512122,3649,0
13.245873741666667,0.28579202117910907,2.8329038295833335,0.24776780287472655,84735218.3875,1711802.13221008,4.70758445375,0.3782974851520026,3733,0
13.052477845833334,0.3637472944163311,5.757854885,0.6606806996349848,1026781856.7916666,94454073.49382432,2.29545183875,0.25945032157805303,3783,0
12.729568404166667,0.4486696293092105,6.8626467883333335,0.6846931676332548,1173381703.0416667,115177126.27033786,1.8723138741666667,0.18767603994371845,3916,0
13.066972429166666,0.361755997733525,5.657221135416667,0.6421801630218975,1663180666.25,148783220.91596228,2.3382189908333335,0.2612014860045026,4067,0
12.902190104166667,0.4076761848734571,6.39881075375,0.6846363725257387,21408967.791666668,2075356.1970615995,2.0382641620833333,0.21641062672018008,4126,0
13.093006620833334,0.3479254106084435,5.482001785416666,0.6407435061983049,90505748387.5,8051493400.93098,2.4196566841666667,0.27833871411416916,4131,0
13.247379216666667,0.28386857279527955,2.1739004466666665,0.13520767003740466,167878231375,1532573142.0094638,6.1136241375000004,0.33967289939288947,4157,0
13.249489970833332,0.2772634035947701,2.6414209554166668,0.20761154547969396,33741083891.666668,512693848.31473815,5.043568315,0.3648655453428494,4191,0
12.6584033875,0.4564847608332373,7.01497915875,0.679264986450475,5099221.871666667,499481.0979995049,1.8204043554166667,0.178015718339749,4239,0
13.140242254166667,0.3305889781506463,5.12110606875,0.6164848742310898,5506910508.333333,462683474.054796,2.6014733708333333,0.3058216091036498,4534,0
13.170173629166667,0.3166912232713697,4.80117586,0.5919864316257551,22841154345.833332,1810217454.3833456,2.78275540375,0.3321710683790655,4539,0
13.246654479166667,0.2847556296200225,2.29154327,0.1523902820236888,1691719001.6666667,17053257.558153514,5.802580762916667,0.34914715475879027,4614,0
13.206155154166666,0.3026841776804281,4.276862430833333,0.5248686311173697,2305458758.3333335,152831151.1908339,3.1312050875,0.3646105531482349,4883,0
13.003984479166666,0.37900332897569783,6.006639215,0.6605115552416746,323620202.8333333,30189545.119938426,2.1900594354166665,0.23929349478380238,5199,0
12.648123341666667,0.4567903100818153,7.036850700833333,0.6721728352703916,2222165611.25,214787700.39126933,1.8127536520833334,0.1743685688988766,5442,0
13.1488551125,0.32623261203918685,5.047055828333334,0.6222852421455777,11690930507.5,987219716.5054089,2.64308683125,0.3172917366236504,5487,0
13.184180020833333,0.3102937584294458,4.600328893333334,0.5665148156787249,681544908.1666666,50678678.47023584,2.907097129583333,0.34505438436615365,5489,0
13.239700216666666,0.2878632722710555,3.3590065633333333,0.3510407199492678,448366954.2083333,16062603.431106236,3.98083102,0.3880483096401918,5531,0
13.189622270833333,0.30895834199797667,4.514607071666667,0.5595231797798949,52671201641.666664,3820248170.3202114,2.963774615833333,0.35147893869384284,5699,0
13.168192158333333,0.3162589684050672,4.81346911,0.5854783358680732,20206979.025,1581416.9885497845,2.77400680625,0.32541437363264664,5753,0
13.243035658333334,0.28642567317062156,3.1461023629166665,0.31041403641735127,295420550.875,8618142.23552915,4.246517967916667,0.3892545436684481,5907,0
13.242632804166666,0.28775962970331725,2.97975414125,0.27521521929334625,31793724150,761258276.2994517,4.478374641666667,0.3833081932965499,5908,0
12.988835195833333,0.3818131973643307,6.063975260833334,0.6707520943656352,2756677539.5833335,260987427.96168733,2.1670715612500002,0.2377551891697264,5942,0
13.122765745833334,0.3374229547812892,5.2724790920833335,0.640011395680431,5290392284.166667,464564506.79432714,2.5239667879166667,0.29929428370825795,6157,0
12.689277358333333,0.44761170703601993,6.939249615416666,0.6762334797188531,54295038.545833334,5275412.202553773,1.8449867991666666,0.18103745035780858,6308,0
13.118395783333334,0.33949829637192297,5.30817625,0.6401440090698293,19071426887.5,1684973723.394127,2.505725721666667,0.2956137012577727,6411,0
12.99230485,0.37860805646010076,6.06198649625,0.6608043750724436,742209543.9583334,69096396.3417995,2.16765514375,0.23484333782423128,7289,0
13.245101875,0.2854191018528227,2.904999344166667,0.258862699403952,2145205530.4166667,46813204.45992402,4.59196378875,0.3790316646754274,7391,0
13.245869379166667,0.2823555290550917,2.3081598125,0.1540730161994464,188986202.16666666,1921581.2456105303,5.76064720125,0.3476968660751888,7623,0
13.247116654166666,0.2847563893118835,2.3294805195833335,0.1574119011103555,89849941.725,937639.4753671396,5.708995128333333,0.3485203222102932,7926,0
13.115193904166667,0.33792760920099685,5.34432949375,0.6367706978661946,2214601315,194312446.27623105,2.487397630833333,0.2902897854529754,8324,0
13.246086825,0.28167971025419053,2.8869429325,0.25937404835309513,86042604.5875,1857109.4063392803,4.621404255833333,0.38200652139412145,8377,0
9.284187015,0.5854539411174292,9.105527800833332,0.6939875969930199,342170390.2916667,40130310.06014898,1.0241326339583334,0.08582328475792082,8637,0
13.240605454166667,0.28816182634749793,3.2738223220833333,0.33576626151101874,81636252.2,2728593.1453917855,4.083041354583333,0.38929622632648986,8709,0
13.246238854166666,0.28311198022395045,2.6480208920833332,0.20847326565212665,63713137.87916667,987173.0792470496,5.0298197925,0.3647656813008193,8783,0
12.846550970833333,0.41673262237494335,6.56206686625,0.6748422938049773,15901679450,1531798737.8704772,1.9774181979166667,0.2036150182310571,9022,0
11.801878224583334,0.5124523485457526,8.09000036625,0.6839965130401108,1516557071.25,154214738.97166282,1.4682599866666666,0.12853186503625041,9049,0
13.220869066666667,0.29761854603628385,4.022522712083333,0.49511103492744757,308574349.8333333,18635943.795422982,3.33297118625,0.38738953181659247,9341,0
13.162904758333333,0.3197876137880767,4.881358239583333,0.5992737247037604,449603912.0416667,36355678.40760333,2.7352415620833335,0.32568896991604984,9884,0
13.244465541666667,0.2848377100783328,2.83895383875,0.24758011305252411,91896831.81666666,1841166.812107144,4.6969905504166665,0.3776565976779587,10320,0
13.2465639375,0.28519707409445977,2.84090696875,0.2510762431967524,81572963.5125,1674947.6083496439,4.695409083333334,0.38295203977377074,10654,0
12.947152258333332,0.39223451088119915,6.234711220833334,0.6716809720222033,6431474.497916667,611065.5189333962,2.09967231625,0.22508029136198443,10660,0
13.211095316666666,0.30340357317590827,4.16104442375,0.5020122657512047,172161924.625,10716537.896586005,3.217977954583333,0.367974857677089,10702,0
11.961121808333333,0.4977434621318334,7.941954872916667,0.686915489604291,41582310.3875,4208852.232279373,1.51633098625,0.13453051971595678,11216,0
12.288102645833334,0.49092958939070075,7.5832121375,0.6786136326335585,1438088418.875,141260656.78951487,1.6323635866666666,0.14868868769472512,11362,0
12.8124870375,0.42955326340103356,6.65820095,0.6863076823788727,12241637038.75,1199221081.2515063,1.94370237875,0.20040837281804044,11391,0
13.250829491666666,0.28254701791937314,2.4751623258333333,0.18045250664075077,103139948.45,1279818.7035754381,5.378376734166666,0.35794468598762175,11432,0
13.24510445,0.28438807509736275,2.8517085695833333,0.25133925621198955,101801548.49583334,2083848.5497284017,4.67684815,0.37934590753521735,11454,0
13.081046866666666,0.35136613044195053,5.591015469583334,0.6534333432261902,5265611376.25,482359719.2848417,2.3705419741666667,0.2747635905121843,11612,0
13.249023570833334,0.282460976812093,2.735001497083333,0.22789254463416247,9741065373.333334,171881674.14871526,4.8742487475,0.37474037768208135,11684,0
13.228944491666667,0.29120837816697176,3.6790337166666665,0.42335599033323523,35053353.92916667,1668217.4251855777,3.6394978725,0.39168462706655816,11738,0
13.1612338,0.3220639701080544,4.926132894166667,0.6023741503481446,1076248376.9166667,87426208.34768516,2.7097235233333334,0.32134979249409845,11763,0
13.2495408625,0.2839156832326671,2.395453370833333,0.17044650203914874,751541156.125,8619686.00717485,5.5553102675,0.35755918388295416,11933,0
12.777382254166668,0.43651477647011594,6.74315032625,0.676424942016288,340689600.1666667,32830047.9987521,1.9129135333333334,0.19273233003395468,11965,0
13.118356633333333,0.34221868829221064,5.31243186375,0.6399054907050653,1774673578.3333333,156291435.6490717,2.5035698925,0.2945234086862895,12015,0
13.248145354166667,0.2837634955192571,2.3350170479166668,0.15912986790297043,60137612454.166664,632987172.2761488,5.696395349583334,0.35201899692692157,12044,0
12.250441175,0.4925853608914157,7.628324854166666,0.6875987786433877,6088040278.75,612147822.3131511,1.6180179029166666,0.14967576891288958,12082,0
13.017418825,0.3751875221934401,5.94554354625,0.6653912593756941,85893614.96666667,8053764.1841969835,2.2157049420833332,0.24538719870377027,12208,0
11.571554834166667,0.511244148662574,8.266307558333333,0.6820658708262612,1041176995.9166666,106458490.75947872,1.4084301504166667,0.12118429289399149,12242,0
13.245322695833334,0.28712928253463255,2.6223744141666665,0.20462706389230387,1315081480,19471647.48496107,5.078118081666666,0.36495127885206674,12247,0
13.2468337125,0.2840405527098199,2.8572434329166665,0.24898897155451633,652139247.125,13294255.03694843,4.667892212916667,0.3771687770722683,12309,0
13.246023916666667,0.28293559016880043,2.30407341125,0.15555635514445224,604481043.375,6110866.774459324,5.771308311666667,0.34978855347549676,12342,0
13.231522695833334,0.2936855862462403,3.5960591925,0.4029914539572,4947126671.666667,219104836.2839518,3.7219128970833335,0.3904839857685805,12532,0
13.224433783333334,0.2935204516968705,3.8627416245833333,0.4516684943352597,4942434259.166667,262049501.6521643,3.4668122929166665,0.38096339647112487,12614,0
13.247434608333334,0.2852102981769552,2.85867250875,0.2528773101251725,364930696.1666667,7557395.518859534,4.666694758333334,0.3822567142852003,12840,0
13.045532404166666,0.3659633675540303,5.7889870341666665,0.6575142478959828,3159151195.8333335,290528029.7414337,2.28131370125,0.2554264901068869,12984,0
11.614102193333334,0.5049216623227238,8.241137522916667,0.6850948703774249,1129805035.7916667,114984512.38221462,1.4180180575,0.12169698051689484,13154,0
13.207429625,0.30058715926617,4.268761930416667,0.5209973914822092,343571506.7083333,22698921.60801467,3.13715644875,0.3648634571794411,13173,0
13.238588716666667,0.28693130882091905,1.17334545125,0.04080893675758629,709477609.25,5449655.065926513,11.290512295833333,0.2833861611710132,13296,0
11.932695370833333,0.5064714015328782,7.972996246666667,0.6826084592272531,187455472.16666666,18881391.27278033,1.5065912179166667,0.13273793803491996,13655,0
13.241071308333334,0.2881699844306919,3.0849190208333335,0.29123205928924817,999055407.5416666,26653207.115933534,4.3267775625,0.3793079143320152,13804,0
13.242912933333333,0.2824514450311396,2.9790415075,0.273102158014601,123286796833.33333,2946259116.6889215,4.479000535416667,0.379956177955903,13985,0
13.222545629166667,0.2929895916184777,3.92431415875,0.46899969575406053,2477361168.3333335,138945857.3445836,3.413909965,0.3837859409981623,14091,0
13.249219691666667,0.2835124207160375,2.01682927375,0.11562787149157044,1276493812.0833333,10435691.077940106,6.587069083333334,0.33382503355092685,14158,0
13.201195245833333,0.3070179828303582,4.3386852183333335,0.5309571270533379,44469470.5875,3017779.0829776716,3.08538737875,0.36016904704216346,14370,0
13.236853204166668,0.28853146861029866,1.2172420516666667,0.04329187992897923,426153867.125,3272615.4926107656,10.882452429583333,0.28333391918570744,14434,0
13.2210487875,0.2985226865792,3.9829374154166666,0.4817589720203152,372926153.5416667,21725832.195748564,3.36445086375,0.3839184251452688,14687,0
13.092031191666667,0.3519793804965837,5.52602722875,0.6475982023525813,4708012859.583333,421714372.6913979,2.4003680520833335,0.27680532953582604,14954,0
12.723860341666667,0.44596766628743073,6.8764777125,0.6782803910789567,466369605.375,45637807.14261125,1.8674398666666667,0.18637165495253732,14965,0
12.87435085,0.41618589610006673,6.497029118333334,0.6748124384378353,47625244170.833336,4566177502.389114,2.0019299841666665,0.2079860554483416,14994,0
12.3122715875,0.48958686098629656,7.553123949166666,0.6825816563442757,29221050333.333332,2875275127.11678,1.6422634416666666,0.149896984794665,15048,0
12.981782841666666,0.38546545058365217,6.0885222875,0.6607423269402575,4317932683.333333,401772701.6518267,2.156100585,0.2316103191923472,15151,0
12.928454829166666,0.399251216598765,6.3135715925,0.6727748687550552,7764250433.75,742190361.472116,2.07000006625,0.2204225305686007,15194,0
13.132873566666667,0.33207794455719497,5.188074070416667,0.6186610277620644,487418115.5416667,41461915.18142639,2.5658340320833335,0.29943014704851423,15232,0
13.201215791666666,0.3054993228000671,4.364376970416667,0.540409602747103,324038554.25,22442166.108868428,3.068097362916667,0.36122001628855915,15327,0
11.81014272625,0.5126597010863314,8.076571102916667,0.6821884372344272,1517058618.75,152624011.38303378,1.4715979116666666,0.12735567664260622,15396,0
13.149151375,0.3309452110676928,5.0793013333333334,0.6144976285297474,23435204.579166666,1957749.3065530425,2.6249510729166667,0.30953534023960344,15493,0
13.1991620875,0.3033571339529901,4.38959205875,0.5369193663815349,3549581290,244429590.5903015,3.04917784,0.35631636581569925,15595,0
13.0945394375,0.3475916229079465,5.489817031666667,0.6458082893754398,362109781.75,32566886.254364464,2.4169310558333335,0.27977334480877186,15750,0
11.402449235416666,0.5091980100697455,8.39936777,0.6833719220065259,819305160.5833334,83972055.3234116,1.365535635625,0.11545349747002337,15781,0
12.4416373125,0.48263151315186203,7.3819149345833335,0.6885500687913676,46935061.733333334,4657067.47070945,1.6989895308333334,0.16023923477164767,15876,0
13.243991283333333,0.2850476459746795,3.11830791375,0.30590093361827875,1877776921.25,53366179.34661006,4.28401422625,0.3882606401977692,16002,0
13.229918308333334,0.28810678360882097,3.7094839783333335,0.4265991443183558,929981771.7916666,45175505.619937964,3.609831997916667,0.3884843310265847,16138,0
13.246927904166666,0.2851879274309407,2.349749845,0.16297786198403863,5471507775.416667,58399956.808590174,5.66098190375,0.3557060026749535,16214,0
12.963482725,0.38941833861972047,6.176231438333334,0.6664367907456918,310451942.2916667,29286723.431081932,2.1223324741666665,0.22793306789360002,16322,0
13.247656016666667,0.28341602968053525,2.27772609875,0.14996443644397606,1781813472.5,17662275.30544835,5.837647902083333,0.3456322501913367,16386,0
13.238262825,0.28600227692529473,3.229987154583333,0.3199227396780842,215603269.08333334,6710408.2353738155,4.135131600833334,0.3817786332581852,16712,0
13.0938651375,0.34692906093404424,5.48288533125,0.6449202264131202,238914805.33333334,21508164.15604576,2.419868515416667,0.2801745804898972,16876,0
13.16043325,0.3230080217107999,4.9060009283333335,0.6088578874413353,31216417.991666667,2543445.6673927447,2.7216953383333333,0.3262111993055908,17019,0
12.988698358333334,0.3819237107261591,6.060917835416666,0.6595983751435396,292459825.75,27104988.881524462,2.1672269195833334,0.2334422052797518,17031,0
13.2437553,0.2850392789932943,2.74810158625,0.23290974188742242,57804270.87083333,1043615.734890959,4.849995854583334,0.37737881907066956,17649,0
13.139784808333333,0.3314828278085112,5.12166309375,0.6260560177470592,113012500.1625,9672535.920925656,2.6021603641666666,0.3099997964601229,17674,0
13.231233429166666,0.29108408404429603,3.7203034945833333,0.4262634360367674,1194266406.6666667,57949717.89416341,3.5995067629166666,0.3868302008449948,17827,0
13.192184758333333,0.3076890066548131,4.545922773333333,0.562788510747748,37913146.233333334,2794263.369962945,2.9441280225,0.35122695346349697,17847,0
13.245373695833333,0.28532995404493655,2.701436645,0.2208120169163005,32773933666.666668,545006428.5914639,4.9319765625,0.3685882259459007,17951,0
13.245562145833333,0.2858506639271018,1.6454977920833334,0.07561799391649077,93538498304.16667,722402940.079981,8.06214678875,0.30967974744940063,17986,0
13.244189920833334,0.283713863385287,2.911609295,0.258771694230085,39099612.0375,853628.0228050565,4.58103622375,0.3768516022656326,18070,0
13.240775675,0.28515757593552393,3.1815358120833332,0.32019141546606605,195048884.5,5993863.014178429,4.1998772070833335,0.3913227969346029,18088,0
13.2463137875,0.28507742887446164,2.4939083295833333,0.1854775410188921,124412177,1592016.6880830626,5.3371807533333335,0.362625122531754,18346,0
13.2444005875,0.2861063414507747,2.56298363625,0.19520751431216393,2258540614.1666665,31652908.489691645,5.1939923920833335,0.36337817463106814,18538,0
11.38113296375,0.5152008278217695,8.394656906666667,0.6803886928798234,798845213.3333334,82054090.52853495,1.3636993429583333,0.11562255232750278,18567,0
13.242561629166667,0.2865342236711316,2.976302894583333,0.27145405773072906,342676114.125,8123353.774573237,4.4826289416666665,0.37846655912382654,18707,0
13.138792279166667,0.3332558163269901,5.148568270416667,0.6168019001488015,323398090.375,27378355.563160595,2.58699147875,0.30295824523097603,18747,0
12.622049175,0.46124543638195165,7.077446812083333,0.6703207881437628,18365180041.666668,1781516834.2862916,1.7984756608333334,0.17282175203080077,19039,0
13.240705366666667,0.28531979508630906,1.2904273408333333,0.04784611362947946,15791498075,121858162.99475549,10.26941319375,0.28729565329140894,19455,0
