t_sf_np,t_sf_sd,tau_np,tau_sd,A_np,A_sd,x_np,x_sd,id_np,id_sd,logSFR_today_pred_np,logSFR_today_pred_sd
2.6949984093333335,0.5254250436660084,4.108789409666667,0.9829273956491795,7562973795,3454220624.8878202,0.6894653569666667,0.1938509231321651,3995,0,-1.2519300484529334,0.26077270601963726
11.90156172,1.441190042208059,3.597599494333333,0.7203018685116773,4794847034,307785351.14392436,3.3820502396666665,0.43383518354303846,4129,0,-0.8368642560876667,0.15217871232099425
12.209429911333334,1.3763605834417207,2.8519011736666666,0.5018023942892225,877514995.1333333,26332641.914839905,4.346238735333333,0.43653624522925233,4183,0,-1.5109510182,0.12335365963348432
10.162678609666667,1.6010502788286303,4.187307014666667,0.9296160583645164,6801782803,786203763.3802861,2.488207275,0.3740791960658358,4228,0,-0.7558621339633,0.19586710088852535
12.181532932333333,1.4134563328322287,2.0326782173333333,0.31142520066968865,23095978743.333332,226037587.67409056,6.039420019333333,0.392402096128968,4298,0,-0.15929342412818,0.11221826556803552
12.174009226666668,1.4140421228756415,1.939775506,0.291357750701917,1597267913.6666667,14137506.765591007,6.3196067823333335,0.3820475013987669,4352,0,-1.3492584545333333,0.1117406630808325
12.212212623,1.3858690132921834,2.635420794333333,0.4460410724809062,75244229850,1666168180.429823,4.69361265,0.42439114449961746,4355,0,0.4270377746,0.11904260352688588
11.411093191666666,1.526754968555497,3.9735023993333334,0.8296825153372855,17150517243.333334,1460206302.546733,2.939504815333333,0.40258975568681826,4482,0,-0.3308902495211767,0.17136550813673654
3.564872064,0.6617927160334216,4.126050553333333,0.9732849674514907,78464820440,30868644148.818745,0.9039554740666667,0.23441308251044066,4514,0,-0.04783038398093667,0.24799423502637802
10.801178180333334,1.595049489771426,4.110611395,0.8967218935733519,8757877684,872910555.7325828,2.692915393,0.38593953782218365,4573,0,-0.6362866329533333,0.18852430933606357
12.211214867666667,1.264732512054175,1.465059617,0.18147405705728153,16862807010,128854203.50685218,8.362177203333333,0.3345644858381088,4608,0,-0.6554883601666667,0.10239099273684103
10.732924393666666,1.5941534953906733,4.127969417666667,0.9083319843519718,24934399343.333332,2568653081.412836,2.666247477333333,0.38919398507006325,4618,0,-0.18465243830752667,0.18993468227360016
12.223149059333334,1.3799914114231058,2.192190463,0.3367207324668887,270500049.46666664,3155446.9968629456,5.62364963,0.39525540394494463,4660,0,-2.057276191666667,0.1109948702897013
4.347398528,0.7770433637190247,4.146509276,0.9641030635600953,123446547780,41186855026.04366,1.0914108542666667,0.2568765035277136,4942,0,0.26351568219832666,0.2380155519489854
2.0035087793333335,0.4008659608331216,4.086540291333334,0.9716343811036021,13735203888.666666,6981857076.068898,0.5167168341666667,0.15438071448891968,5019,0,-1.215117342593,0.2649269508164551
7.506555884,1.267486931910018,4.205834586,0.961283077422237,12538583594,2394175357.7572103,1.8398837578,0.3363703347665244,5085,0,-0.52308351490134,0.215479660606274
11.965474338666667,1.4069812274802125,3.550757083666667,0.6922966900135749,608206658.5666667,36771343.02394438,3.440982416,0.43027228639332277,5090,0,-1.7296113795666668,0.14588142093852824
7.884364767,1.3121094015592174,4.200633743,0.9515612172473678,62225015836.666664,11047765554.622883,1.9322237856666666,0.34133133589880144,5193,0,0.18404950068309067,0.21028706936584168
9.766439141666666,1.593084287699448,4.195755423333333,0.9541807505977092,791859437.5666667,99799016.42273669,2.389965239,0.37381678692436454,5339,0,-1.6893579747333334,0.2039622316606805
12.209791982,1.374297464452013,2.8282180943333333,0.4951387486342305,1861049351.6666667,54052486.64172077,4.381308604666667,0.43455386603074014,5387,0,-1.1834921822333333,0.12192554217909858
11.090026224666667,1.563960937615828,4.053344545666667,0.8674777899808294,1963797894,181491005.91432175,2.8027718736666665,0.394124450954933,5523,0,-1.2796163542666668,0.1806711389100351
8.17875157,1.36711459466084,4.204986227333333,0.9581224862116637,3734761692,640020804.837789,2.0027112298,0.3520009786416912,5610,0,-1.03218546446,0.2120856883733846
12.180185649333334,1.3107398580997014,1.5408061433333333,0.2013907023453644,123268060066.66667,948330565.2675633,7.936109792666667,0.344868747851747,5751,0,0.29165577804956666,0.10359727213172089
8.376348050666667,1.4065491899018607,4.199202468,0.9656420819239541,80171667.04333334,13136503.763535887,2.0534534502333335,0.35465498604383466,5808,0,-2.6946462466666667,0.21250946906868398
8.371891043,1.4034592853635517,4.204042240333333,0.9549450803758692,616929817.1333333,100153698.13066216,2.048301596,0.3506444878502462,6143,0,-1.8101971062333333,0.21030826744755782
12.207352856,1.3901879716296135,2.28091346,0.36110194304222554,1706137517.3333333,22544952.53767157,5.4033502386666665,0.4050086603011517,6150,0,-1.2409643209666668,0.11283240066906597
10.412735577666666,1.6252332092773283,4.164778444,0.9342445042569334,156486738.4,17317716.9972324,2.565082728666667,0.38297279200347234,6181,0,-2.3903100426666666,0.1972634649026804
12.568480873333334,0.8637135716991495,1.1985608656666666,0.09523564708635357,37761717543.333336,293309147.1952857,10.498592223666666,0.2884563017432493,6243,0,-0.8094825276333333,0.08806081996726588
12.178604755666667,1.4339498055395736,2.1281943936666665,0.3360505347466595,332496603.43333334,3598485.897002596,5.772675414666667,0.4016672163934371,6406,0,-1.975598003,0.11506781663539187
7.678313797333334,1.30405360243466,4.194855273333333,0.9675154200051509,342925465.23333335,63844104.873610914,1.8873003834,0.3436046188864535,6427,0,-2.0776256634333334,0.21674121646019778
5.398756044,0.9412763832372464,4.166854676,0.9595067879185832,1159441283.8666666,323132055.15892446,1.3429284440333333,0.28766833412411663,6479,0,-1.6604603254,0.22767268157697562
12.058475462666667,1.4077312087069576,3.3550246286666665,0.6477102694917399,11446778226.666666,594642278.8135573,3.6673752926666667,0.4421711952361109,6602,0,-0.43231257050006666,0.14128053310060962
12.187657447333333,1.296276542132123,1.5173189936666667,0.19473100034041937,3204564255.6666665,24813382.553864494,8.061867868,0.34028700944156104,6738,0,-1.3172662115333333,0.10350954757846052
12.198205611666667,1.374008276476686,1.9548778063333334,0.28658517206913,19584604313.333332,177193027.4165079,6.281959976333333,0.37875950029384725,6979,0,-0.25878995070858335,0.1084437627075906
12.190765057,1.3752567343028663,2.953826978,0.5290904695025084,122956226466.66667,4183956612.3081756,4.194052360666666,0.4397020450741487,7094,0,0.6308697364666667,0.12553947927934467
11.265043688666667,1.5657777978123495,4.001999845666667,0.8603689266315564,45175746086.666664,4026854098.9693804,2.885448956333333,0.40544157890114185,7226,0,0.08881665632348666,0.18086908221176806
12.042500669,1.4168151790561025,3.38157961,0.6574865119468543,573418923.4,30490810.275245894,3.6345901306666666,0.44010901951546605,7313,0,-1.7349385596333333,0.143232157768706
11.753638611333333,1.4899590144665942,3.736350492666667,0.7706407180341003,4164310183.6666665,296365068.3116688,3.220057013,0.42756727200127315,7438,0,-0.9138890861773666,0.16263088347076837
12.223626408333333,1.379896789276195,2.3524479476666666,0.3753095291892386,3605353113.3333335,53106477.13167952,5.249250673333333,0.41238462311524904,7769,0,-0.9089680168,0.11327811862115411
8.168758103333333,1.375527627429241,4.201841624,0.9678080674335842,5043483255,866763227.3775306,2.0026231320333334,0.3524288177241057,7786,0,-0.9005550118318667,0.21349552320078782
11.032866506666666,1.581566419560148,4.074450850333333,0.8785682079966646,4754312751.666667,452454864.87262267,2.7751672953333335,0.3954710216363898,7818,0,-0.89845791611481,0.18457536583714462
9.666614899,1.5763062372797192,4.199264156,0.9562825302341643,11482326715,1461882099.2742488,2.363703818333333,0.36894971558094186,7823,0,-0.5284083414709,0.20493178148513702
9.77371893,1.5662955338036804,4.201910802666666,0.9429634812277797,15827558333.333334,1989897773.736351,2.386853949,0.36972142305745687,7826,0,-0.3906481158145833,0.20039661249942017
7.118952545666667,1.2012869099229049,4.192975877,0.9575836595349277,1599525576.9333334,329528613.21187574,1.7523248646,0.33178539176859695,7829,0,-1.4272911816666667,0.217071953045846
12.215789990666666,1.248212522889099,1.4491584746666666,0.17710414554517256,21948473186.666668,169332855.94231817,8.456038678666667,0.3277781607042715,7871,0,-0.55991603817,0.09993579915610964
6.917559759333333,1.194276127323135,4.186688629333333,0.9758188827611742,57087541.016666666,12308464.339906348,1.7077767451333334,0.3313930355753966,8008,0,-2.880094532,0.22296033859662248
12.220543719,1.359091144662867,2.8056838193333333,0.48396679282188826,4624494245.666667,129139868.25749604,4.418545902333333,0.4327403726199374,8076,0,-0.78817370688,0.11989730880990242
5.551370190666667,0.9715683415801084,4.173144317,0.9689800926603941,4837356109.333333,1337057735.156377,1.3798933928,0.2973801149671025,8129,0,-1.0299586287043334,0.22906514889609347
9.661704730666667,1.5677728841638758,4.194500926,0.9498930512055169,1240664136.2333333,160004386.91021928,2.364959708,0.37113960396384865,8201,0,-1.4942581122,0.20297326756107734
9.648084429333334,1.5740594237982999,4.188863028666667,0.9550252523713545,4176405319.6666665,533985032.05634254,2.365374254,0.37080845925031414,8236,0,-0.9651791585563333,0.20536759739602028
11.987955348333333,1.4074650127473254,3.480493913666667,0.6768574737045829,485057945.5,27750959.509305604,3.515793378,0.43111615176632645,8240,0,-1.8185060597,0.1449149542583642
12.215588279,1.3742279097875951,2.6041792746666665,0.43555073027091634,216491098.2,4576698.335519312,4.749391102333333,0.42241674683292924,8258,0,-2.114740215,0.11695320614031063
12.201108905333333,1.3596427949359722,2.981040441,0.5290560299302987,313134778.46666664,10745876.899937076,4.158209392,0.4325716782587807,8261,0,-1.96561682,0.12462826736302027
12.201737853333332,1.3999040258597155,2.6040897933333333,0.44308334278214406,13282268163.333334,283354855.95257825,4.746364416,0.427184218633102,8282,0,-0.32554569027405333,0.11959600960196293
12.195027847666667,1.3787413296291169,2.9560815656666666,0.5282869297641488,4962092290.666667,167600796.68975687,4.191600613333334,0.43576591864336084,8530,0,-0.7634360349216667,0.12612603976049938
12.15270309,1.3491948634177104,1.6142604283333333,0.21952033250932823,29518423430,228561432.31885505,7.5617456443333335,0.34825768879073565,8667,0,-0.26067778329084335,0.10555872487799532
12.229852418666667,1.375674341108843,2.4938455326666666,0.40713956831765435,667384698.9666667,11909859.85105344,4.959436723,0.413576560926192,8770,0,-1.6306393475666667,0.11498008900902211
12.093127760666667,1.382478066622214,3.293366257,0.6197731939142656,7246483345,349939621.2206867,3.741680966,0.43478799866301077,8943,0,-0.6251719911874334,0.13613742249775057
10.647007551,1.5997900811385337,4.128591862666666,0.9126879911732221,82528972563.33333,8643433495.306393,2.644555397,0.3862939931235878,8946,0,0.33639247825662,0.19167240504674657
6.060628425666667,1.0419899571280633,4.185562454666667,0.9509818796503339,1013232733.3,253611690.54516372,1.4975355306333333,0.30629935971024974,9065,0,-1.6775923288,0.22080853542067383
9.362071175,1.5398608549425246,4.199756445333334,0.9539830118789377,17012405040,2296723759.083095,2.289279206,0.36550069372014404,9151,0,-0.3586319998627467,0.2055732079812945
11.561895622,1.522436498334137,3.868588426666667,0.8155037332681258,4289132577.6666665,341424216.23467195,3.061563204,0.41759180336084445,9194,0,-0.917416664381,0.17003973651292445
12.105009056333333,1.3764943616221386,3.2653838933333335,0.6129250039107036,16437593966.666666,776482550.4538426,3.7776466656666665,0.43845735288551785,9265,0,-0.26693704982702665,0.13453224973710093
7.4910898606666665,1.2835756371856626,4.193954261333333,0.97262484697116,612343217.0666667,117202527.30911425,1.8419670787,0.33640071843317493,9304,0,-1.8303944210666667,0.21922464578293682
12.211674747666667,1.3923327621036805,2.300633342333333,0.36663633530574186,1351901150,18553364.871700104,5.360503547,0.40941966281871733,9451,0,-1.3398639693333334,0.11350410071410089
12.166915214333333,1.3772674570049535,1.7347507766666668,0.24541004672534886,1744804763.6666667,13975051.277404558,7.050953601333333,0.3644627671361754,9686,0,-1.4084364979333333,0.1083876660136684
12.159631637666667,1.3483693983052287,1.631079483,0.22222147771199177,442125613.53333336,3440239.267335544,7.4887877996666665,0.3511078205236244,9698,0,-2.073571707666667,0.1058329795656628
12.214187783333333,1.385544561801115,2.3639683926666666,0.37930726395209735,171552581233.33334,2551129586.4133143,5.220184854666667,0.41015599212651777,9876,0,0.7708432269666666,0.1137827184529385
7.489564678333333,1.2773541278232199,4.1955344383333335,0.9695952425497475,4575841456,880996138.6796381,1.8418921136,0.3410958091135788,10003,0,-0.9576370416383333,0.21957955640380927
12.008691747,1.4004847988637172,3.4987074423333335,0.6795638904437032,744032609.7333333,43305521.883005604,3.5034909136666665,0.4311975225772961,10095,0,-1.6364299943666667,0.14396667443827743
12.221630691333333,1.3915205379623476,2.2696104123333334,0.35901864662632893,47436635330,617744076.1304346,5.43648479,0.40699652670528724,10096,0,0.19984819241933333,0.11296075612112992
2.286644939,0.45271155278790626,4.087392358333333,0.9882908711462572,524171865826.6667,258563769732.4501,0.5901037795,0.1742593086272447,10151,0,0.4728202361468647,0.26845785409254586
11.620007384,1.497863487352407,3.830897758,0.7930982832270088,140883147.5,10855071.980826937,3.1049299656666665,0.41676955855697223,10238,0,-2.3963758896666665,0.16569327651275176
9.876238662333334,1.5886467736574912,4.202413283,0.9506597474127166,18207946820,2264279552.4419994,2.413211708,0.37607725814092036,10262,0,-0.32962204023717667,0.20337259399317065
3.278264156,0.6181146971117042,4.126573358,0.9688908459616233,9635017918.333334,3913030894.1409225,0.8305822477333333,0.21574815187506136,10358,0,-1.0139485791643668,0.24896779547116163
12.152551768666667,1.3671837557634303,3.1390369173333332,0.5722741225554079,368142106.03333336,15030733.043691447,3.939045755,0.4340952363045112,10381,0,-1.9057431883333333,0.1301268608182085
12.158069549666667,1.358929411947862,1.6426795933333334,0.2257423382575601,15962081443.333334,124292773.98051846,7.435561903666667,0.35043678465050904,10421,0,-0.5069627216929333,0.10631273111825781
11.884495986666666,1.4444079229024414,3.647539786333333,0.7326857731416813,947175010.3,62559080.098599754,3.331270009333333,0.4299124133628601,10435,0,-1.5482024007333333,0.1533982439515909
5.887818738,1.019566623693328,4.177442958,0.970257069664429,756867033.4666667,194970602.59278354,1.4603766649333334,0.3049340198720914,10442,0,-1.8114879932333334,0.22718158131798713
12.180564167666667,1.3147171581949793,1.565832957,0.20522781374264049,79777614466.66667,620405916.1082151,7.809940344,0.345017866803091,10472,0,0.125384488182329,0.10441275100339396
6.394881877333333,1.109866254172733,4.1827969603333335,0.9746376577944835,41006058713.333336,9748849524.383774,1.5827126071666666,0.3200165250405279,10516,0,-0.04782932972068,0.22692720540367992
7.604840404666667,1.307168592398604,4.197569857,0.9659318175528824,11942257486.333334,2228555505.606029,1.8672612755,0.34007471012922574,10520,0,-0.5382886851910966,0.21796502149805413
12.018636080333334,1.4153518756427894,3.444452859666667,0.6680542522749419,66238179263.333336,3655846470.4217043,3.56098616,0.4330417161174864,10529,0,0.3205790661658667,0.14473389687538876
6.85296583,1.1737192437770279,4.193807419333333,0.970690006298199,15211868591.666666,3277181194.0373926,1.6883869835,0.3268179876343764,10560,0,-0.4595008180208333,0.22170541412007458
12.160185189666667,1.3433054531466695,1.5813563796666668,0.21265955228720818,36755542196.666664,284757836.5979734,7.7220836403333335,0.3463416599538072,10571,0,-0.19371964320786467,0.10561419808634352
11.314585569333333,1.5491113382804336,3.970746817,0.8461876043680846,1062631850.2,92207603.15191364,2.920040934333333,0.40801352914152544,10581,0,-1.5352982342666666,0.1771538295607402
12.179344041333334,1.3394772554156888,1.625587733,0.21972370962279664,20881564960,163967834.72140455,7.525821568,0.35182242562651855,10582,0,-0.4073027865666667,0.10510444286650253
11.745330122333334,1.4631388380971369,3.7724810933333335,0.7652433747558604,2662100611.6666665,191376686.15414637,3.1841317873333335,0.41702502817051973,10647,0,-1.1143438584666667,0.15918603118755786
12.169038642666667,1.3739354490340687,3.093735704,0.5668085458145028,7824236850.333333,313157444.5659337,4.0024984193333335,0.4410780739368392,10691,0,-0.5752238892397666,0.12960828853185638
12.177716282,1.4001038806796442,1.9334113846666667,0.28824008786169514,829336830.8666667,7347180.091770171,6.341761798666667,0.38134782047455157,10743,0,-1.6369739683333333,0.11037167852957741
12.227020715,1.385627086555152,2.609416436666667,0.44189577555953685,882900292.3333334,19112590.335151292,4.746587352666666,0.43026903211769524,10751,0,-1.5053279850666668,0.11814466953510892
12.570987516666667,0.8588356560110716,1.1957700413333334,0.09475685666255386,24780632330,191620661.3312686,10.525350229666667,0.29101104594547494,10920,0,-0.9991899783666667,0.0881357383622916
12.166187498666666,1.3652414320305455,3.0651711086666666,0.5545851129228047,597368557.4666667,22868661.53787424,4.036428197666667,0.4358398111063434,10980,0,-1.689674272,0.12725179093557082
11.938358668666666,1.4193943924616064,3.566430803333333,0.70588764459284,15985237153.333334,998394175.0691074,3.4202034016666665,0.4326219582047772,11000,0,-0.3110187370384497,0.14867488565033277
12.194118926,1.4101651679945062,2.1617685393333335,0.3396000333806651,106879382433.33333,1198276851.1596751,5.691209734,0.40235749559633077,11003,0,0.5367185799,0.11286070258703025
10.914438287666666,1.5819860792860894,4.092903211666667,0.888096505895612,2134868612.6666667,207750906.38226363,2.732891325,0.39053701305760163,11036,0,-1.2478261675333333,0.1852729878890145
12.224294564666666,1.2269718921958965,1.4215786663333334,0.1697023879341528,1960133654.6666667,15234426.80079376,8.624343710333333,0.3277730697674316,11047,0,-1.643556521,0.1002532444569619
9.861250895666666,1.5937623235574663,4.196215261,0.9513288824112452,9997691398.666666,1241334184.7500741,2.4128570573333334,0.37583473693694636,11100,0,-0.5884914806769,0.20337602428516105
12.211904295333333,1.3656088955009016,2.84370089,0.4964749953051748,5887410128,173499862.77340308,4.358866104333333,0.435472486622979,11102,0,-0.6841849961073333,0.12179520597625185
11.128168656333333,1.5672705426270275,4.040190752,0.8653524118338166,745510885.6333333,67610989.67230478,2.8213618913333334,0.39396881201864736,11114,0,-1.6982502840666667,0.18044001406652457
4.2063798776666665,0.766360995800359,4.132628740333334,0.9731214663052343,1274171873.3333333,437959027.33103913,1.0624743997,0.2606754980847148,11169,0,-1.7351465721,0.2478900985160096
10.657280634,1.5979250827827394,4.135590786333333,0.9055464352936817,4840393468.333333,503226808.6524394,2.6413464886666667,0.3847549375544858,11317,0,-0.897270670584,0.18972193902902562
4.010402434666666,0.7282540770744632,4.1428497166666665,0.9740223616541596,3532773492,1279589948.4539564,1.0109415999333333,0.25091175941947647,11326,0,-1.3262989101466667,0.24448546491167034
12.24080336,1.3735866032316357,2.5370011323333332,0.417964740177042,3645010185.3333335,70476178.15816852,4.8823462373333335,0.4236427505415208,11370,0,-0.8926843612666666,0.11571271127727753
10.721632792333333,1.5996496720728817,4.11997882,0.8998668811397865,6207090406.666667,635386752.8400143,2.6667607256666668,0.3846880223990292,11501,0,-0.7867936365446667,0.18925260926454304
12.129854180333334,1.3903053129074987,3.1465948046666665,0.586257514654449,9343040330,392839071.8901289,3.9252920953333335,0.4408844200380307,11609,0,-0.5006712064504,0.13277167498754106
12.11486851,1.3953056614501649,3.2036266263333335,0.598095690834949,292605373.73333335,12933576.925820893,3.8511465166666667,0.435996876213032,11637,0,-2.009699369333333,0.13534501548071917
7.406398072333333,1.2480621817874118,4.198847757333334,0.9587816552414379,75395461383.33333,14615806851.079212,1.8184687480333332,0.33340750881141007,11702,0,0.25486632476845,0.21551698411552295
11.956009334333332,1.410023131830939,3.571666596,0.6979403673519002,1518137095.6666667,93445299.74594586,3.4179703266666666,0.4256381043933023,11862,0,-1.3348775806666666,0.14695075595980195
12.210614708333333,1.3703623928485582,2.908799734,0.5159155062386299,9088327416.666666,292639964.27784115,4.263858226666667,0.4376707442849119,11872,0,-0.4989107846081933,0.12403725737412026
11.950504389,1.4392778616462474,3.528480177,0.6981737538243731,437136011.2,26312677.01393625,3.4598083563333333,0.4334755036705201,11952,0,-1.8686022140333334,0.15017534145172068
9.277456263333333,1.5242690668443772,4.207229339333334,0.952361003307435,5041909376.666667,696004425.8790454,2.264751213333333,0.36304836196191814,12115,0,-0.889058143341,0.20590495556195812
12.160838587666667,1.422704583768157,1.926045331,0.29111911691456854,50876729946.666664,450214830.87039864,6.358024106333334,0.38201585044319086,12180,0,0.150559046746078,0.1117952647037512
12.155725834,1.3470181899780722,1.607067144,0.21738553695070373,14787637796.666666,115263662.51400247,7.596754306666667,0.34771255713076976,12277,0,-0.5670826808433334,0.10621618945450571
10.650853845,1.6022373051167595,4.1360639,0.9152993213436857,4429542016.666667,462492659.7712708,2.641241011,0.38713208584350667,12413,0,-0.9353204781526666,0.19229486371120197
12.197538690333333,1.267262650981448,1.485461945,0.18618834660155464,5811887340.666667,44650227.97407143,8.239829865,0.33661467874410445,12621,0,-1.0933507104,0.10074604566332794
12.069248266,1.393257125118551,3.355214125333333,0.6382364515469516,9269372559,473355653.47858423,3.667707153,0.4339035421323581,12684,0,-0.5244545886963666,0.13911803246358936
12.154330492,1.3726471893773997,1.6640515056666667,0.23215627066095632,283647731.03333336,2229505.6692926153,7.339789359333333,0.35775732038671954,12699,0,-2.2412834623333335,0.10749259996593795
12.182338305333333,1.2983959833777945,1.5414940783333333,0.19920453568125668,31225819353.333332,240831299.38875055,7.933062398,0.3407328292409666,12713,0,-0.3043940459733,0.1028006283744966
12.205432597333333,1.4081147234881648,2.211222369,0.3493085583216674,242008168.16666666,2902225.073462177,5.570462799666666,0.40232560138477746,12753,0,-2.1000153613333334,0.11336609748129307
12.197694736666667,1.3952103989100157,2.6756344766666667,0.46152255519960383,11334694426.666666,270218869.1206548,4.621217396666666,0.4306710183894338,12799,0,-0.39388509706523933,0.1206346574250883
10.877684278333334,1.5937082068360664,4.096463532666666,0.8950720925368311,7046582839,691572647.1903113,2.721923714,0.3903136854054527,12863,0,-0.72905008919,0.18728506566670441
12.198751635666667,1.3688362358823487,2.8734660093333333,0.5032261894139172,938020058.9666667,28323290.27424171,4.309362752666667,0.43239647127012387,13050,0,-1.4822197245666666,0.12295113273323721
4.00966445,0.7323767713240615,4.137749789,0.973829289918674,2395445037.233333,865064844.8084842,1.0114487848,0.24965429077638326,13071,0,-1.4930687731666668,0.24385643737022475
2.847039959,0.5422687675077573,4.114739888,0.9755334397308489,11352899777.666666,4979181246.5576515,0.7260489773666666,0.19878528458051578,13094,0,-1.036725655602,0.2564579481856403
11.129418798666666,1.5757535717216413,4.025476956,0.8655491166292628,6274291540.333333,568541848.9370656,2.8326973656666667,0.3966109592411897,13146,0,-0.76996951538,0.18284980709036985
5.796391323,1.015255470654122,4.168085119666666,0.9681954943342627,1998824018.1333334,523981346.7601878,1.4409947957666667,0.30219255382092913,13174,0,-1.3928335439666666,0.22868796932930832
12.218409056,1.3889670588362322,2.5738003763333333,0.43120542740451345,18607962693.333332,378069648.115494,4.8059742876666665,0.4230192151233929,13306,0,-0.18121839749034332,0.11803605354439657
11.591038593,1.5268355966354297,3.883093317,0.8156150028646425,892961647.1333333,71721694.48183952,3.0578818643333334,0.4187581896508305,13388,0,-1.6023076282666666,0.1710052040514024
12.171364133333332,1.4061067279205441,1.938653562,0.29108980327173567,7768003895.666667,68501989.41377957,6.322415554,0.3844438726609915,13435,0,-0.6625684304333334,0.11081257617766646
1.4365890953333333,0.2734011705445378,4.079093768666667,0.9766800587606208,13989681649.333334,7207420153.694908,0.37325667663333334,0.11693115075023874,13496,0,-1.4751762007066667,0.27431405252924396
11.827339001666667,1.455848337438288,3.682654289,0.7465195657481429,4138686970,281070475.59420776,3.2843737643333335,0.42514045772320885,13563,0,-0.910920016075,0.15615232011026256
12.171480930666666,1.3406680781485274,1.637688044,0.22228360263471394,10980976983.333334,86331078.87510179,7.465910752,0.35244914548866907,13856,0,-0.6757830938,0.10513367038035114
11.407499319333333,1.542261255360672,3.938518331,0.8332343852539713,277940763.43333334,23105329.63409928,2.96643805,0.4045603465225719,13889,0,-2.1137678473333334,0.17497008306095713
8.063383716666667,1.369553373793409,4.194866266666667,0.9633757415295694,3127003474.6666665,539754297.8450671,1.9791725221333334,0.34830141293944966,13913,0,-1.1084061868093333,0.21376663405724916
