variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
t_sf[1],7.8764843246666665,7.817115,1.3341440100668434,1.3220714849999995,5.79827,10.157214999999999,1.0006070792519104,25449.42631314791,17688.615710370614
t_sf[2],7.439897802333333,7.36663,1.2661477514359962,1.2482380049999997,5.471006,9.6100805,1.0002319014618706,27633.864760018678,19318.220113389667
t_sf[3],12.034032730333333,12.354,1.4176204760749125,1.326927000000002,9.243995,13.678605,1.0001372833480262,17271.10052920534,13935.638957552997
t_sf[4],12.226098131666667,12.60865,1.3799494069633924,1.1761465799999977,9.4468585,13.710905,1.0004682492613413,17087.34002078224,11097.622701463859
t_sf[5],11.858249699666667,12.1493,1.4437459955150254,1.4059495799999995,9.072377,13.6357,1.000121565155374,18244.324269678484,14909.418481124929
t_sf[6],12.185873572,12.56905,1.4096959069818022,1.2180300299999989,9.332203000000002,13.705305,1.000323878710873,16261.932464383102,10309.770252838218
t_sf[7],12.205407015666667,12.60445,1.3953732827980172,1.1992751399999992,9.3029665,13.706405,1.000123623114473,17277.930462611126,10385.66712050162
t_sf[8],7.479391581,7.414524999999999,1.2601482350130073,1.233159962999999,5.520687,9.650196499999998,1.0001874396985162,27506.260036745967,19124.349232192806
t_sf[9],11.475459506666667,11.68945,1.5271072833194712,1.6064712299999997,8.6377835,13.5462,1.0005817878896108,19945.502106940854,16474.830356555583
t_sf[10],11.489240243333333,11.6902,1.5132740258412896,1.5877163399999998,8.7012805,13.5451,1.00012751534883,20185.86977468431,16267.641388212154
t_sf[11],12.191418877,12.55965,1.3765088427429035,1.1938636500000013,9.44633,13.697705,1.000395391685491,16298.507534278471,12124.249644109172
t_sf[12],10.047004941666666,10.0327,1.5859209776528975,1.625448509999999,7.411801,12.694145,1.0006091680745905,23102.146332651733,14115.263035424516
t_sf[13],12.233819786,12.60525,1.3689704744204414,1.1824476299999989,9.461378499999999,13.70361,1.0004515121051263,19081.732389691297,12308.387118616893
t_sf[14],5.795725552333334,5.73881,1.007174101360172,0.9936607589999996,4.2616724999999995,7.540912999999999,1.0002954810834108,25288.264092505284,13574.371891841543
t_sf[15],11.956796272333333,12.27765,1.4353474939961979,1.3711826099999989,9.17365,13.659905,1.0002756766847274,19229.582536055463,15856.44600686353
t_sf[16],11.487528975333333,11.69515,1.518245081146246,1.5580643400000005,8.704828000000001,13.549705,1.0000530387457602,18081.56539234655,14060.921294531134
t_sf[17],9.546661777666667,9.50985,1.5753471409172064,1.578494568,7.012949,12.240535,1.0006437937093893,19637.178688463508,12353.59702009977
t_sf[18],12.182398532666667,12.58035,1.4150437369092868,1.2221813100000012,9.2637895,13.7079,1.0004881958708507,16071.930721919958,9000.12332859497
t_sf[19],11.502762740333333,11.70285,1.5047365044860639,1.570295790000001,8.744018,13.5564,1.0001217079624751,20223.18393574241,14840.026613767252
t_sf[20],11.634252667,11.863,1.4832725994245666,1.5189236999999995,8.869532999999999,13.586305,1.0002536560460598,18704.044508268318,16029.327239108368
t_sf[21],7.783622496333333,7.729685,1.3297328186919188,1.3141025099999994,5.718886,10.06671,1.0002103569513032,25818.473670698677,17302.358144046226
t_sf[22],2.6949984093333335,2.650405,0.5254250436660084,0.5185541759999998,1.914618,3.616933,0.9999943640909483,41667.33499515283,18920.21348029285
t_sf[23],11.90156172,12.19685,1.441190042208059,1.4144004000000008,9.165370500000002,13.6529,1.0003143555329295,16206.791418223722,12923.94854194822
t_sf[24],12.209429911333334,12.58245,1.3763605834417207,1.1783704800000006,9.4462545,13.7,1.0001169024795362,13825.62871603948,9569.299223945025
t_sf[25],10.162678609666667,10.14755,1.6010502788286303,1.661920469999998,7.534314,12.855875,1.0000855598303682,19010.853263588026,11556.703148796116
t_sf[26],12.181532932333333,12.5864,1.4134563328322287,1.2122478899999993,9.245925,13.707205,1.0012694080177775,15898.072717375602,8108.92195297656
t_sf[27],12.174009226666668,12.5783,1.4140421228756415,1.2269256299999993,9.187208999999998,13.7063,1.000137970926499,16925.631041871995,9399.043175631881
t_sf[28],12.212212623,12.58575,1.3858690132921834,1.1926775700000014,9.3946915,13.706305,1.0002901768621697,17288.175752105413,11991.872567039265
t_sf[29],11.411093191666666,11.59245,1.526754968555497,1.5957965099999996,8.6097655,13.546505,1.0002641742009604,18964.874862367025,14218.043691478986
t_sf[30],3.564872064,3.5093050000000003,0.6617927160334216,0.6467916630000007,2.5686225,4.732211,1.0002461546129366,41345.51794377849,18346.46755837201
t_sf[31],10.801178180333334,10.88065,1.595049489771426,1.6816687019999998,8.0598625,13.269544999999999,1.0001828345906012,20166.96701005707,15174.942040133392
t_sf[32],12.211214867666667,12.53455,1.264732512054175,1.2479785500000002,9.6510935,13.7023,1.0001880540731902,17906.580913005677,10035.735766282043
t_sf[33],10.732924393666666,10.815999999999999,1.5941534953906733,1.6741519199999986,7.9539155,13.211705,1.0004396449629203,17953.866654082547,14228.57323204844
t_sf[34],12.223149059333334,12.60265,1.3799914114231058,1.1833371899999994,9.3756405,13.7081,1.0002176242108873,16105.695020644604,9672.379422825317
t_sf[35],4.347398528,4.287675,0.7770433637190247,0.7703663730000004,3.174825,5.704756999999999,1.0002146003312884,38477.07831738261,20172.96549742345
t_sf[36],2.0035087793333335,1.970045,0.4008659608331216,0.38767766099999995,1.4089345,2.7186345,1.0004603031773527,34993.23886161975,13766.901607090474
t_sf[37],7.506555884,7.43903,1.267486931910018,1.243160100000001,5.540672,9.697004,1.0000921086669574,26566.967973262228,18034.960208313834
t_sf[38],11.965474338666667,12.2556,1.4069812274802125,1.3636954799999992,9.2342295,13.652405,1.0000840208265287,19266.15785651757,15631.348953879093
t_sf[39],7.884364767,7.818515,1.3121094015592174,1.3057999499999997,5.836108,10.140915000000001,1.000280500815625,29848.49729053242,19927.163986964228
t_sf[40],9.766439141666666,9.744525,1.593084287699448,1.6156855889999997,7.173703,12.461409999999999,1.0002587956317326,18457.4815582514,11760.333834593905
t_sf[41],12.209791982,12.58085,1.374297464452013,1.1943084300000002,9.391731,13.703505000000002,1.0002981068200811,17490.69312722992,13393.12059708079
t_sf[42],11.090026224666667,11.205449999999999,1.563960937615828,1.6589552699999996,8.2921025,13.405809999999999,1.000181840994735,19529.11999577293,13882.547088221445
t_sf[43],8.17875157,8.127479999999998,1.36711459466084,1.3440806819999978,6.024825999999999,10.509514999999999,1.000143536574914,23991.537550188757,15913.81925891421
t_sf[44],12.180185649333334,12.51545,1.3107398580997014,1.2691055999999998,9.488316999999999,13.6977,1.0008539753545553,14866.810805141586,8035.570507974735
t_sf[45],8.376348050666667,8.32203,1.4065491899018607,1.3987293180000002,6.167915,10.785219999999999,1.000055530979454,23100.587068610694,15882.747617495737
t_sf[46],8.371891043,8.315845,1.4034592853635517,1.3685954730000007,6.1676455,10.77635,1.0007342619553026,26513.863545887056,16980.320686629977
t_sf[47],12.207352856,12.59655,1.3901879716296135,1.1928999599999983,9.3194575,13.704805,1.0001460179673631,18839.389957070023,11613.821388443255
t_sf[48],10.412735577666666,10.4356,1.6252332092773283,1.7048936310000014,7.669521,13.064119999999999,1.000190472313772,19640.22650159007,11580.532187541616
t_sf[49],12.568480873333334,12.71415,0.8637135716991495,0.9972708899999986,10.9973,13.70881,1.000635743472646,18692.710437266596,13131.247152304186
t_sf[50],12.178604755666667,12.585799999999999,1.4339498055395736,1.19616168,9.195225,13.706405,1.0001473579636742,11488.921518652189,4716.187456675557
t_sf[51],7.678313797333334,7.61646,1.30405360243466,1.2766520339999992,5.640163000000001,9.929222999999999,1.0000905145388024,28318.945173229047,17208.89758306276
t_sf[52],5.398756044,5.34036,0.9412763832372464,0.9294345270000003,3.9675830000000003,7.0351219999999985,0.9999510593266617,36029.3237979206,19555.88562335435
t_sf[53],12.058475462666667,12.39585,1.4077312087069576,1.2801509700000004,9.282310500000001,13.674410000000002,1.0001670904528897,15997.790988640889,11405.94947512286
t_sf[54],12.187657447333333,12.5189,1.296276542132123,1.2627304199999987,9.530389999999999,13.6966,1.0005814131426836,17102.045924541984,9044.84192885819
t_sf[55],12.198205611666667,12.57835,1.374008276476686,1.2122478900000007,9.356556500000002,13.7063,1.0003331308127241,15753.877606341304,9568.332544267281
t_sf[56],12.190765057,12.5471,1.3752567343028663,1.21024638,9.435619500000001,13.697105,1.0001893296108266,15938.778810110512,11741.71264468855
t_sf[57],11.265043688666667,11.44175,1.5657777978123495,1.6083986100000003,8.4337745,13.48521,1.000092803769188,18469.21479612505,15153.312192281515
t_sf[58],12.042500669,12.3688,1.4168151790561025,1.3028347500000002,9.244539,13.6731,1.0001703706126448,16602.76023785931,12431.081641103632
t_sf[59],11.753638611333333,12.0288,1.4899590144665942,1.4740009200000002,8.941074,13.6219,1.0002196371249326,14965.910389100685,13601.157598889382
t_sf[60],12.223626408333333,12.60565,1.379896789276195,1.1711057399999991,9.380808,13.7063,1.0002209712250367,18343.781710968575,11599.859328972478
t_sf[61],8.168758103333333,8.114049999999999,1.375527627429241,1.366193661,6.021162500000001,10.51921,1.0002030918538647,27344.382986440098,18281.385941368655
t_sf[62],11.032866506666666,11.161,1.581566419560148,1.6503561900000001,8.235997,13.38722,1.0002481180143041,19175.06496909653,14586.922660571205
t_sf[63],9.666614899,9.64898,1.5763062372797192,1.5936912180000002,7.106446,12.347039999999998,1.0003886840835974,20919.56914121333,13964.36443874738
t_sf[64],9.77371893,9.746195,1.5662955338036804,1.5869157360000012,7.2272145000000005,12.42672,1.0001484204079478,21964.83148720695,14282.973976654457
t_sf[65],7.118952545666667,7.0570450000000005,1.2012869099229049,1.1743303950000001,5.2562265,9.19513,1.0001104330614365,29595.977766479766,18006.515819024688
t_sf[66],12.215789990666666,12.5136,1.248212522889099,1.2800768400000004,9.7301815,13.7042,1.0004556932829762,21613.74605367762,12836.593385953447
t_sf[67],6.917559759333333,6.8518550000000005,1.194276127323135,1.1794379520000002,5.062596,8.978119999999999,1.0002368438612037,27042.064831537016,18442.227559934545
t_sf[68],12.220543719,12.58435,1.359091144662867,1.174515719999999,9.5049215,13.6982,1.0003435476654028,17622.930490668463,13044.97491056994
t_sf[69],5.551370190666667,5.48999,0.9715683415801084,0.96191088,4.0806854999999995,7.2423505,1.000133156411731,35484.51024837655,19432.6342834945
t_sf[70],9.661704730666667,9.642425,1.5677728841638758,1.5835279950000003,7.0890845,12.315215,1.0002093132390992,22430.805355734272,15001.982014885527
t_sf[71],9.648084429333334,9.635580000000001,1.5740594237982999,1.587219668999999,7.0800095,12.298845,1.0004142492689414,21158.93739957011,15455.772807102356
t_sf[72],11.987955348333333,12.3008,1.4074650127473254,1.32944742,9.252457,13.656805,1.0002664247580324,17983.240244629436,15563.454085899886
t_sf[73],12.215588279,12.58985,1.3742279097875951,1.1908984500000004,9.4199325,13.705,1.0001228980427974,19994.997702520523,12709.594943036782
t_sf[74],12.201108905333333,12.55905,1.3596427949359722,1.1886745499999989,9.494517499999999,13.700709999999999,1.0002520736094025,17938.883014409406,13732.96911245061
t_sf[75],12.201737853333332,12.5824,1.3999040258597155,1.1908984500000004,9.3496485,13.7033,1.0004773998926992,14576.042219721183,8858.802148375467
t_sf[76],12.195027847666667,12.5605,1.3787413296291169,1.1950497300000011,9.417232499999999,13.703705,1.000348305322558,19679.41894180133,13748.424794858707
t_sf[77],12.15270309,12.5052,1.3491948634177104,1.2834126899999994,9.372539000000002,13.6951,1.0003918127625249,16386.314849946415,9264.248247928816
t_sf[78],12.229852418666667,12.6101,1.375674341108843,1.1721435600000019,9.4034815,13.7051,1.0002627184781028,16920.75578750597,10387.34000989782
t_sf[79],12.093127760666667,12.4209,1.382478066622214,1.2760738199999992,9.3834095,13.682,1.0000859617457745,18527.86473926515,14812.643381808415
t_sf[80],10.647007551,10.7019,1.5997900811385337,1.6727805150000004,7.906969,13.177904999999999,1.0001952609961704,19321.503403961477,13464.38541163443
t_sf[81],6.060628425666667,5.989045,1.0419899571280633,1.0267523909999998,4.4618015,7.875404499999999,1.0002082953310512,34012.466756649046,20154.549572627417
t_sf[82],9.362071175,9.326855,1.5398608549425246,1.548516396,6.8994979999999995,11.97114,1.0000154878623655,21822.53767446546,15519.525371357138
t_sf[83],11.561895622,11.7944,1.522436498334137,1.5654032100000006,8.733840500000001,13.5803,1.0003480145936836,18450.909064685788,15944.44970717698
t_sf[84],12.105009056333333,12.43205,1.3764943616221386,1.2613960799999993,9.370883,13.683805,1.0001955087902232,16476.92919763839,12739.73584444501
t_sf[85],7.4910898606666665,7.432650000000001,1.2835756371856626,1.2675340440000007,5.466895,9.687866499999998,1.0003200262095533,31184.502875353624,18793.248675066505
t_sf[86],12.211674747666667,12.60625,1.3923327621036805,1.1754794100000008,9.356095,13.703705,1.0002105255964535,15539.529338133776,8513.488973591766
t_sf[87],12.166915214333333,12.5404,1.3772674570049535,1.2519074400000003,9.334192,13.70861,1.000622904594567,17903.624530463137,9393.960174251639
t_sf[88],12.159631637666667,12.5266,1.3483693983052287,1.2602841299999992,9.3804625,13.6973,1.0000575783477723,16254.886732296438,8816.985380824068
t_sf[89],12.214187783333333,12.59815,1.385544561801115,1.1900830199999997,9.394073,13.7076,1.0002082509655346,17010.381832134794,10373.838962189133
t_sf[90],7.489564678333333,7.4339200000000005,1.2773541278232199,1.2535012349999992,5.491466,9.681710500000001,1.0003360039485745,23347.888180622376,15333.573934766111
t_sf[91],12.008691747,12.3162,1.4004847988637172,1.3261856999999997,9.253890499999999,13.6673,1.0004536584808366,18082.696501494414,15668.746725503404
t_sf[92],12.221630691333333,12.61555,1.3915205379623476,1.1811132899999994,9.33768,13.706904999999999,1.000342739020397,16836.75833169856,10496.165241248185
t_sf[93],2.286644939,2.249765,0.45271155278790626,0.4466480760000001,1.612727,3.0918319999999992,1.0002358626477361,41341.79866503375,18557.500452153527
t_sf[94],11.620007384,11.8608,1.497863487352407,1.5361959900000002,8.833866,13.585005,1.0003043589035592,19016.210482546034,15807.524524534138
