1.treedepth__,2.treedepth__,3.treedepth__,4.treedepth__,5.treedepth__,6.treedepth__,1.divergent__,2.divergent__,3.divergent__,4.divergent__,5.divergent__,6.divergent__,1.energy__,2.energy__,3.energy__,4.energy__,5.energy__,6.energy__,1.accept_stat__,2.accept_stat__,3.accept_stat__,4.accept_stat__,5.accept_stat__,6.accept_stat__,1.stepsize__,2.stepsize__,3.stepsize__,4.stepsize__,5.stepsize__,6.stepsize__,1.n_leapfrog__,2.n_leapfrog__,3.n_leapfrog__,4.n_leapfrog__,5.n_leapfrog__,6.n_leapfrog__
7,7,7,7,7,7,0,0,0,0,0,0,9991.45,9968.42,10154.2,9857.82,10091,9989.09,0.598667,0.990041,0.794072,0.88168,0.95781,0.972915,0.033641,0.0367079,0.0315208,0.0302424,0.0363555,0.0338143,127,127,127,127,127,127
7,7,7,7,7,7,0,0,0,0,0,0,9813.87,10003.3,10057.5,9918.66,10022.5,9994.42,0.840779,0.924857,0.953737,0.815724,0.919189,0.836266,0.033641,0.0367079,0.0315208,0.0302424,0.0363555,0.0338143,127,127,127,127,127,127
7,7,7,7,7,7,0,0,0,0,0,0,9950.56,10018.1,10002.2,9963.98,10004.7,9967.23,0.866447,0.866433,0.794415,0.916954,0.967085,0.947271,0.033641,0.0367079,0.0315208,0.0302424,0.0363555,0.0338143,127,127,127,127,127,127
7,7,7,7,7,7,0,0,0,0,0,0,9901.38,10012.7,10061.8,10016.9,9989.74,9796.8,0.940868,0.943948,0.985848,0.993604,0.735838,0.624136,0.033641,0.0367079,0.0315208,0.0302424,0.0363555,0.0338143,127,127,127,127,127,127
7,7,7,7,7,7,0,0,0,0,0,0,9881.14,9886.8,10031.8,9963.87,9861.18,9888.66,0.728295,0.930312,0.809887,0.850134,0.857264,0.789803,0.033641,0.0367079,0.0315208,0.0302424,0.0363555,0.0338143,127,127,127,127,127,127
7,7,7,7,7,7,0,0,0,0,0,0,9954.25,9918.09,10047.2,10071.2,9927.69,9898.66,0.922595,0.918336,0.964502,0.954705,0.682563,0.9918,0.033641,0.0367079,0.0315208,0.0302424,0.0363555,0.0338143,127,127,127,127,127,127
7,7,7,7,7,7,0,0,0,0,0,0,10061.6,10070.9,10127.5,10027.6,10021,9930.21,0.810264,0.986641,0.754377,0.652811,0.806321,0.984275,0.033641,0.0367079,0.0315208,0.0302424,0.0363555,0.0338143,127,127,127,127,127,127
7,7,7,7,7,7,0,0,0,0,0,0,9970.68,10055.2,10025.4,10064.5,10079.2,10009.7,0.793413,0.948465,0.989613,0.909598,0.991231,0.907244,0.033641,0.0367079,0.0315208,0.0302424,0.0363555,0.0338143,127,127,127,127,127,127
7,7,7,7,7,7,0,0,0,0,0,0,9975.45,10005.6,10029.4,10169.2,10013.1,10050.9,0.983899,0.660204,0.967881,0.874024,0.925641,0.984119,0.033641,0.0367079,0.0315208,0.0302424,0.0363555,0.0338143,127,127,127,127,127,127
7,7,7,7,7,7,0,0,0,0,0,0,10023.7,10101.7,9897.11,10067.2,10002,10119.4,0.921832,0.993842,0.96905,0.935209,0.991185,0.945557,0.033641,0.0367079,0.0315208,0.0302424,0.0363555,0.0338143,127,127,127,127,127,127
7,7,7,7,7,7,0,0,0,0,0,0,10005.7,10039.3,9838.55,10055,9933.86,10079,0.67677,0.949188,0.840991,0.82989,0.848288,0.92363,0.033641,0.0367079,0.0315208,0.0302424,0.0363555,0.0338143,127,127,127,127,127,127
7,7,7,7,7,7,0,0,0,0,0,0,9963.01,10017.7,9832.23,10039.1,10042.5,9900.02,0.996299,0.816098,0.683645,0.836226,0.777387,0.896408,0.033641,0.0367079,0.0315208,0.0302424,0.0363555,0.0338143,127,127,127,127,127,127
7,7,7,7,7,7,0,0,0,0,0,0,10050.8,10002.6,10019.2,10066.1,10038.6,9864.54,0.991119,0.996291,0.867783,0.872058,0.716824,0.822262,0.033641,0.0367079,0.0315208,0.0302424,0.0363555,0.0338143,127,127,127,127,127,127
7,7,7,7,7,7,0,0,0,0,0,0,10013.8,9885.87,10056.4,9975.29,9980.15,9880.07,0.883953,0.873167,0.885905,0.982388,0.964596,0.858009,0.033641,0.0367079,0.0315208,0.0302424,0.0363555,0.0338143,127,127,127,127,127,127
7,7,7,7,7,7,0,0,0,0,0,0,10026,9958.84,10032.8,9921.49,10117.8,9902.05,0.946465,0.786015,0.982138,0.965647,0.954129,0.858119,0.033641,0.0367079,0.0315208,0.0302424,0.0363555,0.0338143,127,127,127,127,127,127
7,7,7,7,7,7,0,0,0,0,0,0,9930.9,10043.6,10038.2,9970.42,10057.6,10049.5,0.910466,0.863686,0.969249,0.959399,0.772731,0.98639,0.033641,0.0367079,0.0315208,0.0302424,0.0363555,0.0338143,127,127,127,127,127,127
7,7,7,7,7,7,0,0,0,0,0,0,10036.7,10110.3,10005.3,10035.6,9972.23,10092,0.976163,0.942898,0.779941,0.906445,0.76867,0.945323,0.033641,0.0367079,0.0315208,0.0302424,0.0363555,0.0338143,127,127,127,127,127,127
7,7,7,7,7,7,0,0,0,0,0,0,9934.5,10019.5,10050.4,10000.5,9962.44,10004.9,0.753795,0.993197,0.893781,0.983432,0.839524,0.988606,0.033641,0.0367079,0.0315208,0.0302424,0.0363555,0.0338143,127,127,127,127,127,127
7,7,7,7,7,7,0,0,0,0,0,0,10004.2,10167.4,10043.5,10024.7,10011.9,10063.9,0.764653,0.81334,0.809067,0.69157,0.879175,0.774344,0.033641,0.0367079,0.0315208,0.0302424,0.0363555,0.0338143,127,127,127,127,127,127
7,7,7,7,7,7,0,0,0,0,0,0,9961.08,10038.3,10006.1,9845.29,10066.8,10081.2,0.675675,0.899015,0.799735,0.831386,0.901041,0.949481,0.033641,0.0367079,0.0315208,0.0302424,0.0363555,0.0338143,127,127,127,127,127,127
7,7,7,7,7,7,0,0,0,0,0,0,9939.59,9971.13,9999.91,9976.29,10000.6,10166.1,0.935834,0.801062,0.94505,0.923118,0.851117,0.762691,0.033641,0.0367079,0.0315208,0.0302424,0.0363555,0.0338143,127,127,127,127,127,127
7,7,7,7,7,7,0,0,0,0,0,0,10111.1,9968.68,9944.76,9880.55,10072.2,10091.2,0.989968,0.8729,0.921504,0.892615,0.706377,0.994332,0.033641,0.0367079,0.0315208,0.0302424,0.0363555,0.0338143,127,127,127,127,127,127
7,7,7,7,7,7,0,0,0,0,0,0,10177.7,10006.5,10003.4,10064.3,9956.08,10210.2,0.809748,0.949313,0.92147,0.993914,0.992609,0.77737,0.033641,0.0367079,0.0315208,0.0302424,0.0363555,0.0338143,127,127,127,127,127,127
7,7,7,7,7,7,0,0,0,0,0,0,10041.4,10077.4,10068.2,10095.9,10010.4,10127,0.790792,0.873752,0.999511,0.853577,0.598863,0.976837,0.033641,0.0367079,0.0315208,0.0302424,0.0363555,0.0338143,127,127,127,127,127,127
7,7,7,7,7,7,0,0,0,0,0,0,9985.61,10053.4,9973.48,10040.6,10053.2,10147.3,0.846791,0.902701,0.954102,0.587818,0.848152,0.844288,0.033641,0.0367079,0.0315208,0.0302424,0.0363555,0.0338143,127,127,127,127,127,127
7,7,7,7,7,7,0,0,0,0,0,0,10187.7,9885.83,9907.44,10001.6,10257.1,10085.8,0.952551,0.972869,0.99373,0.784863,0.916263,0.895236,0.033641,0.0367079,0.0315208,0.0302424,0.0363555,0.0338143,127,127,127,127,127,127
7,7,7,7,7,7,0,0,0,0,0,0,10201.5,9833.22,10124.7,10091.3,10283.9,10021.6,0.92268,0.956419,0.922833,0.79307,0.954908,0.997817,0.033641,0.0367079,0.0315208,0.0302424,0.0363555,0.0338143,127,127,127,127,127,127
7,7,7,7,7,7,0,0,0,0,0,0,10109.5,9961.17,10055.2,9963.21,10152.4,10134.2,0.914759,0.666544,0.916025,0.930255,0.777909,0.910082,0.033641,0.0367079,0.0315208,0.0302424,0.0363555,0.0338143,127,127,127,127,127,127
7,7,7,7,7,7,0,0,0,0,0,0,9944.91,10055.6,10057.2,10088.8,10044.4,9999.4,0.822118,0.935872,0.898365,0.752483,0.595828,0.908529,0.033641,0.0367079,0.0315208,0.0302424,0.0363555,0.0338143,127,127,127,127,127,127
7,7,7,7,7,7,0,0,0,0,0,0,9961.26,10080.2,10051.4,10093.7,9933.74,10097.5,0.874798,0.842486,0.98163,0.941805,0.872034,0.96466,0.033641,0.0367079,0.0315208,0.0302424,0.0363555,0.0338143,127,127,127,127,127,127
7,7,7,7,7,7,0,0,0,0,0,0,9983.3,10129.2,10003.4,9960.32,9990.02,10162.8,0.953641,0.818866,0.953376,0.979659,0.648989,0.834451,0.033641,0.0367079,0.0315208,0.0302424,0.0363555,0.0338143,127,127,127,127,127,127
7,7,7,7,7,7,0,0,0,0,0,0,10002.4,9996.25,10111.9,10102.4,9952.05,10168,0.785782,0.951301,0.982316,0.964128,0.955983,0.738312,0.033641,0.0367079,0.0315208,0.0302424,0.0363555,0.0338143,127,127,127,127,127,127
7,7,7,7,7,7,0,0,0,0,0,0,9925.51,10051.2,10121.2,9991.65,9924.08,10066.7,0.906494,0.802074,0.994006,0.958911,0.99563,0.693987,0.033641,0.0367079,0.0315208,0.0302424,0.0363555,0.0338143,127,127,127,127,127,127
7,7,7,7,7,7,0,0,0,0,0,0,9961.51,10023.8,10063.3,9960.31,9895.16,10077,0.641164,0.909893,0.752091,0.955388,0.744452,0.792399,0.033641,0.0367079,0.0315208,0.0302424,0.0363555,0.0338143,127,127,127,127,127,127
7,7,7,7,7,7,0,0,0,0,0,0,9895.9,10102,10165.5,10015,9998.78,10054.9,0.982397,0.711596,0.912977,0.979282,0.604664,0.920147,0.033641,0.0367079,0.0315208,0.0302424,0.0363555,0.0338143,127,127,127,127,127,127
7,7,7,7,7,7,0,0,0,0,0,0,10141.3,10182.1,10078.4,10085.4,9959.3,10042.9,0.560001,0.870512,0.835989,0.994322,0.829009,0.964362,0.033641,0.0367079,0.0315208,0.0302424,0.0363555,0.0338143,127,127,127,127,127,127
7,7,7,7,7,7,0,0,0,0,0,0,10120.2,10219.7,10019.5,10206.8,9951.4,10061.2,0.846699,0.804907,0.944372,0.917273,0.909385,0.812689,0.033641,0.0367079,0.0315208,0.0302424,0.0363555,0.0338143,127,127,127,127,127,127
7,7,7,7,7,7,0,0,0,0,0,0,10041.4,10100.2,9966.37,10216.8,9862.29,9860.08,0.900236,0.912116,0.709262,0.977987,0.978523,0.82332,0.033641,0.0367079,0.0315208,0.0302424,0.0363555,0.0338143,127,127,127,127,127,127
