variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
x[1],2.2022935026666666,2.1881,0.24186771860167983,0.24018119999999987,1.8290860000000002,2.622063,0.99998363002062,61745.17210957704,20719.877113654384
x[2],4.326604771666666,4.32961,0.38681014558190174,0.38610610500000014,3.6828475,4.961276,1.000122230671139,54926.840647905265,22521.45575074527
x[3],2.217408122666667,2.203825,0.2433715731191348,0.24246440400000002,1.8388985,2.644387,1.000064434817199,64151.10168682518,22247.47520304788
x[4],5.016511848333334,5.02074,0.3708894849026873,0.3675217139999999,4.39477,5.616682,1.0000630810369535,53734.539924041026,21971.60095349827
x[5],2.222875257666667,2.20963,0.245604661320252,0.24710494200000013,1.8436510000000002,2.6443074999999996,1.00008413404543,60001.26843305409,23127.979468495483
x[6],1.9423888043333333,1.93185,0.1990623182614566,0.20018806500000008,1.63549,2.2895019999999997,1.0007013932834332,62690.28529041721,22387.33033198646
x[7],2.789711744,2.777145,0.3332847011133249,0.33811434300000015,2.2613659999999998,3.3593455,0.9999815617016018,58237.53034886689,21418.546893384468
x[8],2.059039095666667,2.04644,0.2182552781630272,0.21839439300000002,1.7203895,2.4336755,1.0006333185331313,60350.158607511235,23216.535216126733
x[9],3.316853008333333,3.31426,0.3755157351617174,0.37831504200000016,2.7049885,3.9427495,1.000317846252534,56259.60668296595,20329.753054044613
x[10],1.8961029133333334,1.886025,0.18845415360168144,0.18847552500000023,1.6053895000000002,2.2232009999999995,1.0000346334379524,62592.53543710584,21138.26835713524
x[11],2.1124420843333334,2.098695,0.22729830752158925,0.22559982900000014,1.7641245,2.509119,1.000657559940556,64916.78675758685,21095.493798359323
x[12],3.125415404,3.1190949999999997,0.3666997704321133,0.3719991659999996,2.5334084999999997,3.7392455,1.000173670463091,57795.70649002211,20913.99302689306
x[13],5.2257761663333335,5.230725,0.3613019688279814,0.35822581200000025,4.6232275,5.808116999999999,0.999955261844436,57704.954188588534,22647.568685897037
x[14],5.041968215,5.04826,0.36723247739176357,0.36328889100000017,4.429495500000001,5.63461,1.0001047859430077,55495.46724490359,21163.006916986462
x[15],1.8901549503333333,1.88082,0.1877436116476972,0.18566599800000025,1.6021895,2.2132,1.0004059243300583,60067.685798654195,21778.07341014663
x[16],2.6100703293333334,2.5954949999999997,0.3107453383646627,0.31190938799999934,2.124125,3.1469810000000003,1.0000957002607909,59729.35013459684,21775.54930340881
x[17],2.170096533666667,2.1568449999999997,0.23724917091132508,0.23534792400000046,1.8039365,2.581727,1.00040944387271,60657.98892137788,21769.31188703649
x[18],3.982504611,3.9838649999999998,0.389765623899878,0.38946419400000043,3.3344,4.615854,0.9999461173648254,54654.29296004842,22080.81381953565
x[19],2.909022004,2.897405,0.35047215707391094,0.35672838599999995,2.3522715,3.498461,1.0002534943016204,60031.248930892434,21422.834106556817
x[20],4.990400543333333,4.996855,0.36514432691600285,0.3672770850000006,4.38601,5.584101499999999,1.0003308972003708,55062.86800745992,23158.096864429073
x[21],2.299702421666667,2.28431,0.26023433610367747,0.25989236699999996,1.898198,2.7536504999999996,1.0002241718673395,56901.66531651923,21910.88327170703
x[22],6.719062420333334,6.721605,0.33007397663935956,0.3281216190000002,6.1779955,7.251663499999999,1.0001731702507861,54039.09235758246,23713.981868564177
x[23],6.499582514666667,6.5044450000000005,0.3337074795823443,0.33000452100000005,5.9447795,7.0406865,1.0001045713082666,53365.324356103105,22515.533415148035
x[24],4.219984083666667,4.223395,0.3887975889008892,0.38856722099999985,3.572377,4.852815,1.0002462872230924,54469.141375954794,21714.51546216126
x[25],6.3867331,6.389835,0.3359967628333709,0.3380105609999998,5.832084,6.934412,1.0000452645001938,57681.54741116496,23605.319851564687
x[26],2.057868754,2.0454049999999997,0.21603971010419715,0.2166449249999999,1.726752,2.432891,1.0001733748140487,59118.14989475297,22830.92811840842
x[27],7.972038817,7.9733149999999995,0.3099177101900011,0.3102340500000012,7.460365500000001,8.482484500000002,0.9999965657005344,51283.178061905746,23228.91251028467
x[28],2.2805681586666666,2.26773,0.25498969304298313,0.25388042400000005,1.8839460000000001,2.719573,1.000142747501695,58372.76936801187,22716.47534651732
x[29],4.968485998333334,4.973655,0.3700869907284325,0.37418600099999977,4.3550965,5.56859,1.0001493679588405,56946.94545671527,22246.39229262209
x[30],3.9925272846666666,3.996335,0.38915140352515215,0.3889526970000004,3.3406995000000004,4.625972,1.0002157396998435,58225.61271085376,21147.05032718605
x[31],5.7323384163333335,5.734845,0.3516719227775669,0.3506052479999997,5.1477175,6.308165499999999,1.00007962518755,54868.45876069463,23994.477460983708
x[32],3.0787028406666668,3.06922,0.3629147645167123,0.36823336199999995,2.496715,3.6903715000000004,0.9999796081754397,60450.00868774978,21399.851060668527
