1.treedepth__,2.treedepth__,3.treedepth__,4.treedepth__,5.treedepth__,6.treedepth__,1.divergent__,2.divergent__,3.divergent__,4.divergent__,5.divergent__,6.divergent__,1.energy__,2.energy__,3.energy__,4.energy__,5.energy__,6.energy__,1.accept_stat__,2.accept_stat__,3.accept_stat__,4.accept_stat__,5.accept_stat__,6.accept_stat__,1.stepsize__,2.stepsize__,3.stepsize__,4.stepsize__,5.stepsize__,6.stepsize__,1.n_leapfrog__,2.n_leapfrog__,3.n_leapfrog__,4.n_leapfrog__,5.n_leapfrog__,6.n_leapfrog__
5,5,5,5,5,5,0,0,0,0,0,0,19063.2,18930.1,18961.6,19057.2,19212.7,18912.1,0.811087,0.906928,0.862339,0.954057,0.659266,0.530919,0.135293,0.128645,0.133893,0.139883,0.142974,0.137004,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,19096.6,19034.7,19039.1,19096.9,19117.6,19027.6,1,0.674766,0.66802,0.915486,0.882637,0.902989,0.135293,0.128645,0.133893,0.139883,0.142974,0.137004,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,18926.8,18918.4,19024,19127.4,19018.8,18926.3,0.974025,0.997952,0.931747,0.912787,0.995018,0.953574,0.135293,0.128645,0.133893,0.139883,0.142974,0.137004,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,18933.5,18776.8,18927.4,19016.3,19027.6,18930.1,0.964718,0.9632,0.948568,0.937004,0.831406,0.723953,0.135293,0.128645,0.133893,0.139883,0.142974,0.137004,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,18972.5,18889.1,18965.9,18973,18953.1,19057.8,0.825055,0.807372,0.720638,0.894959,0.919217,0.717671,0.135293,0.128645,0.133893,0.139883,0.142974,0.137004,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,19074.2,18856.7,18975.3,18946.7,19041.1,19065.6,0.84592,0.777108,0.630062,0.80268,0.733131,0.902915,0.135293,0.128645,0.133893,0.139883,0.142974,0.137004,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,19130.8,19007.5,18995,19062.4,19052,19008.3,0.700529,0.685266,0.770682,0.861869,0.652266,0.930143,0.135293,0.128645,0.133893,0.139883,0.142974,0.137004,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,19084.8,19114.3,19064,18994.9,19011.2,19012.6,0.893313,0.899625,0.763171,0.893805,0.828728,0.946354,0.135293,0.128645,0.133893,0.139883,0.142974,0.137004,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,18999.6,18997,19092.8,18921.2,18946.6,18898.3,0.816457,0.877338,0.914006,0.895078,0.703926,0.830728,0.135293,0.128645,0.133893,0.139883,0.142974,0.137004,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,18902,18980.5,19012.5,18883.3,18931.2,19010.2,0.931895,0.743235,0.95423,0.888441,0.97657,0.743192,0.135293,0.128645,0.133893,0.139883,0.142974,0.137004,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,18987.5,19020.5,18977.1,18876.5,18900,18888.9,0.662305,0.937326,0.831597,0.848593,0.87262,0.694836,0.135293,0.128645,0.133893,0.139883,0.142974,0.137004,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,18949,19083.3,19099.4,18989.4,18938.1,18830.3,1,0.861624,0.803973,0.547911,0.751373,0.947642,0.135293,0.128645,0.133893,0.139883,0.142974,0.137004,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,18878.5,19055.2,18992.4,19079,18973.8,18987.8,0.898645,0.986249,0.985974,0.805118,0.730342,0.977069,0.135293,0.128645,0.133893,0.139883,0.142974,0.137004,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,19071.9,19029.7,19089.3,19000.2,18912.2,18999,0.769146,0.817626,0.897281,0.819268,0.683365,0.90594,0.135293,0.128645,0.133893,0.139883,0.142974,0.137004,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,19148.8,19021.1,19133.5,19093.9,19079.6,18960,0.929772,0.9997,0.869974,0.932072,0.977572,0.829166,0.135293,0.128645,0.133893,0.139883,0.142974,0.137004,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,19005.7,18898.4,18977.2,18994.7,19091.7,19036.6,0.902294,0.982035,0.93642,0.838915,0.693588,0.631483,0.135293,0.128645,0.133893,0.139883,0.142974,0.137004,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,18964,18867.1,19065.5,18993,19026.6,18882.3,0.94217,0.74883,0.91011,0.765882,0.754585,0.895163,0.135293,0.128645,0.133893,0.139883,0.142974,0.137004,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,18881,19102.6,19072.6,19100.9,18955.9,18840.7,0.994454,0.965584,0.771812,0.938841,0.838965,0.951098,0.135293,0.128645,0.133893,0.139883,0.142974,0.137004,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,18854,19041.8,19039.3,19199.2,18974.2,18874.4,0.641427,0.970365,0.920723,0.935488,0.970478,0.565483,0.135293,0.128645,0.133893,0.139883,0.142974,0.137004,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,18948.5,19049,18977.2,19107,18824.5,18895.4,0.634805,0.846413,0.999157,0.958763,0.983901,0.738576,0.135293,0.128645,0.133893,0.139883,0.142974,0.137004,31,31,31,31,31,31
