t_sf_skew,t_sf_sd,tau_skew,tau_sd,A_skew,A_sd,x_skew,x_sd,id_skew,id_sd,logSFR_today_pred_skew,logSFR_today_pred_sd
12.428422063333333,0.36967983347060174,5.796012683,0.6674480489033917,2026201546.6666667,200166105.1309202,2.1716905383333334,0.24891955797252702,3152,0,-1.620099904,0.08162850929543618
12.644272266666666,0.28566616432725034,2.9016418803333335,0.27885903848417604,13184095753.333334,343710123.6908849,4.393526329,0.38732619804205953,3156,0,-0.3727775133,0.02474128811535507
12.434348983333333,0.3683379364860683,5.767144449666667,0.6624498389879163,513970430.4,50045564.7607694,2.183261466333333,0.24785277365608296,3192,0,-2.2104333666666665,0.08126636040303922
12.651151263333333,0.2825565722333985,2.4997329643333335,0.19856378247980291,171567558,2579912.487492054,5.089007532666667,0.36898997832957814,3196,0,-2.2643895326666668,0.0291479397142906
12.435890763333333,0.3691066121471162,5.754123162666667,0.6661798478602061,6004294008.333333,590762442.5420203,2.188998735333333,0.2510504752507712,3259,0,-1.1405917719666667,0.0816187337067414
12.22677664,0.4307716924389035,6.503526205666667,0.6883922737917387,677124619.9,69847115.83522907,1.9001254076666667,0.2029146757856664,3299,0,-2.227279018,0.08241441532683547
12.585330806666667,0.3105009125110128,4.579689714666666,0.5852350958578493,28644514.533333335,2341736.845167531,2.79051396,0.34318782676954,3305,0,-3.251242934,0.070085801151463
12.334937866666667,0.400225951738761,6.167345245333333,0.6781535075079275,2222942512.6666665,223370770.25791302,2.023129069,0.22184555739488623,3309,0,-1.6483960596666667,0.08232710903855744
12.62614487,0.2927488689343795,3.818010368,0.4717050653629457,179787683.6,10749587.966972178,3.353745661,0.3904487292105343,3314,0,-2.3316070753333333,0.05024072529653875
12.176009146666667,0.433488702546575,6.629631611333333,0.6840190608963315,504412228.93333334,51169309.679680966,1.8549525183333333,0.19094311506439385,3343,0,-2.37861875,0.08174533675319669
12.374359486666666,0.38557480444612036,6.027328679,0.6714749499006222,15448094593.333334,1535325902.0423918,2.0774573343333333,0.23068217216755774,3379,0,-0.7805226309333333,0.08180166285503442
12.617109873333334,0.29536000602816215,4.065030101666666,0.5103977144159598,149403111.63333333,10067378.248425186,3.1494765366666666,0.3752480418665359,3384,0,-2.4490641126666666,0.05737066210228861
12.649790456666667,0.2851229896516572,2.3997418606666665,0.18127554786758493,1809659921,23826218.07755807,5.297521448333334,0.36510444802702413,3401,0,-1.250833179,0.03258133621670973
12.65410726,0.28008349397768106,2.4899512793333334,0.19719568939408175,300730197.76666665,4438435.05523208,5.110012993333333,0.3690878536784583,3422,0,-2.0217296503333335,0.029333042651375933
12.165532106666667,0.4399462718407391,6.650546776333333,0.6837559925679753,19011437996.666668,1932654621.1990597,1.8474106263333334,0.18989440588159484,3438,0,-0.8063659553666667,0.0816838300956263
12.559175493333333,0.32350092776337663,4.906850025,0.6196899628860544,754821830.9333333,67161242.6035762,2.5984728033333333,0.3194564245202678,3453,0,-1.8877078076666667,0.07541523709766189
12.409180373333333,0.3750134848756623,5.886412577,0.6719426854025556,2312844576,228959197.24559438,2.1343765996666666,0.24126154516684506,3517,0,-1.5791947236666666,0.0822146650555847
