variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
A[1],1218758192.6666667,1083900000,471258640.381502,219718354.79999998,856320400,2040480499.9999995,1.000273172865258,14697.050794315814,12810.501229350077
A[2],102629411.52333333,102629000,785523.0490101677,779847.6,101334950,103917050,1.0003054701167846,43445.598029868735,21611.35646384314
A[3],3825504732,3405155000,1505319088.4255939,690409755,2683585500,6334476999.999999,0.9999278171489903,13903.76566224924,11862.153128528998
A[4],30051235683.333332,29990700000,512707258.94361866,473394180,29334890000,30977605000,1.000143944301218,21665.98845061061,20473.92819061457
A[5],2456070918.6666665,2454030000,28944843.497962736,27798750,2412769500,2506330500,1.0000786355541453,27415.136474719464,23217.928653255072
A[6],6763818476.666667,5457035000,3676202669.7162976,2023259742,3554080000,15104254999.999998,1.0001802261027104,13750.837122371111,12639.649995208043
A[7],27655101.85,27403750,1364693.6265997803,1147384.14,26003695,30165200,1.0002911676060997,18053.474055830655,18443.586140640382
A[8],9976500096.333334,9972625000,97734129.72149391,96702585,9823880000,10142200000,1.000161562883532,29882.09821636372,24016.238508043334
A[9],83343273.56666666,83152650,1516372.5165454044,1403058.51,81253085,86080130,1.0002028335029731,20430.6684773034,19212.47392512422
A[10],2216244074.6666665,1844130000,1206903618.669978,1021607769,901256800,4597814999.999999,1.0005717375716243,15847.542802465328,17174.19408895701
A[11],6608866630.466666,5739355000,4330893158.514567,4015985337,1444954000,14785769999.999992,1.0002156967523108,22307.628184976682,18613.16673893286
A[12],3292136477,2704245000,1807521258.7923877,1376119668,1429075000,7111164999.999999,1.0002280058723192,15390.81472359599,14595.138093042491
A[13],75219403.86,68405050,41864269.91756605,40266748.83,22825605,153859100,1.0001692479701811,23254.801551175726,20277.608455327605
A[14],152688133733.33334,122767500000,83976313245.56387,50566519290,75921915000,341319100000,1.0000465217581866,13842.32999016895,13693.834564693163
A[15],167180262333.33334,167140000000,1478319918.5022855,1467774000,164815950000,169667000000,1.0002024303781991,30888.69052656026,23199.10447754799
A[16],33337741443.333332,33289200000,472728501.99736226,450858660,32660090000,34183220000,1.0001528659612473,23292.210154939796,22058.421696422945
A[17],35542472.618,30398300,24808419.543868612,22876666.259999998,6850128,82649255,1.000206987709693,23210.591286309227,20093.50403816877
A[18],6753897371.333333,5883365000,2933564338.0709996,1329566028,4522039000,11920424999.999996,1.0004852237430344,13057.423970009282,11381.733095740623
A[19],24139788776.666668,22531850000,6663014067.3376255,3267798660,18929075000,33879920000,1.0005486779485295,14417.817531726661,13390.469354019024
A[20],1681986291,1681465000,16181607.274323886,15708147,1656510000,1709640000,1.0002716868693238,32644.154999347444,23548.66010859506
A[21],2239057200.6666665,2186310000,241136598.09631094,172759965,1986158500,2660508000,1.0003594917476286,16372.468092186637,15209.604843400837
A[22],837940800.2,741721000,436806318.6911539,440485649.09999996,306319450,1645132000,1.0001296003573896,18295.613857314413,19932.269879198037
A[23],16194116839.666666,13848450000,11292215285.475412,10391684247,3039761500,37505324999.999985,0.9999876663501845,22386.803881479318,21197.435278361892
A[24],13692954057.666666,12191550000,5281599400.809634,2488469970,9606002500,22707969999.999996,1.000423853419308,14666.932506129175,12932.271901648784
A[25],684698566.8333334,655935000,124790048.26757067,74373887.7,572727650,885607199.9999999,1.0002430221080323,15959.59123693075,14346.852219010389
A[26],434734455.3666667,432202000,14969981.397059543,13234428.899999999,415656950,462122150,1.0000834434469998,17449.77112701993,16992.4664949642
A[27],52237530030,50392950000,8948105013.822153,5112523710,44556280000,65187955000,1.0001235095279872,15245.994186684287,14395.478252233861
A[28],21620097.966666665,20061600,6302908.13853039,3053562.96,16796295,30797124.999999996,1.000280316042326,13907.996919493624,12504.846779125352
A[29],288033239.06666666,286898000,7536276.020024001,6805134,278049000,302054300,1.0002387941764301,19276.30194398966,19542.29180733365
A[30],31152071076.666668,31056250000,674698389.9884619,614760090,30241795000,32382205000,1.0002604393481505,20509.912277692853,19640.686637832197
A[31],7480538151.333333,6705400000,3898960295.786063,4016237379,2654953500,14595704999.999998,1.0003042895705967,20798.032422732227,21527.02840420368
A[32],7294557734.666667,6075950000,3673533904.326429,1767199896,4347794000,15160969999.999996,1.0002201665610828,13693.316908459674,12463.974779872791
A[33],341144472.2133333,293103500,229395103.37372783,214065942.29999998,70827080,776592849.9999999,1.0002620984014121,23533.91395568321,19373.370225455797
A[34],27128557403.333332,22478400000,13992520315.14376,6847313970,15775455000,57952724999.999985,1.000324235778381,13988.355168099615,12410.348715012182
A[35],2008410441.7,1803220000,1042852776.0057942,1053120432,714096450,3935611999.9999995,1.0000922204412717,20081.096948821352,20111.591545640542
A[36],2105982958,2100140000,41674143.97800447,38473470,2049340000,2182511000,1.0002812813275546,20383.73987538205,18451.886980281397
A[37],187825189.23333332,187756000,1848889.9444508955,1813219.7999999998,184910000,190952050,1.0003619424834433,31008.285710849006,23453.68206844898
A[38],89283274.54,89244600,892743.6586227438,872658.36,87886400,90798110,1.0000878444197916,30117.481197359422,23270.277569924445
A[39],3267092710.3333335,2675790000,1724366635.4671235,879767427,1836583000,7116214999.999996,1.0003069404496672,13876.240921625953,12727.901054182244
A[40],84505159.21333334,84280550,1638419.9048241363,1499575.77,82279590,87497755,1.0002414841870282,21239.126462144042,18353.463180549224
A[41],44256925440.333336,45524500000,18321337593.00183,22226397900,13165590000,71241725000,1.0002034043538974,34481.17800938831,16136.244027003317
A[42],79350546.04333334,78910450,2507917.9028649633,2196842.55,76148115,84011240,1.000618896980556,18400.924406313312,17244.335364510924
A[43],62937658.666666664,62849850,901187.8951655801,857832.36,61631095,64545900,1.0000980563025463,23209.75616849322,21764.658230491317
A[44],64042658273.333336,57371100000,37629282963.4765,36109760820,17501885000,134398550000,1.000179053386783,22710.37504949334,20207.92201853302
A[45],120524053860.66667,94530000000,101501568988.11514,97480579350,7695052500,322223549999.9999,1.000005599284885,36759.54946675488,20615.163828489858
