t_sf_uni,t_sf_sd,tau_uni,tau_sd,A_uni,A_sd,x_uni,x_sd,id_uni,id_sd,logSFR_today_pred_uni,logSFR_today_pred_sd
11.021320272,2.2517062837998143,5.141192372666667,2.5870317004268046,1218758192.6666667,471258640.381502,2.4730380775333334,0.724298654860787,3148,0,-1.6668227104,0.3992570310511088
13.748588453333333,0.049974319429361945,1.0041142426666667,0.0039932591622721895,102629411.52333333,785523.0490101677,13.692460536666667,0.07167640466623718,3161,0,-4.322567142333333,0.02338688693534104
11.024090058,2.2583876600606447,5.151750442,2.6083106799329188,3825504732,1505319088.4255939,2.4709782759666665,0.7255962254882977,3223,0,-1.17168443625897,0.400744883992628
10.773541851333333,2.097610924072015,2.100991194666667,0.5419984410862121,30051235683.333332,512707258.94361866,5.231667584,0.47885258089831506,3298,0,0.150677976991618,0.19089015986585675
10.823970208,2.0058278850744466,1.90879982,0.4544665692882675,2456070918.6666665,28944843.497962736,5.757195358666666,0.4450379450959703,3365,0,-0.9782546916666667,0.17326722383440377
11.254171407333333,2.1505518310248983,7.381738574666667,3.9852374797233194,6763818476.666667,3676202669.7162976,1.8785944515666666,0.7271777333103122,3461,0,-1.3282701511273334,0.4882777838885889
10.707154195333333,2.2517891458864505,2.709937376666667,0.8420144220406851,27655101.85,1364693.6265997803,4.107100562,0.5619300876958385,3595,0,-2.881489425333333,0.24053218934755247
10.893962814,1.953719956525757,1.7920440666666666,0.40324554687036274,9976500096.333334,97734129.72149391,6.154813673333333,0.42682752136796415,3649,0,-0.41521581955955333,0.1649125544929094
10.746612575666667,2.1378262376042625,2.1267622336666667,0.5622633325363581,83343273.56666666,1516372.5165454044,5.162028905666666,0.48751000686314,3733,0,-2.3999251443333334,0.1965794872977681
11.191880282333333,2.0749963976541195,9.806289248666667,4.769463221353512,2216244074.6666665,1206903618.669978,1.4205162521666668,0.6403501838720697,3783,0,-2.2091963982,0.5233038547836801
6.657539489,1.5277333785246923,11.951966075,5.066394692816224,6608866630.466666,4330893158.514567,0.6945530867666667,0.38944793206855904,3916,0,-2.4121729345,0.5672846142772606
11.263288570666667,2.097819644911409,9.125819305,4.592277037602415,3292136477,1807521258.7923877,1.5384531067666667,0.6721440900439698,4067,0,-1.928533396,0.5190661800664178
9.333051914333334,2.0443027320608143,12.142144839666667,4.977137344330872,75219403.86,41864269.91756605,0.9286436056333334,0.4575339469599185,4126,0,-4.139875026333334,0.5268111135979887
11.238484644333333,2.144882527046892,7.839724074,4.1874110663096875,152688133733.33334,83976313245.56387,1.7777875245666668,0.7157204134031914,4131,0,-0.05162793848581666,0.5015573102732449
10.975793315,1.8900928303439466,1.7140030666666666,0.3666573108964418,167180262333.33334,1478319918.5022855,6.472059648666667,0.4116339338365737,4157,0,0.7635443111,0.15570188476173646
10.766655136,2.0688721605286866,1.9991079476666667,0.5004391029821421,33337741443.333332,472728501.99736226,5.482209324333334,0.46631707086118207,4191,0,0.18156659568436187,0.18394897804172217
5.749974038,1.3181859996972562,11.783751904,5.096822495143182,35542472.618,24808419.543868612,0.6167996284,0.35994174015916103,4239,0,-4.7726166396666665,0.5796889706692506
11.049794601333334,2.254891425947306,5.477320509666667,2.8597720965668842,6753897371.333333,2933564338.0709996,2.3613220066,0.73160951839083,4534,0,-0.9861039592580667,0.42014931472923456
10.888838750666666,2.298899332846905,4.314857065333333,1.9598741404583635,24139788776.666668,6663014067.3376255,2.811193187233333,0.6973127063471237,4539,0,-0.20901155263707533,0.35356317686026145
10.923128223,1.9320468246571876,1.788414731,0.3965612104497473,1681986291,16181607.274323886,6.18132268,0.4220496644208817,4614,0,-1.1942995397333334,0.16248222705064164
10.790947967333333,2.2751396446370618,3.337668283,1.1863423618393603,2239057200.6666665,241136598.09631094,3.4361150697333334,0.6238625471220066,4883,0,-1.0623667276,0.28173692525127136
10.815727526,2.0425128883562285,11.126047343333333,4.90658823790726,837940800.2,436806318.6911539,1.1864048444666666,0.5473865883172383,5199,0,-2.8496667061666665,0.5174666713743659
5.606525869666667,1.2796947088381685,11.811593997,5.076919192643238,16194116839.666666,11292215285.475412,0.6008741491333334,0.3558890476893416,5442,0,-2.139016260721,0.5809855892979656
11.020063058666667,2.2424884686329136,5.149665798,2.5857097307828627,13692954057.666666,5281599400.809634,2.4685163897333333,0.724326308888992,5487,0,-0.61789802778462,0.3988034353490251
10.833318980666666,2.296750321613719,3.8384507966666668,1.5492529176515972,684698566.8333334,124790048.26757067,3.0685279550333333,0.6642154274616953,5489,0,-1.6655010979333333,0.319308197953305
10.686444238666667,2.2286651607718766,2.4731148523333335,0.7282177691893296,434734455.3666667,14969981.397059543,4.459651306333333,0.5362825194104046,5531,0,-1.6674840979,0.22529227385937659
10.826068441,2.290465069531037,3.6835481276666666,1.4361858463922128,52237530030,8948105013.822153,3.1685350939333334,0.6455913416734654,5699,0,0.24507643658105596,0.3065587455418927
10.953813921666667,2.2729011405093904,4.413594409,2.0211961815657324,21620097.966666665,6302908.13853039,2.772269168333333,0.6998180630895066,5753,0,-3.278576446333333,0.35506188186433063
10.700886954666666,2.185861735273474,2.325649438666667,0.6526344886068481,288033239.06666666,7536276.020024001,4.725320609,0.5115721987802809,5907,0,-1.8456378273333334,0.21228624116627484
10.753143911333334,2.133049866696864,2.2270925796666665,0.5970957008392714,31152071076.666668,674698389.9884619,4.941538369666667,0.49439451767499293,5908,0,0.17944788394031566,0.2010170760401656
10.669299051333333,2.059845499165283,11.398929986333334,4.9302559688959695,7480538151.333333,3898960295.786063,1.1391835917666666,0.5314807427892132,5942,0,-1.9467008548374,0.5186065685613322
11.125338347666666,2.220344034707074,6.324603265,3.4482475968591055,7294557734.666667,3673533904.326429,2.1233086698333334,0.7421561801885734,6157,0,-1.10810281257249,0.4598535693573943
6.176187735333333,1.4069994396775714,11.872662217666667,5.066695685076296,341144472.2133333,229395103.37372783,0.6514307114666666,0.3719844186508858,6308,0,-3.7483220353333335,0.5686435113044572
11.163896881666666,2.1864677911601347,6.559276486666667,3.554689392449949,27128557403.333332,13992520315.14376,2.05858417,0.7311819956085656,6411,0,-0.58159909643518,0.4632055925697242
10.692322401666667,2.0482959612348837,11.394191869666667,4.886308406357989,2008410441.7,1042852776.0057942,1.1382998961333333,0.5278426693451344,7289,0,-2.5179731345,0.5134239030238698
10.734383770666666,2.134083359040482,2.171266098,0.5790976393596777,2105982958,41674143.97800447,5.055690239,0.4934178626761768,7391,0,-0.9922083809666666,0.19886820681569062
10.875204616333333,1.965952991617577,1.789777601,0.4056350248376907,187825189.23333332,1848889.9444508955,6.1524362193333335,0.4244699826106723,7623,0,-2.138163416333333,0.1657731563017075
10.886038702666667,1.9680438469076975,1.8070284626666666,0.4106796838106553,89283274.54,892743.6586227438,6.101813235333333,0.4302008715687854,7926,0,-2.456847318,0.1661933185614212
11.180862772,2.1842048821016484,6.818829435,3.7078023336222135,3267092710.3333335,1724366635.4671235,1.9994435733333333,0.7344892161414843,8324,0,-1.5464559674466667,0.4743800021007225
10.756199417333333,2.121492754253281,2.163532858,0.5718054050518294,84505159.21333334,1638419.9048241363,5.081361954,0.49105048305841115,8377,0,-2.3920814283333334,0.196579830559214
1.0153259626666666,0.015646468015241798,14.997119086,3.571811539604005,44256925440.333336,18321337593.00183,0.07322009364,0.025084932032644596,8637,0,-3.768749569,0.31167813390990845
10.714928116,2.205180257089648,2.421667663,0.7009857663041387,79350546.04333334,2507917.9028649633,4.559374165,0.5313947407030838,8709,0,-2.407771459666667,0.2188717423269444
10.787282845,2.0725915166229214,2.0082323406666664,0.5025547372542409,62937658.666666664,901187.8951655801,5.468348546333333,0.4677978468045494,8783,0,-2.5434126993333335,0.18464726297658576
8.387507630333333,1.9002343174871286,12.042717387333333,5.017354414858029,64042658273.333336,37629282963.4765,0.8498386801333333,0.4354733336826869,9022,0,-1.2677695245401666,0.5419053140637893
1.3617577353333334,0.25678648104511437,11.219441073333334,5.240453618780807,120524053860.66667,101501568988.11514,0.17388486052666666,0.14519471652231913,9049,0,-2.4378687671366666,0.6783329807186462
10.711563929333334,2.2813890216197397,3.0208539376666668,1.0132509411369173,296518304.8666667,22321112.586549677,3.7288550833333334,0.5997669719543594,9341,0,-1.887662272,0.2634311277940803
10.960128441,2.275527433978927,4.582417562333333,2.154199879548753,490322496.8,156673630.51941612,2.6908482102,0.7035279340599606,9884,0,-1.9547533655666667,0.36678997431866883
10.740200361333333,2.1226423199332025,2.1276971293333333,0.5610270382274578,90365833.01333334,1648497.1419768035,5.156825341,0.4896967247569305,10320,0,-2.364388900333333,0.19505916248346217
10.743222672666667,2.12398057240676,2.128903274,0.5607558424024909,80201469.91,1468202.1736201772,5.154526901,0.4855470396901464,10654,0,-2.416205783666667,0.19542365835457937
10.088048925,2.054804452659426,11.904214508666668,4.937904140234044,19739334.479,10358040.913510328,1.0195730795,0.4782234961468251,10660,0,-4.634305379333333,0.5140547751090181
10.750785970999999,2.279112911924137,3.184358123,1.099899244900255,166166679.96666667,15123644.850504704,3.5691831399666665,0.6124876149107321,10702,0,-2.1653248376666667,0.27304834056113536
1.7040905276666667,0.3765298016374033,11.102005631666668,5.311127911006188,2225983834.7966666,1988091901.3171089,0.22123384607666666,0.1828354875711378,11216,0,-3.939169080666667,0.6962095089064531
