1.treedepth__,2.treedepth__,3.treedepth__,4.treedepth__,5.treedepth__,6.treedepth__,1.divergent__,2.divergent__,3.divergent__,4.divergent__,5.divergent__,6.divergent__,1.energy__,2.energy__,3.energy__,4.energy__,5.energy__,6.energy__,1.accept_stat__,2.accept_stat__,3.accept_stat__,4.accept_stat__,5.accept_stat__,6.accept_stat__,1.stepsize__,2.stepsize__,3.stepsize__,4.stepsize__,5.stepsize__,6.stepsize__,1.n_leapfrog__,2.n_leapfrog__,3.n_leapfrog__,4.n_leapfrog__,5.n_leapfrog__,6.n_leapfrog__
5,5,5,5,5,5,0,0,0,0,0,0,20871.6,20932.5,20838.3,20824.8,20803.9,20766.1,0.975819,0.857135,1,0.965415,0.899831,0.596881,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20884.7,20726.1,20893.9,20857,20889.8,20770.4,0.848069,0.991024,0.648897,0.707535,0.741967,0.68527,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20966.6,20757,20826.2,20796.1,20954.4,20771.8,0.822467,0.916945,0.99679,0.73826,0.813893,0.898313,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20857.4,20759.8,20960.8,20835,20943.4,20870.1,0.887911,0.98299,0.839628,0.552373,0.940794,0.694175,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20803.9,20885.7,20925.9,20896.2,20858.7,20821.3,0.610382,0.586375,0.94574,0.704886,0.973484,0.942443,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20796.4,20833.9,20930.7,20996.8,20869.2,20884.3,0.983584,0.861025,0.899021,0.710804,0.986822,0.703878,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20853.8,20854.7,20914.6,20889.8,20928.1,21072.6,0.720576,0.744653,0.784595,0.953914,0.952887,0.600871,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20707.8,20955.6,20990.2,20812.7,20856.6,21039,0.94285,0.820348,1,0.936361,0.916927,0.965945,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20788.4,20880.7,20837.5,20768.9,20934.4,20981.1,0.495799,0.8883,0.980386,0.706678,0.884536,0.799756,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20777.6,20972.2,21009.7,20785.4,21015.8,20931.6,0.693531,0.787007,0.858047,0.947606,0.848415,0.839381,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20773,20943.1,20834.8,20728.7,20987.7,20903,0.905972,0.94329,0.976361,0.955173,0.95004,0.731461,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20761.8,20967.4,20901,20788.4,20864.6,20867.1,0.859249,0.804662,0.617533,0.863406,0.989618,0.861474,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20774.9,20964.1,20940.1,20810.9,20863.7,20863.3,0.859703,0.999326,0.754239,0.520041,0.829895,0.80396,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20787.7,21012.4,20950.4,20783.7,20794.1,20779.9,0.94987,0.773748,0.995905,0.905714,0.923594,0.998907,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20829.6,20917.5,20934.9,20761.4,20883.7,20831.2,0.661209,0.948852,0.993654,0.823245,0.952608,0.863728,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20766.7,20855.6,20979.4,20837.2,20892.8,20754.7,0.948253,0.881873,0.877498,0.992774,0.712592,0.973685,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20778.5,20829.8,20904.9,20866.4,20878.2,20875.2,0.908525,0.85585,0.944094,0.784554,0.925536,0.676035,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20896.6,20984,20819.6,20965.4,20862.8,20835.3,0.626975,0.387398,0.986672,0.580333,0.95144,0.653093,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20844,21033.8,20816.1,20986.9,20925.1,20905.7,0.94959,0.678158,0.661432,0.711861,0.829777,0.833845,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20780.5,20837.8,20902.2,20851.6,20882.5,20926.7,0.904386,0.991717,0.931919,0.982935,0.893017,0.804392,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20864.8,20942.4,20877.4,20764.6,20984.3,20894.2,0.544557,0.773239,0.859685,0.702651,0.566288,0.891505,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,21038.5,20944,20794.1,20772.9,20984.5,20791.7,0.829776,0.825379,0.95935,0.85941,0.977397,0.933823,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20875.3,20848.8,20776.8,20874.4,20841.4,20838,0.966109,0.920398,0.846175,0.936232,0.937242,0.678788,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20817.5,20885.2,20793,20861.2,20814.1,20845.8,0.501162,0.789741,0.790925,0.754843,0.680781,0.922992,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20832.2,20788.9,20826,20912.2,20810.8,20827.8,0.927367,0.670439,0.720544,0.781759,0.769644,0.994009,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20922.9,20816.7,20906.2,20799.2,20876.1,20754,0.577264,0.865601,0.678928,0.987097,0.873234,0.96036,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20819.6,20777.6,20813.3,20711.2,20913.7,20649.9,0.565789,0.58599,0.962937,0.835313,0.724005,0.627436,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20866.2,20931.6,20826.9,20782.4,20911.7,20774.3,0.783988,0.482579,0.925805,0.548201,0.943768,0.952704,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20839,20798.5,20778.6,20952.2,20894,20803,0.972824,1,0.751092,0.787414,0.97446,0.816302,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20884.6,20792.2,20789.5,20911.4,20821.6,20840.2,0.623986,0.581119,0.833575,0.951772,0.970287,0.926136,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20750.5,20939.8,20673.8,20896.2,20856.8,20873.2,0.760918,0.710076,0.81792,0.985399,0.784683,0.913668,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20858.8,21003.3,20616.6,20912,20837.4,20866.1,0.487673,0.680606,0.992176,0.623583,0.905607,0.766631,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20902.2,20922.3,20849,20851.1,20886.8,20874.1,0.575027,0.975385,0.654407,0.713377,0.663853,0.781933,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20877.5,20958,20744.8,20833.2,20866.6,20687.3,0.877843,0.879841,0.784151,0.543476,0.958671,0.866525,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20717.2,20950,20798.2,20840.2,20762.3,20778.7,0.996067,0.954666,0.559773,0.632431,0.901589,0.897509,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20826.4,20973.7,20742.5,20867.9,20755.3,20731.3,0.84479,0.572911,0.744928,0.671236,0.921499,0.995562,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20850.2,20966,20750.6,20759.9,20886.8,20931.3,0.976872,0.873513,0.770092,0.811173,0.697472,0.683632,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20885.7,20899.1,20892.8,20909.7,20918,20885.9,0.851817,0.880933,0.82958,0.818499,0.999749,0.943747,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20896.4,20825.7,20821,20901.4,20787.1,20870.9,0.968574,0.82413,0.914528,0.944924,0.999449,0.723477,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20892.5,21002.6,20846.9,20853.7,20885.4,21036.6,0.816067,0.913256,0.915821,0.867555,0.722731,0.731979,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20815.9,20979.9,20784.7,20928,20824.1,20949.1,0.978932,0.991782,0.894149,0.952517,0.748469,1,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20826.2,20868.7,20741,20867,20871.5,20902.2,0.817819,0.959062,0.777335,0.979148,0.939434,0.736168,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20921.4,20779.3,20687.8,20704,20765.3,20907.3,0.935042,0.747435,0.915144,0.767473,0.981932,0.896658,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20782.3,20882,20906.9,20755.5,20808,20919.9,0.985662,0.67741,0.65049,0.874478,0.832522,0.854564,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20778.9,21012.3,20925.1,20805.5,20964.3,20882.4,0.993336,0.951648,0.89847,0.794906,0.945865,0.974038,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20764.3,20914.8,20733.7,20884.4,20938.6,20914.3,0.831909,0.940895,0.976199,0.859771,0.919914,0.765553,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20842.2,20801.8,20742.7,20914,20897.4,20931.2,0.496988,0.884741,0.94743,0.566693,0.791215,0.992454,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20855.8,20893.6,20732.2,20864.6,20801.3,20914.9,0.912793,0.457197,0.743066,0.933137,0.866006,0.977562,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20885,20778.2,20718.5,20894.6,20789.4,20849.5,0.958362,0.485763,0.708903,0.519319,0.814294,0.949207,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20902.2,20657.4,20846.4,20881.3,20915.6,20847,0.770814,0.700167,0.81724,0.997741,0.739108,0.532995,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,21000.4,20797.2,20878.4,20792,20867,20841.3,0.81287,0.621517,0.864175,0.970912,0.80497,0.833722,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20874.8,20863.3,20851.2,20769.7,20776.1,20832.3,0.958806,0.828831,0.964334,0.819109,0.923082,0.800175,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20843.1,20725.7,20882.4,20643.4,20902.5,20841.5,0.971222,0.913055,0.83536,0.803332,0.956255,0.997907,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20841.8,20821.3,20799.4,20729.3,20994.3,20887.4,0.651447,0.678043,0.909185,0.452158,0.81992,0.859418,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20939.7,20928.9,20731.6,20919.3,20964.5,20894.3,0.54865,0.552319,0.979064,0.797964,0.924784,0.849082,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20969.3,20943.4,20950.1,20933.9,20984.6,20812.9,0.856109,0.53912,0.657148,0.911402,0.998808,1,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,21023.7,20795.4,20800.7,20901.1,20941.2,20774.1,0.82041,0.951742,1,0.960243,0.915634,0.902159,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20932.9,20927,21053.8,20879.2,20717.7,20765.6,0.78343,0.692463,0.857252,0.949074,0.853598,0.502666,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20769.4,20946.8,21060.7,20906.7,20748.6,20829.7,0.805558,0.969466,0.977262,0.91381,0.814675,0.88205,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20802,20818.2,20974.9,20764.5,20737.4,20799.4,0.84906,0.812049,0.901421,0.981742,0.960171,0.984323,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20869.5,20847.8,20904.8,20795.3,20813.4,20919.7,0.757659,0.898306,0.755313,0.800943,0.735362,0.979137,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20888.2,20942.9,20921.9,20900.1,20811.3,20899.8,0.962114,0.7209,0.847051,0.726709,0.88227,0.951746,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20806.6,20924.9,20906,20961.5,20846.5,20795.5,0.915003,0.96167,0.919778,0.878764,0.902312,0.896155,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20794.6,20829.5,20898,20932.5,20807.1,20841.1,0.731861,0.900849,0.846086,0.977884,0.524992,0.795793,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20771.6,20810.2,20879.4,20859.8,20752.7,20961.3,0.747752,0.676519,0.998518,0.989096,0.79267,0.727513,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20844.1,20819.5,20913.1,20835.8,20817,21017,0.65035,0.739561,0.922468,0.887189,0.912394,0.949556,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20791.6,20811,20830.9,20855.3,20812.5,20837.1,0.692264,0.858397,0.958179,0.803756,0.935367,0.948474,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20826.1,20773.3,20894.7,20803.3,20861.6,20843.9,0.605266,0.898377,0.752985,0.849592,0.869065,0.984088,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20906.9,20757.2,20877.5,20881.1,20760.7,20872.1,0.90848,0.886909,0.945143,0.9414,0.90985,0.856366,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20843.1,20848.7,21011.3,20919.7,20881.8,20827.7,0.947583,0.767756,0.762635,0.672375,0.780988,0.994054,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20831.4,20799,20857.3,20968.2,20913.6,20790.5,0.653242,0.528796,0.896233,0.919973,0.959928,0.841702,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
5,5,5,5,5,5,0,0,0,0,0,0,20898.5,20848.1,20711.8,20957.4,20728,20665.2,0.958965,0.710335,0.680585,0.838381,0.953008,0.890556,0.154172,0.150358,0.137227,0.143666,0.135446,0.142633,31,31,31,31,31,31
