t_sf_skew,t_sf_sd,tau_skew,tau_sd,A_skew,A_sd,x_skew,x_sd,id_skew,id_sd,logSFR_today_pred_skew,logSFR_today_pred_sd
12.398815,0.3818205156944907,5.917686949,0.6705346255458078,1066508445.4666667,105858714.28407718,2.120953517,0.23859008342942029,3127,0,-1.9211967096666667,0.08193505791080845
12.370960466666666,0.3859944625854372,6.050044718333333,0.6712942652384314,611483292.7333333,60507026.42758617,2.068797577,0.22799962741911628,3144,0,-2.1871285273333334,0.08181645594381788
12.634820183333334,0.2872522615443758,3.6451981363333332,0.4367112743900819,1065144884.9333333,56958410.12690077,3.5117491386666666,0.3927585005906696,3244,0,-1.5350349956666667,0.044474729038605915
12.64793401,0.28289698705918165,2.7700215706666667,0.2492059003465446,144702481.83333334,3138730.0898222937,4.598985083666666,0.38092141006000313,3280,0,-2.3294698983333335,0.02442673147421381
12.621439146666667,0.2942644813503174,3.957743274,0.49061623739843846,99105397.74666667,6299453.249502876,3.234516303,0.3784182917174491,3367,0,-2.610728331,0.054157306523984095
12.647252276666666,0.2810357878941506,3.0183342763333334,0.30097032582492894,570220962.1,16972441.892139632,4.2277602776666665,0.39031079813056346,3385,0,-1.7427516416666666,0.02561257225576629
12.653149246666667,0.27860596527155573,2.391795446,0.1799319800333329,398273631.1333333,5152048.262841437,5.316279793,0.3636506860885827,3407,0,-1.9095295803333334,0.0321720073750846
12.373157026666666,0.38811025331158605,6.037711846666666,0.6748892340458772,46544721.86666667,4660085.026573837,2.073812005,0.23061277548490355,3469,0,-3.303453292,0.08213256105489213
12.598225476666666,0.30656149889219003,4.3812753996666665,0.5544717804373068,46636418686.666664,3540342489.049819,2.9188519933333334,0.35400226002629337,3501,0,-0.005807666480543333,0.06536675190524686
12.60132337,0.3029222346865919,4.385098051,0.5594585858148865,4651723600.666667,357267682.1722792,2.9177365926666665,0.3564907822786424,3515,0,-1.0077178565,0.06581408971504918
12.64110427,0.28703079168261064,3.096944356,0.3185778323157572,536593508.96666664,17469182.970760494,4.120823836,0.3924512974716073,3565,0,-1.774040077,0.027446006799053874
12.5248343,0.33349789974623206,5.186346657666666,0.6429442313597036,3095533769.6666665,288515529.9389159,2.4506058813333333,0.298263324406247,3572,0,-1.3248349343333334,0.07884963550883638
