t_sf_np,t_sf_sd,tau_np,tau_sd,A_np,A_sd,x_np,x_sd,id_np,id_sd,logSFR_today_pred_np,logSFR_today_pred_sd
11.463833637333334,1.5145157334358896,3.9373963953333333,0.8203570768760916,439132886766.6667,36450756734.79628,2.9808600243333334,0.4084371705609068,1397,0,1.0826755082,0.1697856588071975
11.937205526333333,1.421985607326161,3.554536006,0.6985060317124823,295279935.93333334,17997216.24228715,3.4296280363333334,0.42739451417302826,3151,0,-2.0424156363333332,0.14835090126208172
5.232268087,0.9210923750284414,4.153489494,0.9733003406096385,573231941.1666666,166051087.41877523,1.3090356382333332,0.29085120872476666,3217,0,-1.9751773985333334,0.23461694867051447
12.152457838,1.388082465315596,3.0890089236666665,0.5687256016648666,634581082.0333333,25012551.06834571,4.003519534,0.4408001899432644,3234,0,-1.6644927946,0.13108195555113697
12.211980244666666,1.3887048878663577,2.154595203,0.3324311670794828,177892395.26666668,1988726.6528663316,5.716197038333333,0.3983887328931066,3260,0,-2.2457457506666665,0.11148958356180452
11.625697835333334,1.4911327021409688,3.8454870326666666,0.7867390454890648,2138920185,162039923.3555149,3.092514282333333,0.41090563557702225,3261,0,-1.2177997978333333,0.16423704711723242
10.696899071333334,1.6035636736286996,4.1428243763333334,0.9138987600344421,132833770.53333333,13928560.993265713,2.648080131,0.38854342908537565,3270,0,-2.4606675043333333,0.19120118540177763
12.189439770666667,1.3603293421380194,1.908252902,0.27582799047474504,324538616.7,2824855.8648427264,6.4285947236666665,0.37548503048995313,3275,0,-2.0562073256666666,0.10673155491049369
12.223033264666666,1.3765072151899256,2.7395820006666667,0.4686876356561705,100408139.89333333,2560103.101900052,4.523062811666667,0.42864015500911806,3424,0,-2.449448273,0.12042355521669824
11.966379856,1.4240797523710729,3.5203378803333334,0.6932376634072251,1096598623.4,65274969.28688326,3.4720810983333332,0.4341386253691152,3440,0,-1.4689077940666666,0.14779680496485836
12.234943291666667,1.3734200943609793,2.5220748773333335,0.41521489670253053,108283950.66666667,2022987.967646734,4.908249848666666,0.42075255355496205,3526,0,-2.4198107643333335,0.11523598954809516
12.136371516333334,1.3800971047619959,3.1766187363333334,0.58563603868783,3276272938.6666665,139306252.30614007,3.8889558683333334,0.4348834329942708,3527,0,-0.9591154991,0.13251279662438456
12.165215501333334,1.3617023733961346,3.1622346363333333,0.5805885250994175,427273846.1,18216453.535854034,3.9158229413333334,0.4388008917959298,3555,0,-1.8444421213333333,0.12970303786604614
11.096587980666667,1.5828100932867917,4.037635194333333,0.8727410291047043,172147880.23333332,15752918.675061945,2.816427271333333,0.3961194356563828,3629,0,-2.3332209743333334,0.1837808488411874
12.052379199,1.4007225812390434,3.428929694,0.6616218101629427,443708735.9,24363552.73802554,3.587123146666667,0.4390920521259976,3639,0,-1.8534174060666666,0.14152736256938506
12.240187433,1.3628678800490786,2.459406137,0.3960248904488737,582232824.0666667,9938481.138652872,5.031624581333333,0.41486802781049303,3682,0,-1.6931929130666667,0.1129454581760016
8.995360774,1.5014144718752978,4.208314308333334,0.9621776663639257,3122697136.3333335,458392874.98973787,2.1974736958,0.36407585687917426,3691,0,-1.0991585955566667,0.2089696647560047
12.030813216333334,1.4158505971453037,3.4147781746666666,0.6616197148576951,1671441395.3333333,90249559.032514,3.5954504583333335,0.43667041890117925,3728,0,-1.2741126753333334,0.14357708710800227
6.852300167666667,1.175124011844422,4.183377503666667,0.9654229967400988,1934675457,423346590.85917324,1.6926323983666667,0.3306032567263054,3744,0,-1.3526591565333332,0.22044929099390065
12.233530482333334,1.3656242774172012,2.395804786333333,0.38432392601389165,587640578.7333333,9172364.059118865,5.160738759333333,0.41509956597587105,3832,0,-1.693656111,0.11191315553841334
9.358416648,1.5443819701129742,4.192151965333333,0.9530990040769863,8667867635.666666,1163631263.657807,2.2925824746666668,0.3654403289270396,3841,0,-0.6494504418084688,0.20622213985557356
9.470229202666667,1.5682535992061248,4.205510414,0.9644927075063742,3931535827,523884965.3069828,2.3135153933333332,0.3690181882834974,3860,0,-0.9953632122456667,0.20802887543061377
12.163367866,1.3775076705879488,3.122634136333333,0.570355025934807,6687901759.666667,267575039.65815243,3.962931327,0.43448215251244876,3893,0,-0.6453903319237667,0.13046308595931908
12.214215333,1.3871761041132389,2.2707261636666667,0.3583660335186431,157806692.36666667,2078027.5013912313,5.430362092,0.4066655764591664,3934,0,-2.2771837943333333,0.11259405398228677
5.719963339,0.9879915347919174,4.177149114666666,0.9570975491457853,11639273645.333334,3075762807.18391,1.4179940360666667,0.2974348371598091,4007,0,-0.6372860420540667,0.2245532908962509
9.401948621666667,1.550646261239829,4.2035408930000004,0.9584870392858156,2883598573.6666665,393801412.80129135,2.297735166333333,0.3681045268380187,4097,0,-1.1301888156533333,0.20685534951662038
12.188235098333333,1.4237189714681573,2.694689038,0.47129764672875424,11078076080,271985449.4478041,4.586922407333334,0.4350177652800727,4105,0,-0.40294273955875665,0.12457813159634376
5.7149035176666665,0.9900295540472983,4.164860738333333,0.9536514346556393,1740784348.1666667,453932412.57803595,1.4205092438,0.2961356349518865,4121,0,-1.4581095271,0.22523908223828945
11.912692989,1.4497779710143448,3.5945830996666666,0.7177784592795668,8684727303.666666,545403503.569779,3.3873650873333334,0.4316790614557328,4149,0,-0.5785060117123233,0.15351334749018314
12.211081269,1.3973965183002992,2.4329318863333333,0.39822493222697647,9722517885.333334,161265043.93515673,5.074668349666666,0.4164435627982335,4202,0,-0.4692858299116667,0.11628218814254099
9.785807819666667,1.5949469032387298,4.207172526333333,0.9555399501099135,1561854908.6666667,198153326.2728354,2.3878504996666665,0.3723224191118581,4267,0,-1.3971964464,0.2037224221074122
11.740326245666667,1.4775549874768255,3.7692461066666665,0.7705965392124448,15503420980,1129646645.4214594,3.1868236506666667,0.42183252479603617,4382,0,-0.3483976789598,0.16103832863471848
12.213146694666667,1.403546222539427,2.360397245,0.3836318269551095,840173152.6333333,12574605.356246052,5.229501992666667,0.4170195723498599,4386,0,-1.5395148978666666,0.11520841028654603
12.192511313,1.3732069698565235,1.853362181,0.2669016578699335,6436091465.666667,53883628.084428445,6.618852630666667,0.3750782052560259,4408,0,-0.78302776,0.10801234252298844
10.503480276333333,1.5959790494308086,4.152779992,0.9127240183910386,3284493351.6666665,350880907.04179657,2.5923503783333333,0.3787955725755256,4456,0,-1.0672634649766666,0.19206539133816045
12.181163843333334,1.3568696958323636,3.096721085,0.5622841227537398,3556463243.6666665,142680700.719569,4.0020619386666665,0.44170967559930757,4612,0,-0.9189315099,0.12755621053174535
12.227927323666666,1.3675394057553383,2.493154495,0.40734263051896036,66217096720,1201707417.0159357,4.960940444,0.4198041610274765,4679,0,0.3657426783666667,0.11389992820304852
