variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
id[1],1397,1397,0,0,1397,1397,NA,NA,NA
id[2],3151,3151,0,0,3151,3151,NA,NA,NA
id[3],3217,3217,0,0,3217,3217,NA,NA,NA
id[4],3234,3234,0,0,3234,3234,NA,NA,NA
id[5],3260,3260,0,0,3260,3260,NA,NA,NA
id[6],3261,3261,0,0,3261,3261,NA,NA,NA
id[7],3270,3270,0,0,3270,3270,NA,NA,NA
id[8],3275,3275,0,0,3275,3275,NA,NA,NA
id[9],3424,3424,0,0,3424,3424,NA,NA,NA
id[10],3440,3440,0,0,3440,3440,NA,NA,NA
id[11],3526,3526,0,0,3526,3526,NA,NA,NA
id[12],3527,3527,0,0,3527,3527,NA,NA,NA
id[13],3555,3555,0,0,3555,3555,NA,NA,NA
id[14],3629,3629,0,0,3629,3629,NA,NA,NA
id[15],3639,3639,0,0,3639,3639,NA,NA,NA
id[16],3682,3682,0,0,3682,3682,NA,NA,NA
id[17],3691,3691,0,0,3691,3691,NA,NA,NA
id[18],3728,3728,0,0,3728,3728,NA,NA,NA
id[19],3744,3744,0,0,3744,3744,NA,NA,NA
id[20],3832,3832,0,0,3832,3832,NA,NA,NA
id[21],3841,3841,0,0,3841,3841,NA,NA,NA
id[22],3860,3860,0,0,3860,3860,NA,NA,NA
id[23],3893,3893,0,0,3893,3893,NA,NA,NA
id[24],3934,3934,0,0,3934,3934,NA,NA,NA
id[25],4007,4007,0,0,4007,4007,NA,NA,NA
id[26],4097,4097,0,0,4097,4097,NA,NA,NA
id[27],4105,4105,0,0,4105,4105,NA,NA,NA
id[28],4121,4121,0,0,4121,4121,NA,NA,NA
id[29],4149,4149,0,0,4149,4149,NA,NA,NA
id[30],4202,4202,0,0,4202,4202,NA,NA,NA
id[31],4267,4267,0,0,4267,4267,NA,NA,NA
id[32],4382,4382,0,0,4382,4382,NA,NA,NA
id[33],4386,4386,0,0,4386,4386,NA,NA,NA
id[34],4408,4408,0,0,4408,4408,NA,NA,NA
id[35],4456,4456,0,0,4456,4456,NA,NA,NA
id[36],4612,4612,0,0,4612,4612,NA,NA,NA
id[37],4679,4679,0,0,4679,4679,NA,NA,NA
id[38],4707,4707,0,0,4707,4707,NA,NA,NA
id[39],4746,4746,0,0,4746,4746,NA,NA,NA
id[40],4755,4755,0,0,4755,4755,NA,NA,NA
id[41],4779,4779,0,0,4779,4779,NA,NA,NA
id[42],4787,4787,0,0,4787,4787,NA,NA,NA
id[43],4801,4801,0,0,4801,4801,NA,NA,NA
id[44],4830,4830,0,0,4830,4830,NA,NA,NA
