t_sf_uni,t_sf_sd_uni,tau_uni,tau_sd_uni,A_uni,A_sd_uni,x_uni,x_sd_uni,id_uni,id_sd_uni,logSFR_today_pred_uni,logSFR_today_pred_sd_uni
10.730908942666666,2.2574903399820236,2.8826769366666665,0.9241481671301252,33902223516.666668,2085163063.134063,3.8893356723333334,0.576566954617987,6031,0,0.18701685736711668,0.2515264675379409
11.583481226,1.4036428982867737,1.3580330163333334,0.19241030993425837,41472722773.333336,320136864.3446722,8.559172304,0.3283043393215694,6065,0,-0.24891591205655333,0.11361840294490849
11.214512218333333,2.1881245839637344,7.146976038333333,3.888951135635712,465207181.1333333,251332342.5481154,1.9277867588666666,0.7321376622046653,6074,0,-2.4489911475,0.4865089511415475
10.703266388666666,2.19755445817791,2.3902933753333335,0.6845448349713577,774229738.7333333,23046998.43273953,4.609208965,0.5256368215914158,6078,0,-1.4168062087333333,0.21624305574041408
11.065371705666667,2.2377932795293813,5.672555164666667,2.9952126405356747,3177243205.6666665,1431164585.7780626,2.298958316633333,0.7330632387114878,6238,0,-1.3504935270323333,0.4284019011475434
9.694908459,2.0597603288724544,12.039579706,4.989598298854062,147845653.96666667,79780922.76461534,0.9726583630333333,0.46885106783938285,6320,0,-3.8031691813333333,0.5245962280713615
10.715936821,2.229931131974874,2.6339491053333335,0.7980166322346736,460808180.8,20257645.617449645,4.216525011666667,0.5505089643219383,6330,0,-1.6542720980666668,0.23350023597394523
10.713163837,2.2087663297654685,2.5252608773333334,0.7433126539560017,859425072.5333333,31431278.69125294,4.382189532666667,0.5381796957916445,6413,0,-1.3766224123666666,0.22489690934525125
10.952425658333333,2.0637093479580826,10.899440027666667,4.914294282241694,92518144376.66667,48821639853.32207,1.2345955171666667,0.571846550886338,6628,0,-0.7653510045992633,0.522112979050494
10.504880788666666,2.0753162983070794,11.554058402666668,4.937307829221497,535474369.43333334,278625577.60025597,1.1035833235333334,0.517366454601235,6643,0,-3.122612511,0.5202718461972706
10.965922797,1.8907561099315096,1.7204523336666666,0.3682505221858443,14573840333.333334,129138301.03129227,6.442166113,0.41271139127246953,6885,0,-0.29145684373981,0.15652293301841674
11.129171771,2.0624068574580874,10.187453511333333,4.821100388416539,5251993362,2824263738.318808,1.3525414142,0.6149298398926838,7500,0,-1.896413391387,0.5214911527077335
7.120371398,1.6560599112517218,11.968306462333333,5.044543041921984,6233630136.366667,3956546554.9309,0.7358873267,0.4009079152104106,7641,0,-2.3889805768,0.559472544298481
5.605276838333333,1.2795225412122535,11.81586293,5.066500784636562,16718718933.666666,11648293236.976755,0.5987813246333333,0.35156264114374824,7693,0,-2.1280016847856666,0.5774229860505029
11.266113324333332,2.1053074223318826,8.385236317,4.39180064229844,657566151.1666666,366379870.0851646,1.6732904701333333,0.7001210325783753,7711,0,-2.5090071191333334,0.5088702679553384
11.742638524,1.2952112631087682,1.3061582006666668,0.16707792239874433,24087091683.333332,185097816.7939656,9.014765189333334,0.3185938841440274,7832,0,-0.5937962532666666,0.10777479808714163
11.140766029,2.214630994331271,6.131357180666667,3.3044041116606855,4611097181,2264320067.251567,2.1738763722666667,0.7361661789464361,7921,0,-1.2738254345618034,0.4476689488181546
11.209694403333334,1.690340620711979,1.5364146346666667,0.2791831887333158,739074694.5,5887482.938303491,7.344571281,0.3707996870151484,7929,0,-1.740467607,0.1348383688474983
10.979122575,1.8803880226496241,1.7049942153333333,0.3621260070311851,44254178033.333336,389596727.7597973,6.5068598233333335,0.41260123741270976,8013,0,0.18145835856402,0.1551547286676714
10.890187844666666,2.263413470529725,4.018707246333333,1.6666481071922334,180381574800,38332302431.51497,2.961806197,0.6650972052117228,8046,0,0.71880188431424,0.3251308186301822
10.935481887333333,1.9197682015393123,1.761007534,0.3867947756139599,985631036.7333333,9198472.734224528,6.282280088333334,0.42118890537009135,8064,0,-1.4391230411666667,0.16007091334772058
10.487388076,2.0777396649328357,11.536919418666667,4.942510177713561,3545241201.9666667,1857628690.061992,1.1055256349333333,0.5231433450090744,8102,0,-2.3000223944,0.522173638787258
10.766611144333334,2.270518311287467,3.218887741666667,1.11971378889818,943033341.9,91658654.67944853,3.5378884436666667,0.6081471199493846,8130,0,-1.4176066995,0.27411713062604526
10.712835076333333,2.258311665330805,2.8107482813333333,0.8924524068777623,872651885.5,49936141.00865643,3.975936063333333,0.5769925670564835,8270,0,-1.3931260193666666,0.2476040071974174
6.288535956,1.4539149095763786,11.858164824,5.079183679520408,10324245006.333334,6947484428.164299,0.6655602451666667,0.38218593147132546,8285,0,-2.2483124750166668,0.5738672044032767
10.599427030666666,2.061368763241678,11.523967080333334,4.920910541731405,2255324165.2,1172962487.04631,1.1162999934666666,0.523101131485778,8452,0,-2.4896881767333334,0.5176319195614749
10.840234223333333,2.3007140594924715,3.774088257,1.4884024751217741,6147456437.333333,1036877655.4952515,3.1113355587,0.6600386961378952,8484,0,-0.7007380308050233,0.3138983370086349
9.240679080666666,2.0142960033185875,12.083584027666667,4.958246413412716,24389625415.666668,13459340444.084562,0.9217433646,0.4489075063609597,8740,0,-1.62656628479192,0.5245165883642632
10.812934436666668,2.3094165548390664,3.5692930213333334,1.3628645149623357,946465616.7666667,135883711.84322095,3.257506049033333,0.64992229386413225,8846,0,-1.4756125835,0.3018504145289479
10.716805371666666,2.2483818916739082,2.7640373613333336,0.8654789088194569,6763755390,358857932.86371773,4.036744911333333,0.5684368453221895,8904,0,-0.49917046655683667,0.24355966602907667
11.145788686333333,2.081080604272178,9.912188469333334,4.77605651840837,1440535341.6666667,778683676.9551692,1.3969677672666667,0.6310596302882752,8977,0,-2.4140134850666666,0.5244670793766623
10.766130366333334,2.273356805741645,3.3642050766666665,1.207436220070048,38973217530,4404591159.651237,3.405879891466667,0.6258803623139325,9216,0,0.17515789903061332,0.283849732556112
11.263503777,2.111023227995205,8.383129529666666,4.393524996253569,561688655.3,311180824.7769926,1.6758402559666667,0.703283504666359,9261,0,-2.5762682926333333,0.5110725063535929
10.733848087,2.2768744301396886,3.114472875666667,1.0562321490726008,9148199566.666666,748817966.1169317,3.6331305856666667,0.6039292085033171,9442,0,-0.41304389989771667,0.26797930904305595
8.130356331666666,1.8712782540712767,12.115769995,5.041654101446727,1577331318.3,944851793.7980272,0.8199549596666666,0.42607191267800676,9843,0,-2.9097533650666665,0.545016786837592
11.229166354,2.078422569515125,9.325020933666666,4.658706349613868,10518311773,5782639481.187337,1.4999842768,0.6582980455591149,9880,0,-1.45705773529568,0.5194198367542566
11.614377956666667,1.3870960983906309,1.3481750996666666,0.1875220781044798,13108582460,100039560.91870202,8.643169932,0.3239316332564988,10099,0,-0.7688886204666666,0.11265813640824285
10.496128303666667,2.067204311066163,11.595195387333334,4.9511214207106455,6522524338,3428654162.301651,1.1015520420666667,0.522363091200607,10318,0,-2.044054242102667,0.5215414784555952
11.128539837666667,2.060750807430582,10.192028358,4.798847410353858,12064705117.333334,6416055310.846821,1.3488052298,0.6099696197949875,10356,0,-1.5358714308842667,0.5207308373007298
1.3248788823333333,0.23872172634502387,11.290356451333333,5.186515816478492,117097627801.66667,96185738873.04758,0.16565808691666667,0.13587773108919457,10445,0,-2.4901570683466665,0.6630941699483327
10.966628537666667,2.2815427793395893,4.716961591,2.268823644136968,1789041423.3333333,598078440.4675353,2.6358552135333335,0.713218037809548,10557,0,-1.4178102968333333,0.3770372307601634
9.653630431666667,2.0524246654960634,12.095586894333334,4.9395677289034365,4245408422.7,2301024514.2130084,0.9607506622333334,0.4632748456982418,10595,0,-2.3598487641333334,0.5195565895459802
7.554810169333333,1.744389935120827,11.998564019333333,5.027504550406463,5980537470.3,3726377088.4172697,0.7730141273,0.40909995483089856,10675,0,-2.368442131666667,0.5498103897108074
10.701858075333334,2.1763596524137956,2.269283458,0.6290189792871588,1030855649.8,24694630.59501871,4.837138786333333,0.506261564560286,10756,0,-1.2932548243333333,0.2080417521243808
11.440346711666667,1.5073351564949637,1.4092423846666666,0.2187544216231968,21320437306.666668,164049209.90459427,8.153242037,0.34306795371199583,10760,0,-0.44520189280466665,0.12104364492532285
10.977890453,2.0505550816888305,10.771557793333333,4.8793311382647895,399437247.53333336,211930105.68753672,1.2540394039666667,0.5819063428836233,10819,0,-3.11067623,0.5217303839032922
10.736615692666666,2.1466187899056024,2.1729029576666665,0.5836389009407774,76913951.15333334,1541217.7060363395,5.054566947,0.4952923466426106,10896,0,-2.429698329,0.19963719897076176
10.832186330666667,2.066591368973555,11.063428021666667,4.916457707147964,118720153.56666666,61985128.24254871,1.1991319949333332,0.5577746288264137,11009,0,-3.686614067,0.5220993407135229
10.720418426666667,2.2347833872755767,2.749565405,0.8532077604305909,8615548043.333334,446372418.4611883,4.05595445,0.5663801622293073,11157,0,-0.393281902673531,0.24058237087454776
10.724559631333333,2.2974931045795324,3.070848131,1.0424350037090508,2199476044.3333335,174879467.77325708,3.6794033563333333,0.6035566544016566,11180,0,-1.0245738530333333,0.26862102214854156
9.638678137,2.0652271959715987,12.037051544,4.963376344467959,2649735147.8,1440543394.5621133,0.9653252386333333,0.46407873637491653,11217,0,-2.555186063533333,0.523022784795738
11.079420514,1.7933789534137026,1.6159564276666667,0.3190106270070637,26325389813.333332,214691062.4610206,6.913765120666667,0.39156136667557984,11417,0,-0.10959886757270333,0.14543594180937994
10.717311549666666,2.1708205465166226,2.2951885333333335,0.6358885059291668,49973719.623333335,1242635.545947105,4.790408323666667,0.5064503548289179,11492,0,-2.6086253436666667,0.20902974619368178
10.784663634333333,2.0775527110759633,2.069376581,0.526136550104887,226662885.3,3637801.0829576543,5.31260681,0.4761482865278379,11615,0,-1.9774265336666668,0.18759670855512514
11.256811034666667,2.1159244193939006,8.093079227,4.268996046478951,15101150076,8338240821.655216,1.7252782567,0.7041593272939688,11733,0,-1.0999861532441866,0.5026397943039852
10.328378328666666,2.077060476446161,11.821585851333333,4.95541997111591,5593015795,2931903135.6089954,1.0576714319,0.5021819028546981,11749,0,-2.15393761434,0.5193392292472426
11.636422307666667,1.3714710244875579,1.3416333146666666,0.18476485130367434,8583278756.333333,65799843.97812463,8.701730137666667,0.32748659199279523,11833,0,-0.9668252899,0.11148924154864014
11.066659512,1.8035462101687783,1.6204135996666666,0.3217190637633172,4315901541.666667,34982036.014141895,6.8871796126666665,0.3906913063011393,11837,0,-0.8897304426333333,0.1466351097145094
3.8731026656666665,0.8775520731615312,11.554306533666667,5.175238191930314,656508429.94,517937255.9688796,0.4415809098933333,0.294505872913118,11884,0,-3.7993101743333333,0.6220611945964805
11.232674096333334,2.1714249317863072,7.380759643666667,4.010733500220193,78522111160,42994163190.216034,1.879373124,0.7309979206774591,11988,0,-0.26190443981141065,0.49234742055643205
11.245967112,2.086968304351881,9.149194542333333,4.636406550278404,2732098577.0333333,1512315893.805823,1.5358220988333333,0.6723198590573762,12022,0,-2.0132625062,0.5203961096436529
11.007703909666667,2.2614003698351475,5.009348394,2.5096752701051557,61497568003.333336,23397941433.717293,2.5224167893666665,0.7201692777070114,12032,0,0.06136438566791595,0.39272733082089634
10.754810064,2.107537887637412,2.1601835736666666,0.5682489282187279,27692464770,537081769.8508276,5.088230340333333,0.4916285506853006,12068,0,0.1229831200857646,0.19486743607989498
10.969229537,2.0598848063043405,10.69427675,4.8877808688919,79461885.35,41946447.59297442,1.2628704678333333,0.580931730012247,12114,0,-3.7994381693333334,0.5227075204513449
11.092545902333333,1.784182392558413,1.6142526866666667,0.31657249014881117,541549319.2,4438493.344407571,6.928359651333333,0.3871958017877292,12116,0,-1.7997231553333333,0.14407109240750826
5.482626135333334,1.2749042687730776,11.838924915333333,5.100485288710021,952833587.9733334,679023251.9833524,0.5883492577666667,0.35391689245452546,12185,0,-3.3934840383333333,0.5851222746219208
10.948030335333334,1.9182262368726275,1.7736051496666667,0.38971442333654543,20319275716.666668,191847969.3475135,6.245956986666667,0.4237821645144415,12244,0,-0.12200852864944757,0.1603555359917078
11.121859489666667,2.051992261238296,10.157238742333334,4.797236589824998,1412951163.2,760105667.4518095,1.3545659272333332,0.614572559216049,12319,0,-2.4632620638,0.5199923051004217
10.851314518333334,2.004093065596208,1.883933582,0.4441350820754953,175012077.33333334,1992181.681293467,5.844570985,0.44520482280301954,12369,0,-2.135725856666667,0.17269185682973
12.011194409666667,1.1190798072712893,1.2389061543333333,0.13233529465259022,14282724926.666666,110513325.97701468,9.712764386333333,0.30122253748972116,12416,0,-0.9988952145666666,0.09947633304162205
10.885382342666666,2.281634056612588,4.197814729,1.8106065995276395,294113660.3,70123466.73284766,2.8629635354,0.6845919337684812,12573,0,-2.101782309133333,0.3409885861749997
10.829345081666666,2.297566316211051,3.6828054966666666,1.4076161839802852,980924725.0333333,143991796.9887293,3.1694888648,0.6509256200259014,12600,0,-1.4809571548666667,0.30674960443020266
10.730811303666666,2.145036870886885,2.2012474843333334,0.5911552923658536,1319532726.6666667,27515929.187119775,4.987253648666667,0.49185246449956416,12654,0,-1.1924098063,0.20153897258603645
1.5002182686666667,0.3099839219364736,11.147178313,5.267896062675312,22093088505.366665,19350518945.634846,0.19419077003333332,0.16391107613160233,12676,0,-3.072280319033333,0.6896475265997869
11.12527218,2.0510903291591784,10.160359076,4.780998414186031,1029925613.9,548519948.3963517,1.3520732234,0.611751240665404,12687,0,-2.6011107164333334,0.5180821219646831
10.704300392333334,2.21624725310431,2.5490635216666666,0.7580121322017522,25247985446.666668,986968480.6633532,4.341724217333334,0.5423882125686532,12770,0,0.09084570398361133,0.22750369304671395
8.249022927,1.8824030199630988,12.055104287666667,5.0180917823545235,261252896760,153880703393.43152,0.8340139497333333,0.42635054055840227,12819,0,-0.6704837950952104,0.5420939480594527
10.771173821,2.3030935944500324,3.2751242053333334,1.1619674220256049,1989162956.6666667,202028243.22531447,3.491565171,0.624366158460246,12966,0,-1.1019012782666666,0.28151999358753527
10.826260894666667,2.064955151951008,11.155682977,4.898078261414586,599941540.9666667,310256959.4571523,1.1846227185333333,0.5506135172361676,13016,0,-2.9975484064333333,0.5196963995322709
10.920221011,2.2652358590902564,4.434807227,2.0324024775112517,5843680650,1714507926.570062,2.750002815833333,0.6930419840653355,13126,0,-0.85018486177499,0.35575055326771854
7.964301785333333,1.8228672069287537,12.06138932,5.036102925529949,75537111296.66667,45235345566.22115,0.8088072903,0.4228667276728811,13544,0,-1.2348872848736867,0.5480089150479287
10.705645622333334,2.2815151519509773,2.871002159666667,0.9308518419070774,1619137190.3333333,100890332.17452826,3.8991554406666666,0.5814499777759399,13601,0,-1.1304895119,0.25382172667553843
10.777378771,2.2738624685162536,3.3627558133333335,1.1929373731186887,2742486322.3333335,291789404.49390996,3.4072497063333334,0.6214858770305742,13758,0,-0.9775195051989667,0.28315830143225434
10.962894948333334,1.9109352941353517,1.7159494266666666,0.37098450189090926,213355912.5,1885578.5643300994,6.458100773666667,0.41271274966543336,13862,0,-2.1272406833333335,0.15813718526926301
10.776865828666667,2.271322156892223,3.1658878036666667,1.0775615121569728,77401223.56,6945163.905164268,3.591527708366667,0.6057585312388857,13892,0,-2.495921583,0.26943606968110073
11.241177207666667,2.124862746580298,7.579857677666666,4.069217362295582,3155982360,1726568671.0513618,1.8305750512,0.7177742067464921,13951,0,-1.6940496351966667,0.4917415770783992
4.912251597,1.1377480012329868,11.687957207333334,5.159190966598107,960384070.5233333,711552028.5735289,0.5438646406666666,0.34300668387884176,14048,0,-3.4520431686666666,0.6062796947079678
8.680476196666667,1.9652251543047559,12.111700056333333,5.022561471069943,185025243123.33334,106611442347.66475,0.8712968048666667,0.44079112565825057,14067,0,-0.7913782085133534,0.5394354928367353
11.112451233333333,1.7525253916501595,1.582917912,0.3030044198978229,66619706773.333336,534358598.32498443,7.074065866,0.3823991321408808,14168,0,0.2663982550582533,0.14122659472935822
10.770203362666667,2.098886002794982,2.055415022,0.5247033830118476,1186511098000,18582422329.584766,5.340254092666667,0.47067059356784946,14213,0,1.7419436903333334,0.1894439693763019
10.952588750333334,2.2637859742623134,4.585914574333334,2.1820320373123305,932523684.2,303141593.8532361,2.6924888993666665,0.7063915662001972,14217,0,-1.6765527488666667,0.3674144949993431
11.254640792333333,2.1461077910928585,8.164285745666668,4.348277626783733,20007336114.333332,11153019688.430931,1.7221746861,0.7156946726348632,14454,0,-0.9866597091791957,0.5126187355699516
10.745366792666667,2.158705947389529,2.2627647416666665,0.6177928607868185,100473127.55,2329333.2385447137,4.8665721416666665,0.5030045727467131,14465,0,-2.309393337,0.2050634317201925
7.433163832333333,1.702582358279746,12.042806866333333,5.035171263621769,53444888341,33274660522.276108,0.7596360400333333,0.40758215662103525,14549,0,-1.4357735201696666,0.5518280207077892
11.084574087333333,2.2473225088997886,5.697374883,3.0468593687800576,203835023.9,94388877.41320392,2.3026413538,0.7420788449701963,14550,0,-2.5473227306666666,0.43270922018392965
1.3617361743333334,0.2574322285317513,11.2148425,5.214294481420069,117838830376.66667,98607871310.82065,0.1729677252,0.14373292183930347,14555,0,-2.44827840782,0.6725166458629472
1.426313495,0.2835583589597613,11.172249818666666,5.223329812368916,114341754006.33333,97410753683.36958,0.18165936028,0.14938953807735253,14585,0,-2.41038464671,0.6760251679522544
10.565832689,2.0714238347057896,11.43198135,4.9397454821903395,14616748611.333334,7646836011.964727,1.1253542361333333,0.5279071819336859,14630,0,-1.6652326126051333,0.5214561123495836
9.485040363,2.038869347507649,12.038283318333333,4.9871661139102565,4850056327.066667,2648380516.108221,0.9525776450333333,0.46325306645622866,14754,0,-2.302127121333333,0.5264987699989789
10.764429246,2.307621401095745,3.355034713333333,1.2209307274738292,9040815322.666666,1056411077.8700452,3.4179704098333334,0.6283039766009683,14780,0,-0.45670820283911334,0.2879239185974165
11.598245208,1.3932788707869062,1.3536850526666666,0.18999233432820567,267415241.96666667,2047973.7117525702,8.596945417666667,0.3255897631181512,15017,0,-2.448463928333333,0.11257269708522799
11.112660015,2.2326660359393813,5.989109885,3.2008954885774465,371339898.1666667,176158235.46836627,2.2089759104666666,0.7353029004062145,15052,0,-2.340987305566667,0.44273083765478577
10.716804889333334,2.2321290840511807,2.6303000803333334,0.7950469797627588,24555935493.333332,1061410676.399898,4.222113002666666,0.5505242747068944,15172,0,0.07264415786614367,0.23328185002808188
11.195307049666667,2.0591504711049784,9.809560936333334,4.741429683261961,1251335301.7,679475638.2761323,1.4162787845,0.6340743787812485,15214,0,-2.459421095733333,0.5195697663302282
11.153847051666666,2.077847997285069,9.990423329666667,4.808272604625552,149358788833.33334,80812301355.38309,1.387780157,0.6285588186756659,15283,0,-0.40959018486520665,0.5259218208506319
10.709031964333333,2.286410189429133,2.944725802,0.9675820777231431,1413962549.6666667,94894720.23746543,3.811632305,0.5887944224590003,15349,0,-1.1985340705333334,0.2592504152840254
10.688773642333333,2.2313097124505417,2.5199655526666667,0.750382627709473,1318974976.3333333,49004706.228557184,4.383742297,0.5400777783583919,15423,0,-1.1877807392666666,0.22798021248684647
