1.treedepth__,2.treedepth__,3.treedepth__,4.treedepth__,5.treedepth__,6.treedepth__,1.divergent__,2.divergent__,3.divergent__,4.divergent__,5.divergent__,6.divergent__,1.energy__,2.energy__,3.energy__,4.energy__,5.energy__,6.energy__,1.accept_stat__,2.accept_stat__,3.accept_stat__,4.accept_stat__,5.accept_stat__,6.accept_stat__,1.stepsize__,2.stepsize__,3.stepsize__,4.stepsize__,5.stepsize__,6.stepsize__,1.n_leapfrog__,2.n_leapfrog__,3.n_leapfrog__,4.n_leapfrog__,5.n_leapfrog__,6.n_leapfrog__
8,8,8,8,8,8,0,0,0,0,0,0,7185.73,7179.43,7186.64,6991.34,6972.46,7128.77,0.750653,0.994765,0.998356,0.714351,0.651717,0.945933,0.0259479,0.0256754,0.0244198,0.0238481,0.0244323,0.0246491,255,255,255,255,255,255
8,8,8,8,8,8,0,0,0,0,0,0,7008.87,7161.85,7151.93,7093.24,7053.51,7068.44,0.877767,0.571963,0.887328,0.910089,0.858379,0.731207,0.0259479,0.0256754,0.0244198,0.0238481,0.0244323,0.0246491,255,255,255,255,255,255
8,8,8,8,8,8,0,0,0,0,0,0,7104.77,7126.93,7221.86,7151.15,7108.71,7059.11,0.949491,0.972272,0.844535,0.805892,0.949309,0.810023,0.0259479,0.0256754,0.0244198,0.0238481,0.0244323,0.0246491,255,255,255,255,255,255
8,8,8,8,8,8,0,0,0,0,0,0,7133.43,7144.83,7140.85,7224.46,7065.49,7145.52,0.903309,0.978377,0.690242,0.949634,0.86495,0.748764,0.0259479,0.0256754,0.0244198,0.0238481,0.0244323,0.0246491,255,255,255,255,255,255
8,8,8,8,8,8,0,0,0,0,0,0,7229.37,7132.87,7113.48,7192.82,7139.06,7163.38,0.777484,0.945312,0.897114,0.948541,0.84875,0.943682,0.0259479,0.0256754,0.0244198,0.0238481,0.0244323,0.0246491,255,255,255,255,255,255
8,8,8,8,8,8,0,0,0,0,0,0,7289.2,7140.87,7046.2,7145.31,7211.86,7085.18,0.762809,0.883258,0.892609,0.711675,0.895867,0.876933,0.0259479,0.0256754,0.0244198,0.0238481,0.0244323,0.0246491,255,255,255,255,255,255
8,8,8,8,8,8,0,0,0,0,0,0,7230.87,7034.65,7072.56,7117.07,7195.38,7064.55,0.979861,0.770475,0.935798,0.787266,0.98304,0.892862,0.0259479,0.0256754,0.0244198,0.0238481,0.0244323,0.0246491,255,255,255,255,255,255
8,8,8,8,8,8,0,0,0,0,0,0,7240.2,7033.67,7070.85,7143.06,7200.32,7061.11,0.671343,0.877072,0.990427,0.970878,0.89019,0.531084,0.0259479,0.0256754,0.0244198,0.0238481,0.0244323,0.0246491,255,255,255,255,255,255
8,8,8,8,8,8,0,0,0,0,0,0,7165.35,7180.88,7124.32,7069.09,7193.55,7128.35,0.714293,0.806019,0.965305,0.923927,0.922533,0.987209,0.0259479,0.0256754,0.0244198,0.0238481,0.0244323,0.0246491,255,255,255,255,255,255
8,8,8,8,8,8,0,0,0,0,0,0,7248.19,7112.86,7075.75,7175.75,7260.3,7079.02,0.890645,0.7679,0.78165,0.887126,0.98806,0.87452,0.0259479,0.0256754,0.0244198,0.0238481,0.0244323,0.0246491,255,255,255,255,255,255
